FR,GLOSS_LSF,GENERATED_LSF,TENSE,GLOSS_LSFB,EN,NUM,GENERATED_FR,GENERATED_EN
"Raconte donc, s'écrièrent-ils.",,RACONTE DONC ECRIER ,['Pres'],,"Tell us then, they cried.",120,"Dites-nous alors, s'écrièrent-ils.","Tell us about it,"" they cried."
Il répondit: Promettez moi d'abord que la première jeune fille qui se présentera à nous ne devra pas mourir.,,REPONDRE PROMETTEZ ABORD PREMIERE JEUNE FILLE NE PAS PRESENTER DEVOIR MOURIR ,['Pres']['Fut']['Fut'],,"He answered, But promise me that the first maiden who meets us shall not be killed.",121,Il répondit : Mais promettez-moi que la première jeune fille qui nous rencontrera ne sera pas tuée.,He answered : First promise me that the first girl who comes to us will not have to die.
"Nous le promettons, s'écrièrent-ils tous, raconte-nous donc.",,PROMETTONS TOUS ECRIER RACONTE DONC ,['Pres'],,"Yes, they all cried, she shall have mercy, only do tell us.",122,"Oui, s'écrièrent-ils tous, elle aura pitié, mais dites-le nous.","We promise,"" they all cried, ""so tell us."
Alors Benjamin leur dit: Notre soeur est là.,,ALORS BENJAMIN DIT SOEUR LA ,['Pres'],,"Then said he, Our sister is here,",123,"Il dit alors : Notre soeur est ici,","Then Benjamin said to them, ""Our sister is here."
"Et il poussa la cuve,",,CUVE POUSSER ,['Pres'],,"and he lifted up the tub,",124,"et il a soulevé la baignoire,","And he pushed the tank,"
"et la fille du roi s'avança dans ses vêtements royaux,",,FILLE ROI VETEMENTS ROYAUX AVANCER ,,,and the King's daughter came forth in her royal garments,125,La fille du roi s'avança dans ses vêtements royaux.,"and the king's daughter came forward in her royal clothes,"
"et l'étoile d'or sur le front,",,ETOILE OR FRONT ,<unk>,,"with the golden star on her forehead,",126,"avec l'étoile d'or sur le front,","and the gold star on the forehead,"
"et elle brillait à la fois de beauté, de finesse et de grâce.",,FOIS BEAUTE BRILLER FINESSE GRACE ,['Imp'],,"and she was beautiful, delicate and fair.",127,"et elle était belle, délicate et blonde.","and she shone with beauty, finesse and grace."
"Alors ils se réjouirent tous, et l'embrassèrent.",,ALORS TOUS REJOUIR EMBRASSERENT ,,,"Then they were all rejoiced, and fell on her neck, and kissed and loved her with all their hearts.",128,"Ils se jetèrent à son cou, l'embrassèrent et l'aimèrent de tout leur cœur.",Then they all rejoiced and embraced him.
"A partir de ce moment, la jeune fille garda la maison avec Benjamin,",,MOMENT PARTIR JEUNE FILLE MAISON BENJAMIN GARDER ,['Pres'],,Now she stayed at home with Benjamin,129,"Maintenant, elle reste à la maison avec Benjamin","From then on, the girl kept the house with Benjamin,"
et l'aida dans son travail.,,TRAVAIL AIDER ,['Past'],,and helped him with the work.,130,et l'a aidé dans son travail.,and helped him in his work.
"Les onze frères allaient dans la forêt, poursuivaient les lièvres",,ONZE FRERES FORET ALLER LIEVRES POURSUIVRE ,['Pres']['Past'],,"The eleven went into the forest and caught game,",131,"Les onze allèrent dans la forêt et attrapèrent du gibier,","The eleven brothers went into the forest, chasing hares"
"et les chevreuils, les oiseaux et les pigeons, et rapportaient au logis le produit de leur chasse,",,CHEVREUILS OISEAUX PIGEONS LOGIS PRODUIT CHASSE RAPPORTER ,['Pres'],,"and deer, and birds, and wood-pigeons that they might have food,",132,"des cerfs, des oiseaux et des pigeons, afin qu'ils aient de la nourriture,","and deer, birds and pigeons, and brought home the proceeds of their hunt,"
que Benjamin et sa soeur apprêtaient pour le repas.,,BENJAMIN SOEUR REPAS APPRETER ,['Pres'],,and the little sister and Benjamin took care to make it ready for them.,133,et la petite sœur et Benjamin ont pris soin de la préparer pour eux.,that Benjamin and his sister were preparing for the meal.
"Elle ramassait le bois qui servait à faire cuire les provisions, cherchait les plantes qui devaient leur tenir lieu de légumes,",,BOIS PROVISIONS RAMASSER SERVIR CUIRE PLANTES LIEU LEGUMES CHERCHER DEVOIR TENIR ,['Imp']['Imp']['Imp']['Imp'],,"She sought for the wood for cooking and herbs for vegetables,",134,"Elle a cherché du bois pour la cuisine et des herbes pour les légumes,","She collected wood to cook the provisions, and looked for the plants that would be used as vegetables,"
"et les plaçait sur le feu, si bien que le dîner était toujours prêt lorsque les onze frères revenaient à la maison.",,FEU PLACER BIEN DINER TOUJOURS PRET ONZE FRERES MAISON REVENIR ,['Imp']['Imp']['Pres'],,and put the pans on the fire so that the dinner was always ready when the eleven came.,135,et mettait les casseroles sur le feu pour que le dîner soit toujours prêt lorsque le onze arrivait.,"and placed them on the fire, so that dinner was always ready when the eleven brothers returned home."
"Elle entretenait aussi un ordre admirable dans la petite cabane,",,AUSSI ORDRE ADMIRABLE PETITE CABANE ENTRETENIR ,['Imp'],,"She likewise kept order in the little house,",136,"Elle veille également à l'ordre dans la petite maison,","She also kept the little cabin in admirable order,"
"couvrait coquettement le lit avec des draps blancs,",,COQUETTEMENT LIT DRAPS BLANCS COUVRIR ,['Imp'],,"and put beautifully white clean coverings on the little beds,",137,"et mettre de belles couvertures blanches et propres sur les petits lits,","covered the bed with white sheets,"
de sorte que les frères vivaient avec elle une union parfaite.,,SORTE FRERES VIVAIENT UNION PARFAITE ,<unk>,,and the brothers were always contented and lived in great harmony with her.,138,et les frères étaient toujours satisfaits et vivaient en grande harmonie avec elle.,so that the brothers lived with her in perfect union.
"Un jour, Benjamin et sa soeur préparèrent un très joli dîner,",,JOUR BENJAMIN SOEUR TRES JOLI PREPARERENT DINER ,['Pres'],,"Once on a time the two at home had prepared a beautiful entertainment,",139,"Il fut un temps où les deux personnes à la maison avaient préparé un beau spectacle,","One day, Benjamin and his sister prepared a very nice dinner,"
"et quand ils furent tous réunis,",,REUNIS ,['Past']['Past'],,"and when they were all together,",140,"et quand ils étaient tous ensemble,","and when they were all together,"
"ils se mirent à table, mangèrent et burent, et furent tous très joyeux.",,TABLE METTRE MANGERENT BURENT TOUS TRES JOYEUX ,['Pres']['Past'],,they sat down and ate and drank and were full of gladness.,141,"Ils s'assirent, mangèrent et burent, et ils furent remplis de joie.",they sat down to eat and drink and were all very happy.
Il y avait autour de la cabane un petit jardin où se trouvaient douze lis.,,AUTOUR CABANE PETIT JARDIN LIS AVOIR TROUVER ,['Imp']['Pres'],,"There was, however, a little garden belonging to the bewitched house wherein stood twelve lily flowers, which are likewise called students.",142,"Il y avait cependant un petit jardin appartenant à la maison ensorcelée, dans lequel se trouvaient douze fleurs de lys, également appelées étudiants.",There was a small garden around the hut where twelve lilies stood.
"La jeune fille, voulant faire une surprise agréable à ses frères,",,JEUNE FILLE SURPRISE AGREABLE FRERES VOULANT FAIRE ,['Pres'],,"She wished to give her brothers pleasure,",143,"Elle souhaite donner du plaisir à ses frères,","The girl, wanting to give her brothers a pleasant surprise,"
alla cueillir ces douze fleurs afin de les leur offrir.,,DOUZE FLEURS AFIN ALLER CUEILLIR OFFRIR ,['Past'],,"and plucked the twelve flowers, and thought she would present each brother with one while at dinner.",144,"et cueillit les douze fleurs, et pensa en offrir une à chaque frère pendant le dîner.",went to pick these twelve flowers in order to offer them to them.
Mais à peine avait-elle cueilli les douze lis que ses douze frères furent changés en douze corbeaux ,,PEINE DOUZE DOUZE FRERES DOUZE CORBEAUX CUEILLIR LIS CHANGES ,['Imp']['Pres']['Past']['Past']['Past'],,"But at the self-same moment that she plucked the flowers the twelve brothers were changed into twelve ravens,",145,"Mais au moment même où elle cueillit les fleurs, les douze frères furent changés en douze corbeaux,",But no sooner had she picked the twelve lilies than her twelve brothers were changed into twelve ravens 
qui s'envolèrent au-dessus de la forêt;,,AU-DESSUS FORET ENVOLER ,['Pres'],,"and flew away over the forest,",146,"et s'est envolé au-dessus de la forêt,",which flew over the forest;
et la maison et le jardin s'évanouirent au même instant.,,MAISON JARDIN MEME INSTANT EVANOUIR ,['Pres'],,and the house and garden vanished likewise.,147,et la maison et le jardin disparurent également.,and the house and garden vanished at the same time.
"La pauvre jeune fille se trouvait donc maintenant toute seule dans la forêt sauvage,",,PAUVRE JEUNE FILLE DONC MAINTENANT TOUTE SEULE FORET SAUVAGE TROUVER ,['Imp'],,"And now the poor maiden was alone in the wild forest,",148,"Et maintenant, la pauvre jeune fille était seule dans la forêt sauvage,","So the poor girl was now all alone in the wild forest,"
"et comme elle regardait autour d'elle avec effroi,",,AUTOUR EFFROI REGARDER ,['Imp'],,"and when she looked around,",149,"et quand elle a regardé autour d'elle,","and as she looked around in fear,"
elle aperçut à quelques pas une vieille femme qui lui dit:,,PAS VIEILLE FEMME APERCEVOIR DIRE ,['Past']['Pres'],,"an old woman was standing near her who said,",150,"une vieille femme se tenait près d'elle et disait,",she saw an old woman a few steps away who said to her
"Qu'as-tu fait là, mon enfant?",,AS TOI LA FAIRE ENFANT ,['Pres'],,"My child, what hast thou done?",151,"Mon enfant, qu'as-tu fait ?","What have you done there, my child?"
Pourquoi n'avoir point laissé en paix ces douze blanches fleurs?,,POURQUOI POINT PAIX BLANCHES FLEURS LAISSE ,['Past'],,Why didst thou not leave the twelve white flowers growing?,152,Pourquoi n'as-tu pas laissé pousser les douze fleurs blanches ?,Why didn't you leave these twelve white flowers in peace?
"Ces fleurs étaient tes frères, qui se trouvent désormais transformés en corbeaux pour toujours.",,FLEURS TES FRERES DESORMAIS CORBEAUX TOUJOURS TROUVER TRANSFORMES ,['Imp']['Pres']['Past'],,"They were thy brothers, who are now for evermore changed into ravens.",153,"C'étaient tes frères, qui ont été changés pour toujours en corbeaux.","These flowers were your brothers, who are now transformed into crows forever."
La jeune fille dit en pleurant: N'existe-t-il donc pas un moyen de les délivrer?,,JEUNE FILLE PLEURANT DIRE DONC PAS MOYEN EXISTE DELIVRER ,['Pres']['Pres'],,"The maiden said, weeping, Is there no way of delivering them?",154,La jeune fille dit en pleurant : N'y a-t-il pas moyen de les délivrer ?,"The girl said, crying, ""Is there no way to save them?"
"Oui, répondit la vieille, mais il n'y en a dans le monde entier qu'un seul,",,OUI VIEILLE REPONDRE MONDE ENTIER SEUL AVOIR ,['Pres']['Pres'],,"Yes, said the woman, there is but one in the whole world,",155,"Oui, dit la femme, il n'y en a qu'un seul dans le monde entier,","Yes,"" said the old woman, ""but there is only one in the whole world,"
et il est si difficile qu'il ne pourra te servir;,,SI DIFFICILE NE POUVOIR SERVIR ,['Pres']['Fut'],,"and that is so hard that thou wilt not deliver them by it,",156,"et c'est si difficile que tu ne les en délivreras pas,",and it is so difficult that it will not serve you;
"car tu devrais ne pas dire un seul mot, ni sourire une seule fois pendant sept années;",,NE PAS SEUL MOT TU DEVOIR DIRE SEULE FOIS SEPT ANNEES SOURIRE ,['Past']['Pres'],,"for thou must be dumb for seven years, and mayst not speak or laugh,",157,"car tu seras muet pendant sept ans, tu ne pourras ni parler ni rire,","because you should not say a single word, nor smile once for seven years;"
"et si tu prononces une seule parole,",,TOI PRONONCES SEULE PAROLE ,<unk>,,"and if thou speakest one single word,",158,"et si tu dis une seule parole,","and if you say a single word,"
"s'il manque une seule heure à l'accomplissement des sept années,",,SEULE HEURE ACCOMPLISSEMENT SEPT ANNEES MANQUE ,['Pres'],,"and only an hour of the seven years is wanting,",159,"et il ne manque qu'une heure sur les sept ans,","if a single hour is missing from the completion of the seven years,"
et la parole que tu auras prononcée causera la mort de tes frères.,,PAROLE TOI AURAS MORT TES FRERES PRONONCEE CAUSER ,['Past']['Fut'],,"all is in vain, and thy brothers will be killed by the one word.",160,"tout est vain, et tes frères seront tués par un seul mot.",and the word you speak will cause the death of your brothers.
Alors la jeune fille pensa dans son coeur:,,ALORS JEUNE FILLE COEUR PENSA ,['Past'],,"Then said the maiden in her heart,",161,La jeune fille dit en son coeur,Then the girl thought in her heart
je veux de toutes mes forces délivrer mes frères,,TOUTES FORCES FRERES VOULOIR DELIVRER ,['Pres'],,"I know with certainty that I shall set my brothers free,",162,"Je sais avec certitude que je libérerai mes frères,",I want with all my strength to deliver my brothers
"et alla chercher un rocher élevé, s'y installa et s'épancha,",,ROCHER ELEVE ALLER CHERCHER INSTALLER EPANCHER ,['Past']['Past']['Pres'],,"and went and sought a high tree and seated herself in it and span,",163,"et alla chercher un arbre élevé, s'y installa et s'épancha,","and went to look for a high rock, sat down and poured out his heart,"
et ne parla pas et ne ria pas non plus.,,NE PAS NE PAS NON PLUS PARLER ,['Imp']['Pres'],,and neither spoke nor laughed.,164,et ne parlait ni ne riait.,and did not speak or laugh either.
Il arriva qu'un roi chassait dans la forêt;,,ROI FORET ARRIVER CHASSER ,['Pres']['Imp'],,"Now it so happened that a king was hunting in the forest,",165,"Or, il se trouve qu'un roi chassait dans la forêt,",It happened that a king was hunting in the forest;
"ce roi avait un grand lévrier qui, parvenu en courant jusqu'au pied du rocher en haut duquel la jeune fille était assise,",,ROI GRAND LEVRIER AVOIR COURANT PIED ROCHER HAUT DUQUEL JEUNE FILLE PARVENU ASSISE ,['Imp']['Past']['Imp']['Past'],,"who had a great greyhound which ran to the tree on which the maiden was sitting,",166,"qui avait un grand lévrier qui courut jusqu'à l'arbre sur lequel la jeune fille était assise,","this king had a large greyhound which, running to the foot of the rock on top of which the girl was sitting,"
se mit à bondir à l'entour et à aboyer fortement en dressant la tête vers elle.,,ENTOUR FORTEMENT TETE METTRE BONDIR ABOYER DRESSANT ,['Past']['Pres'],,"and sprang about it, whining, and barking at her.",167,et s'élança autour d'elle en gémissant et en aboyant.,"jumped around and barked loudly, raising his head towards her."
"Le roi s'approcha, aperçut la belle princesse avec l'étoile d'or sur le front,",,ROI APPROCHA BELLE PRINCESSE ETOILE OR FRONT APERCEVOIR ,['Pres'],,"Then the King came by and saw the beautiful King's daughter with the golden star on her brow,",168,"Le roi passa et vit la belle fille du roi avec l'étoile d'or sur le front,","The king approached, saw the beautiful princess with the gold star on her forehead,"
et fut si ravi de sa beauté qu'il lui demanda si elle ne voulait point devenir son épouse.,,SI RAVI BEAUTE NE POINT EPOUSE DEMANDER VOULOIR DEVENIR ,['Past']['Imp'],,and was so charmed with her beauty that he called to ask her if she would be his wife.,169,et fut tellement charmé par sa beauté qu'il l'appela pour lui demander si elle voulait bien devenir sa femme.,and was so delighted with her beauty that he asked her if she would not become his wife.
"Elle ne répondit point, mais fit un petit oui de la tête.",,NE REPONDRE POINT PETIT OUI TETE FAIRE ,['Past']['Past']['Past'],,"She made no answer, but nodded a little with her head.",170,"Elle ne répondit pas, mais fit un petit signe de tête.","She did not answer, but nodded her head."
"Alors le roi monta lui-même sur le rocher, en redescendit avec elle, la plaça sur son cheval, et retourna ainsi dans son palais.",,ALORS ROI ROCHER MONTA REDESCENDRE PLACA CHEVAL RETOURNA AINSI PALAIS ,['Past']['Past'],,"So he climbed up the tree himself, carried her down, placed her on his horse, and bore her home.",171,"Il grimpa lui-même à l'arbre, la descendit, la plaça sur son cheval et la ramena chez elle.","Then the king himself went up on the rock, came down with her, placed her on his horse, and returned to his palace."
"Là furent célébrées les noces avec autant de pompe que de joie,",,LA NOCES AUTANT POMPE JOIE CELEBREES ,['Past']['Past'],,"Then the wedding was solemnized with great magnificence and rejoicing,",172,"Le mariage fut ensuite célébré avec beaucoup de magnificence et de joie,","There the wedding was celebrated with as much pomp as joy,"
mais la jeune fiancée demeurât muette et sans sourire.,,JEUNE FIANCEE DEMEURAT MUETTE SOURIRE ,,,but the bride neither spoke nor smiled.,173,mais la mariée ne parle pas et ne sourit pas.,but the young bride remained mute and without smile.
"Lorsqu'ils eurent vécu heureusement ensemble pendant un couple d'années,",,EURENT HEUREUSEMENT ENSEMBLE COUPLE ANNEES VECU ,['Past'],,"When they had lived happily together for a few years,",174,"Quand ils ont vécu heureux ensemble pendant quelques années,","When they had lived happily together for a couple of years,"
"la mère du roi, qui était une méchante femme, se mit à calomnier la jeune reine,",,MERE ROI MECHANTE FEMME CALOMNIER JEUNE REINE METTRE ,['Imp']['Past'],,"the King's mother, who was a wicked woman, began to slander the young Queen,",175,"la mère du roi, qui était une femme méchante, se mit à calomnier la jeune reine,","the king's mother, who was a wicked woman, began to slander the young queen,"
et à dire au roi: C'est une misérable mendiante que tu as amenée au palais;,,ROI DIRE MISERABLE MENDIANTE TOI AS PALAIS AMENEE ,['Pres']['Past'],,"and said to the King, This is a common beggar girl whom thou hast brought back with thee.",176,et dit au roi : C'est une simple mendiante que tu as ramenée avec toi.,and to say to the king : It is a miserable beggar whom you brought to the palace;
qui sait quels desseins impies elle trame contre toi!,,QUELS DESSEINS IMPIES TOI SAVOIR TRAME ,['Pres']['Pres'],,Who knows what impious tricks she practises secretly!,177,Qui sait quels tours impies elle pratique en secret !,who knows what unholy designs she is plotting against you!
Si elle est vraiment muette elle pourrait du moins rire une fois; ,,VRAIMENT MUETTE MOINS FOIS POUVOIR RIRE ,['Pres']['Pres'],,"Even if she be dumb, and not able to speak, she still might laugh for once;",178,"Même si elle est muette et incapable de parler, elle pourrait quand même rire pour une fois ;",If she is really dumb she could at least laugh once; 
celui qui ne rit jamais a une mauvaise conscience.,,NE JAMAIS MAUVAISE CONSCIENCE RIRE AVOIR ,['Pres']['Pres'],,but those who do not laugh have bad consciences.,179,mais ceux qui ne rient pas ont mauvaise conscience.,he who never laughs has a bad conscience.
"Le roi ne voulut point d'abord ajouter foi à ces insinuations perfides,",,ROI NE ABORD FOI INSINUATIONS PERFIDES VOULOIR POINT AJOUTER ,['Pres']['Past'],,"At first the King would not believe it,",180,"Au début, le roi ne veut pas le croire,","The king did not want to believe these perfidious insinuations at first,"
"mais sa mère les renouvela si souvent,",,MERE RENOUVELA SI SOUVENT ,<unk>,,"but the old woman urged this so long,",181,"mais la vieille femme a insisté pour que cela dure longtemps,","but his mother renewed them so often,"
"en y ajoutant des inventions méchantes qu'il finit par se laisser persuader, et qu'il condamna sa femme à la peine de mort.",,INVENTIONS MECHANTES AJOUTANT FINIR LAISSER PERSUADER FEMME PEINE MORT CONDAMNER ,['Pres']['Past']['Pres'],,"and accused her of so many evil things, that at last the King let himself be persuaded and sentenced her to death.",182,et l'accusa de tant de mauvaises choses que le roi se laissa finalement convaincre et la condamna à mort.,"by adding wicked inventions that he finally let himself be persuaded, and that he condemned his wife to death."
"On alluma donc dans la cour un immense bûcher,",,DONC COUR IMMENSE ALLUMER BUCHER ,['Pres'],,And now a great fire was lighted in the courtyard ,183,Un grand feu a été allumé dans la cour.,"A huge bonfire was lit in the courtyard,"
où la malheureuse devait être brûlée vive;,,MALHEUREUSE VIVE DEVOIR BRULEE ,['Imp']['Past'],,"in which she was to be burnt,",184,"dans laquelle elle devait être brûlée,",where the unfortunate woman was to be burned alive;
"le roi se tenait à sa fenêtre, les yeux tout en larmes,",,ROI FENETRE TENIR YEUX TOUT LARMES ,['Imp'],,"and the King stood above at the window and looked on with tearful eyes,",185,"et le roi se tenait à la fenêtre et regardait avec des yeux pleins de larmes,","the king was standing at his window, his eyes all teary,"
car il n'avait pas cessé de l'aimer.,,PAS AIMER CESSE ,['Imp']['Past'],,because he still loved her so much.,186,parce qu'il l'aimait toujours autant.,because he had not stopped loving her.
"Et comme elle était déjà liée fortement contre un pilier,",,DEJA FORTEMENT PILIER LIEE ,['Imp']['Past'],,"And when she was bound fast to the stake,",187,"Et lorsqu'elle fut attachée solidement au pieu,","And as it was already bound strongly against a pillar,"
"et que les rouges langues du feu dardaient vers ses vêtements,",,ROUGES LANGUES FEU VETEMENTS DARDER ,['Pres'],,"and the fire was licking at her clothes with its red tongue,",188,"et le feu léchait ses vêtements de sa langue rouge,","and that the red tongues of the fire darted towards his clothes,"
il se trouva qu'en ce moment même s'accomplissaient les sept années d'épreuve;,,MOMENT MEME ACCOMPLISSAIENT SEPT ANNEES EPREUVE TROUVER ,['Pres'],,the last instant of the seven years expired.,189,le dernier instant des sept ans a expiré.,it happened that at that very moment the seven years of trial were being fulfilled;
"soudain on entendit dans l'air un battement d'ailes,",,SOUDAIN AIR BATTEMENT AILES ENTENDRE ,['Past'],,"Then a whirring sound was heard in the air,",190,"On entend alors un vrombissement dans l'air,","suddenly a flapping of wings was heard in the air,"
"et douze corbeaux, qui dirigeaient leur vol rapide de ce côté,",,DOUZE CORBEAUX VOL RAPIDE COTE DIRIGER ,['Pres'],,"and twelve ravens came flying towards the place,",191,"et douze corbeaux s'envolèrent vers le lieu,","and twelve ravens, which directed their rapid flight on this side,"
s'abattirent autour de la jeune femme.,,AUTOUR JEUNE FEMME ABATTRE ,['Pres'],,"and sank downwards,",192,"et s'est enfoncé dans le sol,",came down around the young woman.
"À peine eurent-ils touché le bûcher qu'ils se changèrent en ses douze frères,",,PEINE EURENT BUCHER DOUZE FRERES TOUCHE CHANGER ,['Past']['Past'],,"and when they touched the earth they were her twelve brothers,",193,"et quand ils touchèrent la terre, ce furent ses douze frères,","As soon as they touched the stake, they changed into his twelve brothers,"
qui lui devaient ainsi leur délivrance.,,AINSI DELIVRANCE DEVOIR ,['Imp'],,whom she had delivered.,194,qu'elle avait délivré.,who thus owed their deliverance to him.
"Ils dissipèrent les brandons fumants, éteignirent les flammes, dénouèrent les liens qui garrottaient leur soeur, et la couvrirent de baisers.",,BRANDONS FUMANTS DISSIPER ETEIGNIRENT FLAMMES DENOUERENT LIENS SOEUR GARROTTER BAISERS COUVRIR ,['Imp']['Pres']['Pres'],,"They tore the fire asunder, extinguished the flames, set their dear sister free, and kissed and embraced her.",195,"Ils ont déchiré le feu, éteint les flammes, libéré leur chère sœur et l'ont embrassée.","They dissipated the smoldering fire, extinguished the flames, untied the bonds that garroted their sister, and covered her with kisses."
"Maintenant qu'elle ne craignait plus de parler,",,MAINTENANT NE PLUS CRAINDRE PARLER ,['Imp'],,"And now as she dared to open her mouth and speak,",196,"Et maintenant qu'elle a osé ouvrir la bouche et parler,","Now that she was no longer afraid to speak,"
"elle raconta au roi pourquoi elle avait été si longtemps muette,",,ROI POURQUOI SI LONGTEMPS MUETTE RACONTER ,['Past']['Imp']['Past'],,"she told the King why she had been dumb,",197,"elle explique au roi pourquoi elle a été muette,","she told the king why she had been silent for so long,"
et pourquoi il ne l'avait jamais vue sourire.,,NE JAMAIS VUE SOURIRE ,['Imp']['Past'],,and had never laughed.,198,et n'avait jamais ri.,and why he had never seen her smile.
"Le roi se réjouit de la trouver innocente,",,ROI INNOCENTE REJOUIR TROUVER ,['Pres'],,"The King rejoiced when he heard that she was innocent,",199,"Le roi se réjouit d'apprendre qu'elle est innocente,","The king was pleased to find her innocent,"
et ils vécurent désormais tous ensemble heureux et unis jusqu'à la mort.,,DESORMAIS TOUS ENSEMBLE HEUREUX MORT VIVRE UNIS ,['Pres']['Past'],,and they all lived in great unity until their death.,200,et ils ont tous vécu dans une grande unité jusqu'à leur mort.,and they lived together happily and united until death.
"La méchante belle-mère fût conduite devant le juge,",,MECHANTE BELLE-MERE CONDUITE JUGE ,['Pres'],,"The wicked step-mother was taken before the judge,",201,"La méchante belle-mère est emmenée devant le juge,","The wicked stepmother was brought before the judge,"
"et mis dans un tonneau rempli d'huile bouillante et de serpents venimeux,",,TONNEAU HUILE BOUILLANTE SERPENTS VENIMEUX MIS REMPLI ,['Past']['Past'],,"and put into a barrel filled with boiling oil and venomous snakes,",202,"et mis dans un tonneau rempli d'huile bouillante et de serpents venimeux,","and put in a barrel filled with boiling oil and poisonous snakes,"
et mourut d'une mort maléfique.,,MOURUT MORT MALEFIQUE ,<unk>,,and died an evil death.,203,et mourut d'une mort funeste.,and died an evil death.
