FR,GLOSS_LSF,GENERATED_LSF,TENSE,GLOSS_LSFB,EN,NUM,GENERATED_FR,GENERATED_EN
"et annonça que l'on cherchait un époux pour la princesse royale,",HOMME ANNONCER ON CHERCHE EPOUX POUR PRINCESSE ROYALE,ANNONCA EPOUX PRINCESSE ROYALE CHERCHER ,['Pres'],,"crying aloud, The King's daughter wants a husband;",80,"criant à haute voix, la fille du roi veut un mari ;","and announced that a husband was being sought for the royal princess,"
mais que celui qui voudrait l'épouser devrait passer une épreuve difficile,PERSONNE VOULOIR EPOUSER ELLE DEVOIR PASSER EPREUVE DIFFICILE,EPREUVE DIFFICILE VOULOIR EPOUSER DEVOIR PASSER ,['Pres']['Pres'],,"but whoever sues for her hand must perform a hard task, ",81,"mais celui qui veut obtenir sa main doit accomplir une tâche difficile,",but that the one who would marry her would have to pass a difficult test
"et, s'il échouait, il devrait payer de sa vie.",SI ECHOUER MOURIR,ECHOUER VIE DEVOIR PAYER ,['Imp']['Pres'],,and if he does not succeed he will forfeit his life.,82,"et s'il ne réussit pas, il perdra la vie.","and, if he failed, he would have to pay with his life."
De nombreux prétendants s'y étaient déjà essayés et tous y avaient péri.,PLUSIEURS PERSONNE DEJA ESSAYER TOUS MORT,NOMBREUX PRETENDANTS DEJA TOUS ESSAYES AVOIR PERI ,['Imp']['Past']['Imp']['Past'],,"Many had already made the attempt, but in vain;",83,"Beaucoup avaient déjà tenté l'expérience, mais en vain ;",Many suitors had already tried it and all had perished.
"Mais le jeune homme, lorsqu'il eut l'occasion de voir la princesse, fut si ébloui de sa beauté qu'il en oublia tous les dangers.",JEUNE HOMME QUAND VOIR PRINCESSE LUI WOW SA BEAUTE OUBLIER RISQUE,JEUNE HOMME OCCASION PRINCESSE AVOIR VOIR EBLOUI BEAUTE OUBLIA TOUS DANGERS ,['Past']['Past'],,"nevertheless when the youth saw the King's daughter he was so overcome by her great beauty that he forgot all danger,",84,"Cependant, lorsque le jeune homme vit la fille du roi, il fut tellement subjugué par sa grande beauté qu'il oublia tout danger,","But the young man, when he had the opportunity to see the princess, was so dazzled by her beauty that he forgot all the dangers."
Il se présenta donc comme prétendant devant le roi.,ALORS LUI PRESENTER CANDIDAT DEVANT ROI,DONC ROI PRESENTER PRETENDANT ,['Pres'],,"went before the King, and declared himself a suitor.",85,se présenta devant le roi et se déclara prétendant.,So he presented himself as a suitor before the king.
On l'emmena immédiatement au bord de la mer ,DE SUITE EMMENER LUI MER,IMMEDIATEMENT BORD EMMENER MER ,,,"So he was led out to the sea,",86,"On le conduisit à la mer,",He was immediately taken to the seaside 
et on jeta sous ses yeux un anneau d'or dans les vagues. ,PERSONNE VAGUE JETER ANNEAU OR ,YEUX ANNEAU VAGUES JETER ,['Pres'],,"and a gold ring was thrown into it, in his sight;",87,"et on y jeta un anneau d'or, sous ses yeux ;",and a golden ring was thrown before his eyes into the waves. 
"Puis, le roi lui ordonna de ramener l'anneau du fond de la mer, ",ROI ORDONNER LUI CHERCHER ANEAU OR DANS VAGUE,ROI ANNEAU FOND ORDONNER RAMENER MER ,['Past'],,"then the King ordered him to fetch this ring up from the bottom of the sea,",88,"Le roi lui ordonna alors d'aller chercher cet anneau au fond de la mer,","Then the king ordered him to bring the ring back from the bottom of the sea, "
"et ajouta: Si tu émerges de l'eau sans l'anneau, les vagues te rejetteront sans cesse jusqu'à ce que tu périsses. ",AJOUTER SI TOI EAU SORTIR SANS ANNEAU VAGUE NOYER TOI JUSQU’A MOURIR,AJOUTA TOI EMERGES EAU ANNEAU VAGUES CESSE TOI PERISSES REJETER ,['Fut'],,"and added, If you come up again without it you will be thrown in again and again until you perish amid the waves.",89,"et ajouta : Si vous remontez sans elle, vous serez jetés encore et encore, jusqu'à ce que vous périssiez au milieu des flots.","and added: If you emerge from the water without the ring, the waves will throw you back again and again until you perish. "
Tous plaignirent le jeune homme et s'en allèrent. ,PERSONNE BONNE CHANCE LUI PARTIR,TOUS JEUNE HOMME ALLERENT PLAINDRE ,['Pres'],,All the people grieved for the handsome youth; then they went away leaving him alone by the sea.,90,"Tous les gens s'attristèrent pour le beau jeune homme, puis ils s'en allèrent, le laissant seul au bord de la mer.",Everyone pitied the young man and left. 
"Seul, debout sur la plage, le valet se demanda ce qu'il allait bien pouvoir faire, lorsqu'il vit soudain trois poissons s'approcher de lui. ",SERVEUR SEUL DEBOUT PLAGE LUI DEMANDER COMMENT FAIRE D'UN COUP LUI VOIR TROIS POISSON S'APPROCHER,SEUL DEBOUT PLAGE VALET BIEN DEMANDER ALLER POUVOIR FAIRE SOUDAIN TROIS POISSONS VOIR APPROCHER ,['Imp']['Pres'],,"He stood on the shore and considered what he should do, when suddenly he saw three fishes come swimming towards him,",91,"Il se tenait sur le rivage et réfléchissait à ce qu'il devait faire, quand soudain il vit trois poissons venir vers lui en nageant,","Alone, standing on the beach, the valet wondered what he was going to do, when he suddenly saw three fish approaching him. "
C'étaient les poissons auxquels il avait sauvé la vie. ,MEME POISSON LUI SAUVER VIE,POISSONS VIE SAUVE ,['Imp']['Imp']['Past'],,and they were the very fishes whose lives he had saved.,92,et ce sont ces mêmes poissons dont il a sauvé la vie.,These were the fish whose lives he had saved. 
Le poisson du milieu portait dans sa gueule un coquillage qu'il déposa aux pieds du jeune homme. ,POISSON MILIEU COQUILLAGE DANS BOUCHE DEPOSER PIED SERVEUR,POISSON MILIEU GUEULE COQUILLAGE PIEDS JEUNE HOMME PORTER DEPOSER ,['Imp']['Pres'],,"The one in the middle held a mussel in its mouth, which it laid on the shore at the youth's feet,",93,"Celle du milieu tenait dans sa bouche une moule qu'elle déposa sur le rivage aux pieds du jeune,",The fish in the middle carried a shell in its mouth and placed it at the young man's feet. 
"Celui-ci le prit, l'ouvrit et y trouva l'anneau d'or. ",SERVEUR PRENDRE COQUILLAGE OUVRIR TROUVER ANNEAU OR,CELUI PRIT OUVRIT ANNEAU OR TROUVER ,['Past'],,"and when he had taken it up and opened it, there lay the gold ring in the shell.",94,"et quand il l'eut prise et ouverte, il y avait l'anneau d'or dans la coquille.","He took it, opened it and found the golden ring. "
"Heureux, il le porta au roi, ",CONTENT AMMENER ROI,HEUREUX PORTA ROI ,<unk>,,"Full of joy he took it to the King,",95,"Plein de joie, il l'apporta au roi,","Happy, he brought it to the king, "
se réjouissant d'avance de la récompense. ,CONTENT RECOMPENSE,AVANCE RECOMPENSE REJOUISSANT ,['Pres'],,and expected that he would grant him the promised reward.,96,et s'attendait à ce qu'il lui accorde la récompense promise.,looking forward to the reward. 
"Or, la fille du roi était très orgueilleuse et, dès qu'elle eut appris que son prétendant n'était pas de son rang, ",MAIS PRINCESSE FIERE QUAND DECOUVRIR CANDIDAT PAS MEME CLASSE,FILLE ROI TRES ORGUEILLEUSE PAS RANG AVOIR APPRIS PRETENDANT ,['Imp']['Past']['Past']['Pres']['Imp'],,"But when the proud princess perceived that he was not her equal in birth,",97,"Mais lorsque l'orgueilleuse princesse s'aperçut qu'il n'était pas son égal en termes de naissance,","Now, the king's daughter was very proud and, as soon as she learned that her suitor was not of her rank, "
elle le méprisa et exigea qu'il subît une nouvelle épreuve. ,MEPRISER LUI OBLIGER NOUVELLE EPREUVE,MEPRISA NOUVELLE EPREUVE EXIGER SUBIT ,['Pres']['Past'],,"she scorned him, and required him first to perform another task.",98,elle le dédaigna et lui demanda d'abord d'accomplir une autre tâche.,she despised him and demanded that he undergo a new test. 
Elle descendit dans le jardin ,JARDIN FILLE ROI DESCENDRE,DESCENDRE JARDIN ,['Past'],,She went down into the garden ,99,Elle est descendue dans le jardin,She went down into the garden 
"et, de ses propres mains, elle répandit dans l'herbe dix sacs de millet. ",ELLE HERBE REPANDRE DIX SAC GRAIN,PROPRES MAINS HERBE DIX SACS MILLET REPANDRE ,['Past'],,and strewed with her own hands ten sacks-full of millet-seed on the grass;,100,et répandit de ses propres mains dix sacs pleins de graines de millet sur l'herbe ;,and with her own hands she spread ten bags of millet on the grass. 
"Tu devras ramasser ce millet! ordonna-t-elle, que ces sacs soient remplis avant le lever du soleil! ",ELLE DIRE TOI DEVOIR RAMASSER GRAIN REMPLIR SAC AVANT SOLEIL LEVER,DEVRAS MILLET RAMASSER ORDONNER SACS LEVER SOLEIL REMPLIS ,['Pres']['Pres']['Past'],,"then she said, Tomorrow morning before sunrise these must be picked up,",101,"Puis elle a dit : ""Demain matin, avant le lever du soleil, il faudra les ramasser,","You will have to pick up this millet!"" she ordered, ""Let these bags be filled before sunrise! "
Et pas un seul grain ne doit manquer!,PAS MANQUER UN GRAIN,PAS SEUL GRAIN NE DEVOIR MANQUER ,['Pres'],,and not a single grain be wanting.,102,et qu'il n'en manque pas un seul grain.,And not a single grain should be missing!
Le jeune homme s'assit dans l'herbe et se demanda comment il allait pouvoir s'acquitter de cette nouvelle tâche. ,JEUNE HOMME ASSOIR HERBE SE DEMANDER COMMENT FAIRE POUR REUSSIR CETTE EPREUVE,JEUNE HOMME HERBE COMMENT NOUVELLE TACHE ASSEOIR DEMANDER ALLER POUVOIR ACQUITTER ,['Pres']['Imp'],,"The youth sat down in the garden and considered how it might be possible to perform this task,",103,"Le jeune homme s'est assis dans le jardin et a réfléchi à la manière dont il pourrait accomplir cette tâche,",The young man sat down in the grass and wondered how he was going to handle this new task. 
"Ne trouvant pas de solution, ",PAS TROUVER SOLUTION,NE PAS SOLUTION TROUVANT ,['Pres'],,"but he could think of nothing,",104,"mais il ne pensait à rien,","Not finding a solution, "
il resta assis en attendant tristement l'aube et la mort.,LUI RESTER ASSIS TRISTE ATTENDRE SOLEIL LEVER MOURIR,TRISTEMENT AUBE MORT RESTER ASSIS ATTENDANT ,['Pres']['Past']['Pres'],,"and there he sat sorrowfully awaiting the break of day, when he should be led to death.",105,"et il s'y assit, attendant avec tristesse le lever du jour, où il serait conduit à la mort.",he sat sadly waiting for the dawn and death.
"Or, dès que les premiers rayons de soleil éclairèrent le jardin, il vit devant lui les dix sacs de millet remplis à ras. Ils étaient rangés les uns à côté des autres ",QUAND SOLEIL LEVE ECLAIRER JARDIN LUI VOIR DIX SAC REMPLIS PLEIN GRAIN DEDANS SAC POSER LES UNS A COTE DES AUTRE,PREMIERS RAYONS SOLEIL JARDIN ECLAIRER DIX SACS MILLET RAS VOIR REMPLIS UNS COTE AUTRES RANGES ,['Past']['Pres']['Past']['Imp']['Past'],,"But as soon as the first rays of the sun shone into the garden he saw all the ten sacks standing side by side, quite full,",106,"Mais dès que les premiers rayons du soleil sont apparus dans le jardin, il a vu les dix sacs côte à côte, bien remplis,","Now, as soon as the first rays of sunlight shone on the garden, he saw before him the ten sacks of millet filled to the brim. They were lined up next to each other "
et pas un grain ne manquait. ,PAS MANQUER UN GRAIN,PAS GRAIN NE MANQUER ,['Imp'],,and not a single grain was missing.,107,et il ne manquait pas un seul grain.,and not a grain was missing. 
Le roi des fourmis était venu la nuit avec des milliers de ses serviteurs ,ROI FOURMIS VENIR NUIT AVEC MILLIER SERVITEUR FOURMIS,ROI FOURMIS NUIT MILLIERS SERVITEURS VENU ,['Imp']['Past'],,"The ant-king had come in the night with thousands and thousands of ants,",108,"Le roi des fourmis était venu dans la nuit avec des milliers et des milliers de fourmis,",The king of the ants had come at night with thousands of his servants 
et les fourmis reconnaissantes avaient rassemblé tout le millet avec infiniment de soin et en avaient rempli les sacs. ,FOURMIS RECONNAISSANTE LUI RASSEMBLER GRAINS REMPLIR SACS,FOURMIS RECONNAISSANTES TOUT MILLET INFINIMENT SOIN SACS RASSEMBLE REMPLI ,['Imp']['Past']['Imp']['Past'],,and the grateful creatures had by great industry picked up all the millet-seed and gathered them into the sacks. ,109,"et les créatures reconnaissantes avaient, à force de travail, ramassé toutes les graines de millet et les avaient mises dans les sacs.",and the grateful ants had gathered all the millet with infinite care and filled the bags with it. 
La princesse descendit elle-même dans le jardin et constata avec stupéfaction que son prétendant avait rempli sa tâche. ,PRINCESSE DESCENDRE DANS JARDIN VOIR CHOQUEE JEUNE HOMME REUSSI MISSION,PRINCESSE JARDIN CONSTATA STUPEFACTION PRETENDANT TACHE DESCENDRE REMPLI ,['Pres']['Imp']['Past'],,"Presently the King's daughter herself came down into the garden, and was amazed to see that the young man had done the task she had given him.",110,La fille du roi descendit alors dans le jardin et fut stupéfaite de voir que le jeune homme avait accompli la tâche qu'elle lui avait confiée.,The princess herself went down to the garden and found with amazement that her suitor had fulfilled his task. 
"Ne sachant pourtant toujours pas maîtriser son coeur plein d'orgueil,",ELLE TOUJOURS FIERE,NE POURTANT TOUJOURS PAS COEUR PLEIN ORGUEIL SACHANT MAITRISER ,['Pres'],,"But she could not yet conquer her proud heart, ",111,"Mais elle n'a pas encore pu vaincre son cœur orgueilleux,","Yet still not knowing how to control his prideful heart,"
"elle déclara: Il a su passer les deux épreuves,",ELLE DIRE TOI REUSSIR DEUX EPREUVE,DECLARA DEUX EPREUVES SU PASSER ,['Pres']['Past'],,"and said, Although he has performed both the tasks, ",112,"et a dit : Bien qu'il ait accompli les deux tâches,","she said: He knew how to pass the two tests,"
mais je ne serai pas sa femme tant qu'il ne m'aura pas apporté une pomme de l'Arbre de Vie.,MAIS MOI SA FEMME NON SI LUI PAS APPORTER POMME DE ARBRE DE VIE,NE PAS FEMME TANT NE PAS POMME ARBRE VIE ETRE AVOIR APPORTE ,['Fut']['Fut']['Past'],,he shall not be my husband until he has brought me an apple from the Tree of Life.,113,Il ne sera pas mon mari tant qu'il ne m'aura pas apporté une pomme de l'arbre de vie.,but I will not be his wife until he brings me an apple from the Tree of Life.
"Le jeune homme ignorait où poussait un tel arbre, ",SERVEUR PAS SAVOIR OU POUSSER ARBER COMME CA,JEUNE HOMME TEL ARBRE IGNORER POUSSER ,['Imp']['Imp'],,"The youth did not know where the Tree of Life stood,",114,"Le jeune ne savait pas où se trouvait l'arbre de vie,","The young man did not know where such a tree grew, "
"mais il décida de marcher là où ses jambes voudraient bien le porter, sans trop d'espoir de trouver l'arbre en question. ",MAIS DECIDER MARCHER SUIVRE SES JAMBES LUI SAVOIR PAS TROUVER CET ARBRE,LA JAMBES VOUDRAIENT BIEN DECIDER MARCHER PORTER TROP ESPOIR ARBRE QUESTION TROUVER ,['Past'],,"but he set out, and would have gone on for ever, as long as his legs would carry him, though he had no hope of finding it.",115,"mais il s'est mis en route, et il aurait continué tant que ses jambes l'auraient porté, même s'il n'avait aucun espoir de le trouver.","but he decided to walk where his legs would carry him, without much hope of finding the tree in question. "
Il traversa trois royaumes ,LUI TRAVERSER TROIS ROYAUMES,TROIS ROYAUMES TRAVERSER ,['Pres'],,"After he had wandered through three kingdoms,",116,"Après avoir parcouru trois royaumes,",He crossed three kingdoms 
et il arriva un soir dans une forêt. ,UN SOIR LUI ARRIVER FORET,SOIR FORET ARRIVER ,['Pres'],,"he came one evening to a wood, ",117,"Il est arrivé un soir dans un bois,",and he arrived one evening in a forest. 
Il s'assit au pied d'un arbre pour se reposer un peu,ASSOIR ARBRE PIED REPOSER,PIED ARBRE PEU ASSEOIR REPOSER ,['Pres'],,and lay down under a tree to sleep.,118,et s'est couché sous un arbre pour dormir.,He sat down at the foot of a tree to rest for a while
lorsqu'il entendit un bruissement dans les branches au-dessus de sa tête et une pomme d'or tomba dans sa main.,LUI ENTENDRE ARBRE BOUGER TETE POMME OR TOMBER MAIN,BRUISSEMENT BRANCHES AU-DESSUS TETE POMME MAIN ENTENDRE TOMBA ,['Pres']['Past'],,"But he heard a rustling in the branches, and a golden apple fell into his hand.",119,"Mais il entendit un bruissement dans les branches, et une pomme d'or lui tomba dans la main.",when he heard a rustling in the branches above his head and a golden apple fell into his hand.
"Au même moment, trois corbeaux se posèrent sur ses genoux",MEME TEMPS TROIS CORBEAUX GENOUX POSER,MEME MOMENT TROIS CORBEAUX GENOUX POSER ,['Pres'],,"At the same time three ravens flew down to him, perched themselves upon his knee,",120,"Au même moment, trois corbeaux descendent vers lui et se perchent sur ses genoux,","At the same time, three ravens landed on his lap"
et dirent: Nous sommes les trois jeunes corbeaux que tu as sauvés de la famine.,CORBEAUX DIRE NOUS TROIS JEUNE CORBEAUX TOI SAUVER NOUS QUAND NOUS FAIM,DIRE TROIS JEUNES CORBEAUX TOI FAMINE SAUVES ,['Pres']['Pres']['Past'],,"and said, We are the three young ravens whom you saved from starving; when we had grown big, ",121,"et dit : Nous sommes les trois jeunes corbeaux que tu as sauvés de la faim, quand nous étions devenus grands,","and said, ""We are the three young ravens that you saved from starvation."
Nous avons appris que tu étais en quête de la pomme d'or ,NOUS APPRENDRE TOI CHERCHER POMME OR,TOI QUETE POMME APPRIS ETRE ,['Pres']['Past']['Pres'],,"and heard that you were seeking the Golden Apple,",122,"et j'ai appris que vous étiez à la recherche de la pomme d'or,",We heard that you were looking for the golden apple
et c'est pourquoi nous avons traversé la mer et sommes allés jusqu'au bout du monde ,NOUS MER TRAVERSER NOUS BOUT MONDE ALLER,POURQUOI BOUT MONDE ETRE TRAVERSE MER ALLES ,['Pres']['Pres']['Past']['Pres']['Past'],,"we flew over the sea to the end of the world,",123,"nous avons survolé la mer jusqu'au bout du monde,",and that is why we crossed the sea and went to the end of the world
où se trouve l'Arbre de Vie pour t'apporter cette pomme. ,LIEU ARBRE VIE NOUS APPORTER TOI CETTE POMME,ARBRE VIE T' POMME TROUVE APPORTER ,['Pres'],,"where the Tree of Life stands, and have brought you the apple.",124,"où se trouve l'arbre de vie, et je t'ai apporté la pomme.","where the Tree of Life is, to bring you this apple."
"Le jeune homme, le coeur joyeux, prit le chemin du retour ",SERVEUR CONTENT RETOUR,JEUNE HOMME COEUR JOYEUX CHEMIN RETOUR PRENDRE ,['Pres'],,"The youth, full of joy, set out homewards,",125,"Les jeunes, pleins de joie, reprennent le chemin de la maison,","The young man, with a joyful heart, took the way back"
et remit la pomme d'or à la belle princesse qui ne pouvait plus se dérober. ,DONNER POMME OR BELLE PRINCESSE ELLE PAS POUVOIR ECHAPPER SITUATION,POMME BELLE PRINCESSE NE PLUS REMETTRE POUVOIR DEROBER ,['Past']['Imp'],,"and took the Golden Apple to the King's beautiful daughter, who had no more excuses left to make.",126,"et apporta la pomme d'or à la belle fille du roi, qui n'avait plus d'excuses à faire.",and gave the golden apple to the beautiful princess who could no longer escape.
"Ils coupèrent la pomme de Vie en deux, la mangèrent ensemble et, ",ALORS POMME COUPER DEUX TOUS DEUX MANGER POMME,POMME VIE COUPER MANGERENT ENSEMBLE ,['Pres'],,They cut the Apple of Life in two and ate it together;,127,Ils ont coupé la pomme de vie en deux et l'ont mangée ensemble ;,"They cut the apple of Life in two, ate it together and,"
"à cet instant, le coeur de la princesse s'enflamma d'amour pour le jeune homme.",MEME TEMPS CŒUR PRINCESSE ENFLAMMER AMOUR POUR JEUNE HOMME,INSTANT COEUR PRINCESSE AMOUR JEUNE HOMME ENFLAMMER ,['Pres'],,"and then her heart became full of love for him,",128,"et son cœur s'est alors rempli d'amour pour lui,","and at that moment, the princess' heart was inflamed with love for the young man."
Ils s'aimèrent et vécurent heureux jusqu'à un âge très avancé.,S'AIMER VIVRE HEUREUX ENSEMBLE JUSQU’A VIEUX,VECURENT HEUREUX AGE TRES AIMER AVANCE ,['Pres']['Past'],,and they lived in undisturbed happiness to a great age.,129,et ils vécurent heureux jusqu'à un âge avancé.,They loved each other and lived happily ever after.
