FR,GLOSS_LSF,GENERATED_LSF,TENSE,GLOSS_LSFB,EN,NUM,GENERATED_FR,GENERATED_EN
"et comme les pierres lui pesaient dans l'estomac, il eut très soif. Il voulut aller au puits pour boire,",PIERRE LOURD DANS ESTOMAC TOI TRES SOIF VOULOIR ALLER PUIT POUR BOIRE,PIERRES ESTOMAC PESER TRES SOIF AVOIR PUITS VOULOIR ALLER BOIRE ,['Pres']['Past']['Past'],,"the stones inside him made him feel very thirsty, and as he was going to the brook to drink,",88,"les pierres à l'intérieur de lui lui donnaient très soif, et comme il allait au ruisseau pour boire,","and as the stones weighed on his stomach, he became very thirsty. He wanted to go to the well to drink,"
"mais comme il se balançait en marchant, les pierres dans son ventre grondaient.",MAIS TANGUER QUAND MARCHER PIERE DANS SON VENTRE GRONDER,MARCHANT BALANCER PIERRES VENTRE GRONDAIENT ,['Imp'],,they struck and rattled one against another.,89,ils se heurtent et s'entrechoquent.,"but as he swayed while walking, the stones in his belly rumbled."
Il appelait là:,LUI DIRE,LA APPELER ,['Imp'],,And so he cried out:,90,C'est ainsi qu'il a crié :,He was calling there
Qu'est-ce que je ressens à l'intérieur de moi,BIZARRE MOI RESSENTIR DANS MON VENTRE,INTERIEUR RESSENTIR ,['Pres']['Pres'],,What is this I feel inside me,91,Qu'est-ce que je ressens à l'intérieur de moi ?,What do I feel inside me
Qui frappe fort contre mes os ?,QUI FRAPPER CONTRE MES OS ?,FORT OS FRAPPE ,['Pres'],,Knocking hard against my bones?,92,Frapper fort contre mes os ?,Who's hitting hard against my bones?
Comment une telle chose peut-elle m'arriver ?,COMMENT PEUT M' ARRIVER CA ?,COMMENT TELLE CHOSE POUVOIR ARRIVER ,['Pres'],,How should such a thing betide me!,93,Comment cela pourrait-il m'arriver ?,How can such a thing happen to me?
"Ils étaient des enfants, et maintenant ce sont des pierres.",EUX ENFANT MAINTENANT PIERRE,ENFANTS ETRE MAINTENANT PIERRES ,['Imp']['Pres'],,"They were kids, and now they're stones.",94,"Ils étaient des enfants, et maintenant ce sont des pierres.","They were children, and now they are stones."
"Il alla jusqu'au puits,",LOUP ALLER JUSQU' AU PUIT,PUITS ALLER ,['Past'],,"So he came to the brook,",95,"Il arriva donc au ruisseau,","He went to the well,"
se pencha et but.,SE PENCHER BOIRE,BUT PENCHER ,,,"and stooped to drink,",96,"et s'est penché pour boire,",bent down and drank.
Les lourdes pierres le tirèrent sous l'eau et le loup fut noyé.,PIERRE LOURDE TIRER LOUP SOUS L' EAU LOUP NOYER,LOURDES PIERRES TIRERENT EAU LOUP NOYE ,['Past']['Past'],,"but the heavy stones weighed him down, so he fell over into the water and was drowned.",97,"mais les lourdes pierres lui pesaient, il tomba dans l'eau et se noya.",The heavy stones pulled him under and the wolf was drowned.
"Les sept chevreaux accoururent alors et se mirent à crier: Le loup est mort, c'en est fini de lui!",SEPT CHEVREAUX COURIR CRIER LOUP MORT FINIR LUI !,SEPT CHEVREAUX ALORS CRIER ACCOURIR METTRE LOUP MORT FINI ,['Imp']['Pres']['Pres']['Past']['Pres']['Past'],,"And when the seven little kids saw it they came up running. The wolf is dead, the wolf is dead! they cried,",98,"Et quand les sept petits enfants l'ont vu, ils se sont mis à courir. Le loup est mort, le loup est mort ! s'écrièrent-ils,","The seven kids came running and shouted : The wolf is dead, it's over with him!"
et ils se mirent à danser autour du puits et la vieille chèvre dansa avec eux.,DANSER AUTOUR PUITS VIEILLE CHEVRE DANSER AVEC ENFANTS,AUTOUR PUITS VIEILLE CHEVRE METTRE DANSER DANSA ,['Pres']['Past'],,"and taking hands, they danced with their mother all about the place.",99,"et en se donnant la main, ils ont dansé avec leur mère tout autour de la place.",and they began to dance around the well and the old goat danced with them.
