FR,GLOSS_LSF,GENERATED_LSF,TENSE,GLOSS_LSFB,EN,NUM,GENERATED_FR,GENERATED_EN
"attrapa des ciseaux de sa main droite et cric-crac, les belles nattes tombaient par terre.",ATTRAPER CISEAUX COUPER COUPER NATTES TOMBER,ATTRAPA CISEAUX MAIN DROITE CRIC CRAC BELLES NATTES TOMBAIENT TERRE ,<unk>,,"and then grasping a pair of shears in her right snip, snap the beautiful locks lay on the ground.",110,,"grabbed some scissors with his right hand and cric-crac, the beautiful braids fell on the ground."
"Mais si impitoyable était sa cruauté, qu'elle s'en alla déposer Raiponce dans une solitude désertique,",SORCIERE MECHANTE PRENDRE RAIPONCE ABANDONNER SEULE,IMPITOYABLE CRUAUTE RAIPONCE SOLITUDE DESERTIQUE ALLER DEPOSER ,['Imp']['Past'],,"And she was so hard-hearted that she took Rapunzel and put her in a waste and desert place,",111,,"But so ruthless was her cruelty, that she went off to deposit Rapunzel in a deserted solitude,"
où elle l'abandonna à une existence misérable et pleine de détresse.,ABANDONNER ELLE MALHEUREUSE TANT PIS,EXISTENCE MISERABLE PLEINE DETRESSE ABANDONNER ,['Past'],,where she lived in great woe and misery.,112,,where she abandoned him to a miserable and distressing existence.
"Ce même jour encore, elle revint attacher solidement les nattes au crochet de la fenêtre, et vers le soir,",SORCIERE REVENIR TOUR FENETRE CROCHET CHEVEUX RAIPONCE ATTACHER ELLE ATTENDRE SOIR,MEME JOUR ENCORE SOLIDEMENT NATTES CROCHET FENETRE REVENIR ATTACHER SOIR ,['Past'],,"The same day on which she took Rapunzel away she went back to the tower in the evening and made fast the severed locks of hair to the window-hasp,",113,,"That same day, she returned to tie the mats securely to the window hook, and towards evening,"
quand le fils de roi arriva et appela:,FILS ROI ARRIVER CRIER,FILS ROI APPELA ARRIVER ,['Pres'],,"and the King's son came and cried,",114,,when the king's son arrived and called
"Raiponce, Raiponce,",RAIPONCE RAIPONCE,RAIPONCE RAIPONCE ,<unk>,,"Rapunzel, Rapunzel!",115,,"Rapunzel, Rapunzel,"
Descends-moi tes cheveux.,TES CHEVEUX DESCENDRE ,DESCENDS TES CHEVEUX ,<unk>,,Let down your hair.,116,,Take your hair down.
la sorcière laissa se dérouler les nattes jusqu'en bas.,SORCIERE LACHER CHEVEUX DEROULER TOUR EN BAS,SORCIERE LAISSA NATTES BAS DEROULER ,,,"Then she let the hair down, ",117,,the witch let the mats unroll all the way down.
"Le fils de roi y monta,",FILS ROI MONTER,FILS ROI MONTA ,['Past'],,"and the King's son climbed up,",118,,"The king's son went up there,"
"mais ce ne fut pas sa bien-aimée Raiponce qu'il trouva en haut,",ARRIVER EN HAUT LUI VOIR RAIPONCE NON,NE PAS BIEN-AIMEE RAIPONCE HAUT TROUVER ,['Past']['Past'],,but instead of his dearest Rapunzel he found ,119,,"but it was not his beloved Rapunzel that he found upstairs,"
c'était la vieille sorcière qui le fixait d'un regard féroce et empoisonné.,VIEILLE SORCIERE REGARDER LUI MECHAMENT,VIEILLE SORCIERE REGARD FEROCE FIXER EMPOISONNE ,['Imp']['Imp']['Past'],,the witch looking at him with wicked glittering eyes.,120,,it was the old witch who stared at him with a fierce and poisonous look.
"Ha, ha! ricana-t-elle, tu viens chercher la dame de ton coeur,",SORCIERE RIGOLER TOI VENIR CHERCHER TON AMOUREUSE ?,HA -T TOI VIENS DAME TON COEUR CHERCHER ,,,"Aha! cried she, mocking him, you came for your darling,",121,,"Ha, ha!"" she laughed, ""you come to look for the lady of your heart,"
mais le bel oiseau n'est plus au nid ,MAIS ELLE DISPARU,BEL OISEAU PLUS NID ETRE ,['Pres'],,"but the sweet bird sits no longer in the nest,",122,,but the beautiful bird is no longer in the nest 
et ne chante plus:,CHANTER FINI,NE PLUS CHER ,['Pres'],,and sings no more;,123,,and no longer sings
"le chat l'a emporté,",CHAT EMPORTER ELLE,CHAT EMPORTE ,['Pres']['Past'],,"the cat has got her,",124,,"the cat won,"
comme il va maintenant te crever les yeux.,MEME TOI MOI CREVER YEUX TOI,MAINTENANT YEUX ALLER CREVER ,['Pres'],,and will scratch out your eyes as well!,125,,as it will now gouge your eyes out.
"Pour toi, Raiponce est perdue",FINI RAIPONCE PERDRE DETACHER,RAIPONCE PERDUE ,['Pres']['Past'],,Rapunzel is lost to you; ,126,,"For you, Rapunzel is lost"
tu ne la verras jamais plus!,JAMAIS VOIR ELLE,NE VERRAS JAMAIS PLUS ,<unk>,,you will see her no more.,127,,you will never see her again!
"Déchiré de douleur et affolé de désespoir,",FILS ROI SOUFFRIR PERDU AFFOLER,DECHIRE DOULEUR AFFOLE DESESPOIR ,,,"The King's son was beside himself with grief,",128,,"Torn with pain and distraught with despair,"
le fils de roi sauta par la fenêtre du haut de la tour:,SAUTER FENETRE TOUR SAUTER,FILS ROI FENETRE HAUT TOUR SAUTA ,['Past'],,and in his agony he sprang from the tower:,129,,the king's son jumped out of the window from the top of the tower
"il ne se tua pas; mais s'il sauva sa vie,",MOURIR NON MAIS SAUVER LUI,NE PAS TUER VIE SAUVER ,['Pres']['Pres'],,"he escaped with life,",130,,"he did not kill himself; but if he saved his life,"
il perdit les yeux en tombant au milieu des épines;,TOMBER EPINE CREVER YEUX,YEUX MILIEU EPINES PERDRE TOMBANT ,['Past']['Pres'],,but the thorns on which he fell put out his eyes.,131,,he lost his eyes when he fell among the thorns;
"et il erra, désormais aveugle, dans la forêt,",MAINTENANT ERRER DANS FORET AVEUGLE,ERRER DESORMAIS AVEUGLE FORET ,['Pres'],,"Then he wandered blind through the wood,",132,,"and he wandered, now blind, through the forest,"
"se nourrissant de fruits sauvages et de racines,",MANGER FRUIT SAUVAGE RACINES,FRUITS SAUVAGES RACINES NOURRISSANT ,['Pres'],,"eating nothing but roots and berries,",133,,"feeding on wild fruits and roots,"
pleurant et se lamentant sans cesse,PLEURE PLEURE PLEURE PLEURE,PLEURANT CESSE LAMENTANT ,['Pres'],,and doing nothing but lament and weep ,134,,crying and lamenting incessantly
sur la perte de sa femme bien-aimée.,MOI PERDRE MA FEMME,PERTE FEMME BIEN-AIMEE ,['Past'],,for the loss of his dearest wife.,135,,about the loss of his beloved wife.
Le malheureux erra ainsi pendant quelques années jusqu’à ce que finalement,ERRER LONGTEMPS QUAND,MALHEUREUX AINSI ANNEES FINALEMENT ERRER ,['Fut'],,So he wandered several years in misery until at last,136,,The unfortunate man wandered around for a few years until finally
"il arriva à l'endroit désert où vivait Raiponce avec les deux enfants qu'elle avait mis au monde,",LUI ARRIVER LIEU VIDE LA VIVRE RAIPONCE AVEC DEUX ENFANT ELLE NAITRE,ENDROIT RAIPONCE DEUX ENFANTS MONDE ARRIVER DESERT VIVRE MIS ,['Pres']['Past']['Imp']['Imp']['Past'],,"he came to the desert place where Rapunzel lived with her twin-children that she had borne,",137,,"he arrived at the deserted place where Rapunzel lived with the two children she had given birth to,"
un garçon et une fille.,GARCON FILLE,GARCON FILLE ,<unk>,,a boy and a girl.,138,,a boy and a girl.
"Il avait entendu une voix qu'il lui sembla connaître,",LUI ENTENDRE VOIX CONNAITRE,VOIX SEMBLA ENTENDU CONNAITRE ,['Imp']['Past'],,"At first he heard a voice that he thought he knew,",139,,"He had heard a voice that he thought he knew,"
"et tout en tâtonnant, il s'avança vers elle. Raiponce le reconnut alors",TATONNER MARCHER RAIPONCE RECONNAITRE LUI,TATONNANT AVANCER RAIPONCE RECONNUT ALORS ,['Pres'],,"and when he reached the place from which it seemed to come Rapunzel knew him,",140,,"and while groping, he advanced towards her. Rapunzel then recognized him"
et lui sauta au cou en pleurant.,COURIR EMBRASSER,SAUTA COU PLEURANT ,['Pres'],,and fell on his neck and wept.,141,,and jumped on his neck crying.
"Deux de ses larmes ayant touché ses yeux, ",RAIPONCE PLEURER LARMES TOMBER FILS ROI YEUX,LARMES YEUX TOUCHE ,['Pres']['Past'],,"And when her tears touched his eyes they became clear again,",142,,"Two of her tears having touched his eyes, "
"le fils de roi recouvra complètement la vue,",SOIGNER YEUX RETROUVER VUE,FILS ROI COMPLETEMENT VUE RECOUVRER ,['Fut'],,and he could see with them as well as ever.,143,,"the king's son recovered his sight completely,"
"et il ramena sa bien-aimée dans son royaume,",LUI RAMENER ROYAUME,BIEN-AIMEE ROYAUME RAMENER ,['Past'],,"Then he took her to his kingdom,",144,,"and he brought his beloved back to his kingdom,"
où ils furent accueillis avec des transports de joie,PERSONNE ACCUEILLIR CONTENT,TRANSPORTS JOIE ACCUEILLIS ,['Past']['Past'],,"where he was received with great joy,",145,,where they were welcomed with transports of joy
"et vécurent heureux désormais pendant de longues, longues années de bonheur.",TOUS LES DEUX VIVRE HEUREUX LONGTEMPS,VECURENT HEUREUX DESORMAIS LONGUES LONGUES ANNEES BONHEUR ,<unk>,,and there they lived long and happily.,146,,"and lived happily for many, many years."
