FR,GLOSS_LSF,GENERATED_LSF,TENSE,GLOSS_LSFB,EN,NUM,GENERATED_FR,GENERATED_EN
Snow White is a thousand times more beautiful.,BLANCHE NEIGE MILLE FOIS PLUS BELLE,,,,Is a thousand times more fair.,189,,
"Quand la reine entendit ces mots, elle en fut si bouleversée qu'elle sentit son coeur étouffer. ",REINE ENTENDRE PAROLE ELLE CHOQUEE CŒUR SERRER,,,,"When she heard that she was so struck with surprise that all the blood left her heart,",190,,
Elle comprit que Blanche-Neige avait recouvré la vie.,ELLE COMPRENDRE BLANCHE NEIGE RETOURN VIE,,,,for she knew that Snow-white must still be living.,191,,
"Eh bien! dit-elle, je vais trouver quelque moyen qui te fera disparaître à tout jamais!",REINE DIRE EH BEH ! MOI TROUVER MOYEN ELLE DISPARAITRE POUR TOUJOURS,,,,"But now, said she, I will think of something that will be her ruin.",192,,
"Par un tour de sorcellerie qu'elle connaissait, elle empoisonna un peigne. ",ELLE CONNAITRE MAGIE PEIGNE EMPOISONNER,,,,And by witchcraft she made a poisoned comb.,193,,
Elle se déguisa à nouveau et prit l'aspect d'une autre vieille femme.,ENCORE SE DEGUISER AUTRE VIEILLE FEMME,,,,Then she dressed herself up to look like another different sort of old woman.,194,,
"Elle franchit ainsi les sept montagnes en direction de la maison des sept nains, frappa à la porte et cria:",TRAVERSER SEPT MONTAGNES REJOINDRE MAISON SEPT NAINS PORTER FRAPPER CRIER,,,,"So she went across the seven mountains and came to the house of the seven dwarfs, and knocked at the door and cried,",195,,
Bonne marchandise à vendre!,BONS PRODUITS VENDRE,,,,Good wares to sell! good wares to sell!,196,,
Blanche-Neige regarda par la fenêtre et dit: Passez votre chemin!,BLANCHE NEIGE FENETRE REGARDER DIRE PARTIR,,,,"Snow-white looked out and said, Go away, ",197,,
je n'ai le droit d'ouvrir à quiconque.,MOI PAS POUVOIR OUVRIR PERSONNES,,,,I must not let anybody in.,198,,
"Mais tu peux bien regarder, dit la vieille ",VIEILLE DIRE MAIS REGARDER,,,,"But you are not forbidden to look, said the old woman,",199,,
en lui montrant le peigne empoisonné. Je vais te peigner joliment.,ELLE MONTRER PEIGNE EMPOISONNER ELLE DIRE MOI TE PEIGNER,,,,taking out the poisoned comb and holding it up.,200,,
Cela plut tellement à la pauvre enfant qu'elle fut tentée d'ouvrir la porte;,IDEE PLAIRE JEUNE FILLE ELLE VOULOIR OUVRIR PORTE,,,,It pleased the poor child so much that she was tempted to open the door;,201,,
"Et quand le marché fut conclu, la vieille femme dit : ""Maintenant, pour une fois, tes cheveux seront bien peignés,",QUAND ACCORD VEILLE FEMME DIRE,,,,"and when the bargain was made the old woman said,",202,,
"Maintenant, pour une fois, tes cheveux seront bien peignés.", MAINTENANT PREMIERE FOIS TES CHEVEUX BEAUX BIEN COIFFE,,,,"Now, for once your hair shall be properly combed.",203,,
"La pauvre Blanche-Neige, ne pensant pas à mal,",PAUVRE BLANCHE NEIGE PENSER BIEN FAIRE CHOSE,,,,"Poor Snow-white, thinking no harm,",204,,
"laissa la vieille femme faire ce qu'elle voulait,",LAISSER VIEILLE FEMME FAIRE ELLE VOULOIR,,,,"let the old woman do as she would,",205,,
à peine le peigne eut-il touché ses cheveux que le poison agit et que la jeune fille tomba sans connaissance.,JUSTE PEIGNE TOUCHER SES CHEVEUX POISON L'ENVAHIR JEUNE FILLE TOMBER PERDRE CONNAISSANCE,,,,"but no sooner was the comb put in her hair than the poison began to work, and the poor girl fell down senseless.",206,,
"Et voilà! dit la méchante femme, c'en est fait de toi, prodige de beauté!",MECHANTE FEMME DIRE VOILA C'EST FINI TOI BEAUTE !,,,,"Now, you paragon of beauty, said the wicked woman, this is the end of you, and went off.",207,,
"Et elle s'en alla. Par bonheur, le soir arriva vite et les sept nains rentrèrent à la maison. ",VIEILLE FEMME PARTIR CHANCE SOIR VITE TOMBER SEPT NAIN MAISON RENTRER,,,,"By good luck it was now near evening, and the seven little dwarfs came home.",208,,
"Quand ils virent Blanche-Neige étendue comme morte sur le sol, ",QUAND EUX VOIR BLANCHE NEIGE ALLONGER COMME MORTE SUR SOL,,,,"When they saw Snow-white lying on the ground as dead,",209,,
"ils songèrent aussitôt à la marâtre, ",DE SUITE EUX PENSER MECHANTE REINE,,,,"they thought directly that it was the step-mother's doing,",210,,
cherchèrent et trouvèrent le peigne empoisonné. ,CHERCHER TROUVER PEIGNE EMPOISONNER,,,,"and looked about, found the poisoned comb,",211,,
"Dès qu'ils l'eurent retiré de ses cheveux, Blanche-Neige revint à elle et elle leur raconta ce qui s'était passé. ",QUAND ENLEVER PEIGNE BLANCHE NEIGE REVEILLER ELLE RACONTER PASSE,,,,"and no sooner had they drawn it out of her hair than Snow-white came to herself, and related all that had passed.",212,,
Ils lui demandèrent une fois de plus d'être sur ses gardes et de n'ouvrir à personne.,EUX ENCORE DEMANDER ELLE PLUS ATTENTIF OUVRIR PERSONNE,,,,"Then they warned her once more to be on her guard, and never again to let any one in at the door.",213,,
"Rentrée chez elle, la reine s'était placée devant son miroir et avait demandé:",REINE RENTRER CHEZ ELLE ASSOIR DEVANT MIROIR DEMANDER,,,,"And the queen went home and stood before the looking-glass and said,",214,,
"Miroir, ho mon beau miroir,",MIROIR OH MON BEAU MIROIR,,,,"Looking-glass against the wall,",215,,
Qui est la plus belle au Pays?,QUI PLUS BELLE PERSONNE DANS PAYS ?,,,,Who is fairest of us all?,216,,
"Comme la fois précédente, le miroir répondit:",COMME AVANT MIROIR REPONDRE,,,,"And the looking-glass answered as before,",217,,
"Madame la reine, vous êtes la plus belle ici.",MADAME REINE VOUS PLUS BELLE ICI,,,,"Queen, thou art of beauty rare,",218,,
"Mais, par-delà les monts d'airain,",MAIS DANS PAYS ENTIER,,,,But Snow-white living in the glen,219,,
"Auprès des gentils petits nains,",PRES GENTIL PETIT NAIN,,,,With the seven little men,220,,
est mille fois plus belle.,BLANCHE NEIGE MILLE FOIS PLUS BELLE,,,,Is a thousand times more fair.,221,,
"Quand la reine entendit cela, elle se mit à trembler de colère.",QUAND REINE ENTENDRE CA ELLE COLERE TREMBLER,,,,When she heard the looking-glass speak thus she trembled and shook with anger.,222,,
"Il faut que Blanche-Neige meure! s'écria-t-elle, ",REINE CRIER FALLOIR BLANCHE NEIGE MOURIR,,,,"Snow-white shall die, cried she,",223,,
dussé-je en périr moi-même!,MEME SI MOI MOURIR,,,,though it should cost me my own life!,224,,
Elle se rendit dans une chambre sombre et isolée où personne n'allait jamais ,REINE ALLER DANS CHAMBRE SOMBRE SEULE PERSONNE ALLER DEDANS,,,,"And then she went to a secret lonely chamber, where no one was likely to come,",225,,
et y prépara une pomme empoisonnée. ,PREPARER POMME EMPOISONNER,,,,and there she made a poisonous apple.,226,,
"Extérieurement, elle semblait belle, blanche et rouge, ",POMME DEHORS COMME BELLE BLANCHE ROUGE,,,,"It was beautiful to look upon, being white with red cheeks,",227,,
si bien qu'elle faisait envie à quiconque la voyait; ,TELLEMENT BELLE DONNER ENVIE TOUTE PERSONNE VOIR POMME,,,,"so that any one who should see it must long for it,",228,,
mais il suffisait d'en manger un tout petit morceau pour mourir.,MAIS QUAND MANGER PETIT BOUT MOURIR,,,,but whoever ate even a little bit of it must die.,229,,
"Quand tout fut prêt, la reine se farda le visage et se déguisa en paysanne. ",QUAND TOUT PRÊT REINE MAQUILLER VISAGE COMME PAYSANNE,,,,"When the apple was ready she painted her face and clothed herself like a peasant woman,",230,,
"Ainsi transformée, elle franchit les sept montagnes pour aller chez les sept nains. ",FINIR TRANSFORMER ELLE DEPASSER SEPT MONTAGNE POUR ALLER CHEZ SEPT NAIN,,,,and went across the seven mountains to where the seven dwarfs lived.,231,,
Elle frappa à la porte. Blanche-Neige se pencha à la fenêtre et dit:,PORTE FRAPPER BLANCHE NEIGE FENETRE PENCHER DIRE,,,,"And when she knocked at the door Snow-white put her head out of the window and said,",232,,
Je n'ai le droit de laisser entrer quiconque ici; ,MOI INTERDIT LAISSER PERSONNE ENTRER,,,,I dare not let anybody in;,233,,
les sept nains me l'ont interdit.,SEPT NAIN M'INTERDIR,,,,the seven dwarfs told me not.,234,,
D'accord! répondit la paysanne. ,PAYSANNE REPONDRE D'ACCORD,,,,"All right, answered the woman;",235,,
J'arriverai bien à vendre mes pommes ailleurs; ,MOI REUSSIR VENDRE MES POMMES AILLEURS,,,,I can easily get rid of my apples elsewhere.,236,,
mais je vais t'en offrir une.,MAIS MOI T'OFFRIR UNE,,,,"There, I will give you one.",237,,
"Non, dit Blanche-Neige, je n'ai pas le droit d'accepter quoi que ce soit.",BLANCHE NEIGE DIRE NON MOI PAS POUVOIR ACCEPTER DESOLEE,,,,"No, answered Snow-white, I dare not take anything.",238,,
Aurais-tu peur d'être empoisonnée? demanda la vieille. ,VEILLE DEMANDER TOI PEUR EMPOISONNER,,,,"Are you afraid of poison? said the woman, ",239,,
Regarde: je partage la pomme en deux; ,REGARDER POMME PARTAGER DEUX,,,,"look here, I will cut the apple in two pieces;",240,,
"tu mangeras la moitié qui est rouge, moi, celle qui est blanche.",TOI MANGER MOITIE ROUGE MOI MOITIE BLANC,,,,"you shall have the red side, I will have the white one.",241,,
La pomme avait été traitée avec tant d'art que seule la moitié était empoisonnée. ,POMME TELLEMENT BIEN FAIT MOITIE POMME EMPOISONNER,,,,"For the apple was so cunningly made, that all the poison was in the rosy half of it.",242,,
Blanche-Neige regarda le fruit avec envie ,BLANCHE NEIGE REGARDER FRUIT AVEC ENVIE,,,,"Snow-white longed for the beautiful apple,",243,,
"et quand elle vit que la paysanne en mangeait, elle ne put résister plus longtemps. ",ELLE VOIR PAYASANNE MANGER MOITIE ELLE PAS RESISTER,,,,"and as she saw the peasant woman eating a piece of it she could no longer refrain,",244,,
Elle tendit la main et prit la partie empoisonnée de la pomme. ,BLANCHE NEIGE TENDRE MAIN PRENDRE MOITIE POMME EMPOISONNER,,,,but stretched out her hand and took the poisoned half.,245,,
A peine y eut-elle mis les dents qu'elle tomba morte sur le sol. ,JUSTE POSER DENT SUR POMME ELLE TOMBER MORTE SUR SOL,,,,But no sooner had she taken a morsel of it into her mouth than she fell to the earth as dead.,246,,
"La reine la regarda de ses yeux méchants, ",REINE REGARDER JEUNE FILLE AVEC SES YEUX MECHANT,,,,"And the queen, casting on her a terrible glance,",247,,
ricana et dit:,REINE RIGOLER DIRE,,,,"laughed aloud and cried,",248,,
"Blanche comme neige, rose comme sang, noir comme ébène! ",BLANCHE COMME NEIGE ROSE COMME SANG NOIR COMME BOIS,,,,"As white as snow, as red as blood, as black as ebony!",249,,
"Cette fois-ci, les nains ne pourront plus te réveiller!",MAINTENANT NAIN PAS POUVOIR TE REVEILLER,,,,this time the dwarfs will not be able to bring you to life again.,250,,
"Et quand elle fut de retour chez elle, et demanda au miroir:",QUAND ELLE RENTRER CHEZ ELLE DEMANDER MIROIR,,,,"And when she went home and asked the looking-glass,",251,,
"Miroir, ho mon beau miroir,",MIROIR OH MON BEAU MIROIR,,,,"Looking-glass against the wall,",252,,
Qui est la plus belle au pays?,QUI PLUS BELLE PERSONNE DANS PAYS ?,,,,Who is fairest of us all?,253,,
Celui-ci répondit enfin:,MIROIR REPONDRE,,,,"at last it answered,",254,,
"Madame la reine, vous êtes la plus belle au pays.",MADAME REINE VOUS PLUS BELLE PAYS,,,,You are the fairest now of all.,255,,
"Et son coeur jaloux trouva le repos, pour autant qu'un coeur jaloux puisse le trouver.",CŒUR LUI JALOUX ENFIN TROUVER REPOS JAMAIS REPOS COMME CA,,,,"Then her envious heart had peace, as much as an envious heart can have.",256,,
"Quand, au soir, les petits nains arrivèrent chez eux, ils trouvèrent Blanche-Neige étendue sur le sol, sans souffle. ",QUAND SOIR PETIT NAIN ARRIVER CHEZ EUX TROUVER BLACHE NEIGE ALLONGER SUR SOL SANS RESPIRER,,,,"The dwarfs, when they came home in the evening, found Snow-white lying on the ground, and there came no breath out of her mouth, and she was dead.",257,,
"Ils la soulevèrent, cherchèrent s'il y avait quelque chose d'empoisonné, ",SOULEVER CHERCHER SI QUELQUE CHOSE EMPOISONNER,,,,"They lifted her up, sought if anything poisonous was to be found,",258,,
"défirent son corselet, coiffèrent ses cheveux, ",DEFAIRE SON CORSET COIFFER SES CHEVEUX,,,,"cut her laces, combed her hair,",259,,
la lavèrent avec de l'eau et du vin. ,LA LAVER AVEC EAU VIN,,,,"washed her with water and wine,",260,,
Mais rien n'y fit: la chère enfant était morte et morte elle restait. ,MAIS RIEN FONCTIONNER PAUVRE ENFANT MORTE ELLE RESTER MORTE,,,,"but all was of no avail, the poor child was dead, and remained dead.",261,,
"Ils la placèrent dans la bière, ",METTRE DANS CERCUEIL,,,,"Then they laid her on a bier,",262,,
s'assirent tous les sept autour d'elle et pleurèrent trois jours durant. ,SEPT NAIN S'ASSOIR AUTOUR ELLE PLEURER TROIS JOURS,,,,"and sat all seven of them round it, and wept and lamented three whole days.",263,,
Puis ils se préparèrent à l'enterrer. ,EUX PREPARER L'ENTERRER,,,,"And then they would have buried her,",264,,
Mais elle était restée fraîche comme un être vivant ,ELLE RESTER FRAICHE COMME SI VIVANT,,,,"but that she looked still as if she were living,",265,,
et ses jolies joues étaient roses comme auparavant.,JOLIE JOUES RESTER ROSE COMME AVANT,,,,with her beautiful blooming cheeks.,266,,
Ils dirent: Nous ne pouvons la mettre dans la terre noire.,EUX DIRE NOUS PAS POUVOIR METTRE DANS TERRE NOIR,,,,"So they said, We cannot hide her away in the black ground.",267,,
Ils fabriquèrent un cercueil de verre transparent où on pourrait la voir de tous les côtés et l'y installèrent,FABRIQUER CERCEUIL TRANSPARENT POUVOIR VOIR TOUS COTE METTRE BLANCHE NEIGE DEDANS,,,,"And they had made a coffin of clear glass, so as to be looked into from all sides, and they laid her in it,",268,,
"et écrivirent dessus son nom en lettres d'or,",ECRIVER SON NOM OR,,,,"and wrote in golden letters upon it her name,",269,,
en ajoutant qu'elle était fille de roi.,AJOUTER ELLE FILLE ROI,,,,and that she was a king's daughter.,270,,
Ils portèrent le cercueil en haut de la montagne,CERCUEIL PORTER MONTAGNE HAUT,,,,"Then they set the coffin out upon the mountain,",271,,
"et l'un d'eux, sans cesse, monta la garde auprès de lui.",UN NAIN TOUR ROLE SURVEILLER COTE CERCUEIL,,,,and one of them always remained by it to watch.,272,,
"Les oiseaux vinrent aussi et pleurèrent Blanche-Neige,",OISEAUX VOIR BLANCHE NEIGE PLEURER AUSSI,,,,"And the birds came too, and mourned for Snow-white,",273,,
"d'abord un hibou, puis un corbeau, et enfin une colombe.",PREMIER HIBOU APRES CORBEAU DERNIER COLOMBE,,,,"first an owl, then a raven, and lastly, a dove.",274,,
Longtemps Blanche-Neige resta ainsi dans son cercueil toujours aussi jolie. ,LONGTEMPS BLANCHE NEIGE RESTER DANS CERCUEIL ELLE TOUJOURS JOLIE,,,,"Now, for a long while Snow-white lay in the coffin and never changed, but looked as if she were asleep,",275,,
"car elle était toujours aussi blanche que la neige,",CAR ELLE TOUJOURS BLANCHE COMME NEIGE,,,,"for she was still as' white as snow,",276,,
"rouge comme le sang,",ROUGE COMME SANG,,,,"as red as blood,",277,,
et ses cheveux étaient aussi noirs que l'ébène.,SES CHEVEUX NOIR COMME EBENE,,,,and her hair was as black as ebony.,278,,
Il arriva qu'un jour un prince qui chevauchait par la forêt s'arrêta à la maison des nains pour y passer la nuit.,UN JOUR PRINCE FORET CHEVAUCHER S'ARRETER DANS MAISON SEPT NAIN POUR DORMIR,,,,"It happened, however, that one day a king's son rode through the wood and up to the dwarfs' house, which was near it.",279,,
"Il vit le cercueil au sommet de la montagne, ",VOIR CERCUEIL MONTAGNE SOMMET,,,,"He saw on the mountain the coffin,",280,,
et la jolie Blanche-Neige. ,VOIR JOLIE BLANCHE NEIGE,,,,"and beautiful Snow-white within it,",281,,
et il lut ce qui était écrit en lettres d'or.,ECRITURE LETTRE OR LUI LIRE,,,,and he read what was written in golden letters upon it.,282,,
Il dit aux nains: Laissez-moi le cercueil; ,LUI DIRE NAIN DONNER MOI CERCUEIL,,,,"Then he said to the dwarfs, Let me have the coffin,",283,,
je vous en donnerai ce que vous voudrez.,TOUT VOUS VOULOIR MOI VOUS DONNER,,,,and I will give you whatever you like to ask for it.,284,,
Mais les nains répondirent: Nous ne vous le donnerons pas pour tout l'or du monde.,NAIN REPONDRE MEME SI TOI DONNER TOUT OR MONDE NOUS REFUSER,,,,But the dwarfs told him that they could not part with it for all the gold in the world.,285,,
Il dit: Alors donnez-le-moi pour rien; car je ne pourrai plus vivre sans voir Blanche-Neige; ,PRINCE DIRE ALORS DONNER MOI CERCUEIL POUR RIEN CAR MOI PAS POUVOIR VIVRE SANS VOIR BLANCHE NEIGE,,,,"But he said, I beseech you to give it me, for I cannot live without looking upon Snow-white;",286,,
je veux lui rendre honneur ,MOI VOULOIR L'HONNORER,,,,"if you consent I will bring you to great honour,",287,,
et respect comme à ma bien-aimée.,RESPECTER ELLE COMME MA CHERIE,,,,and care for you as if you were my brethren.,288,,
"Quand ils entendirent ces mots, les bons petits nains furent saisis de compassion et ils lui donnèrent le cercueil.",NAINS ENTENDRE PAROLES TOUCHE DONNER CERCUEIL,,,,"When he so spoke the good little dwarfs had pity upon him and gave him the coffin,",289,,
Le prince le fit emporter sur les épaules de ses serviteurs.,PRINCE EMPORTER CERCUEIL SES SERVITEUR PORTER EPAULE,,,,and the king's son called his servants and bid them carry it away on their shoulders.,290,,
"Comme ils allaient ainsi, l'un d'eux buta sur une souche.",MARCHER CERCUEIL SUR EPAULE UN SERVITEUR TRIBUCHER SUR TRONC BOIS,,,,"Now it happened that as they were going along they stumbled over a bush,",291,,
La secousse fit glisser hors de la gorge de Blanche-Neige le morceau de pomme empoisonnée qu'elle avait mangé.,SECOUSSE MORCEAU POMME EMPOISONNER RESSORTIR GORGE BLANCHE NEIGE,,,,and with the shaking the bit of poisoned apple flew out of her throat.,292,,
"Bientôt après, elle ouvrit les yeux, souleva le couvercle du cercueil et se leva. Elle était de nouveau vivante!",JUSTE APRES ELLE OUVRIR YEUX COUVERCLE CERCUEIL OUVRIR SE LEVER ELLE VIVANTE !,,,,"It was not long before she opened her eyes, threw up the cover of the coffin, and sat up, alive and well.",293,,
"Seigneur, où suis-je? demanda-t-elle.",BLANCHE NEIGE DEMANDER BON DIEU MOI OU ?,,,,Oh dear! where am I? cried she.,294,,
"Auprès de moi, répondit le prince, plein d'allégresse. Il lui raconta ce qui s'était passé, ",PRINCE REPONDRE TOI COTE MOI LUI RACONTER PASSE,,,,"The king's son answered, full of joy, You are near me, and, relating all that had happened,",295,,
ajoutant: Je t'aime plus que tout au monde; ,PRINCE AJOUTER MOI T'AIMER PLUS TOUT MONDE,,,,"he said, I would rather have you than anything in the world;",296,,
"viens avec moi au château de mon père, tu deviendras ma femme.",TOI VENIR AVEC MOI CHÂTEAU MON PÈRE TOI DEVENIR MA FEMME,,,,come with me to my father's castle and you shall be my bride.,297,,
Blanche-Neige accepta. Elle l'accompagna et leurs noces furent célébrées avec magnificence et splendeur.,BLANCHE NEIGE ACCEPTER ELLE ACCOMPAGNER PRINCE MARIER ENSEMBLE FETE MAGNIFIQUE ,,,,"And Snow-white was kind, and went with him, and their wedding was held with pomp and great splendour.",298,,
"La méchante reine, belle-mère de Blanche-Neige, avait également été invitée au mariage. ",MECHANTE RINE BELLE MERE DE BLANCHE NEIGE AUSSI INVITE MARIAGE,,,,"But Snow-white's wicked step-mother was also bidden to the feast,",299,,
"Après avoir revêtu ses plus beaux atours, elle prit place devant le miroir et demanda:",ELLE S'HABILLER PLUS BEAU VETEMENT S'ASSOIR DEVANT MIROIR DEMANDER,,,,"and when she had dressed herself in beautiful clothes she went to her looking-glass and said,",300,,
"Miroir, ho mon beau miroir,",MIROIR OH MON BEAU MIROIR,,,,"Looking-glass upon the wall,",301,,
Qui est la plus belle au pays?,QUI PLUS BELLE PERSONNE DANS PAYS ?,,,,Who is fairest of us all?,302,,
Le miroir répondit:,MIROIR REPONDRE,,,,"The looking-glass answered,",303,,
"Madame la reine, vous êtes la plus belle ici,",MADAME REINE VOUS PLUS BELLE ICI,,,,"'O Queen, although you are of beauty rare,",304,,
Mais la jeune souveraine est mille fois plus belle.,MAIS JEUNE REINE MILLE FOIS PLUS BELLE,,,,The young bride is a thousand times more fair.,305,,
"La méchante femme proféra un affreux juron et elle eut si peur, si peur qu'elle en perdit la tête.",MECHANTE FEMME DIRE GROS MOT ELLE PEUR PAS COMPRENDRE ,,,,"Then she railed and cursed, and was beside herself with disappointment and anger.",306,,
Elle a d'abord pensé qu'elle n'irait pas au mariage ;,ELLE D'ABORD PENSER PAS ALLER MARIAGE,,,,First she thought she would not go to the wedding;,307,,
puis elle sentit qu'elle n'aurait pas la paix tant qu'elle n'aurait pas vu la mariée.,ELLE COMPRENDRE PAS PAIX AVEC ELLE-MÊME SI ELLE PAS VOIR MARIEE,,,,but then she felt she should have no peace until she went and saw the bride.,308,,
"Et quand elle la vit, elle la reconnut pour Blanche-Neige,",QUAND ELLE VOIR RECONNAITRE BLANCHE NEIGE ,,,,"And when she saw her she knew her for Snow-white,",309,,
et ne put s'éloigner de l'endroit de colère et de terreur.,FEMME PAS POUVOIR PARTIR LIEU ENERVEMENT,,,,and could not stir from the place for anger and terror.,310,,
"Car ils avaient préparé des chaussures en fer rouge,",CAR PERSONNE PREPARER CHAUSSURE FER ROUGE,,,,"For they had ready red-hot iron shoes,",311,,
dans lesquelles elle devait danser jusqu'à ce qu'elle tombe raide morte.,ELLE DEVOIR DANSER AVEC JUSQU’À ELLE TOMBER MORTE,,,,in which she had to dance until she fell down dead.,312,,
