FR,GLOSS_LSF,GENERATED_LSF,TENSE,GLOSS_LSFB,EN,NUM,GENERATED_FR,GENERATED_EN
"Et voilà que la grand-mère sort à son tour, pouvant à peine respirer.",GRAND-MERE SORTIR PAS RESPIRER,GRAND-MERE TOUR VOILA SORTIR PEINE POUVANT RESPIRER ,['Pres']['Pres']['Pres'],,And then the grandmother came out alive as well.,107,Et la grand-mère s'en est sortie vivante elle aussi.,"And here is that the grandmother comes out in her turn, hardly able to breathe."
Le Petit Chaperon Rouge se hâte de chercher de grosses pierres.,PETIT CHAPERON ROUGE COURIR CHERCHER GROSSES PIERRES,PETIT CHAPERON ROUGE GROSSES PIERRES HATER CHERCHER ,['Pres'],,Then Little Red Riding Hood fetched some large heavy stones.,108,Le petit chaperon rouge alla chercher de grosses pierres lourdes.,Little Red Riding Hood hurriedly looked for large stones.
Ils en remplissent le ventre du Loup.,GROSSES PIERRES VENTRE LOUP REMPLIR,VENTRE LOUP REMPLIR ,['Pres'],,"They filled the wolf's body with them,",109,"Ils en ont rempli le corps du loup,",They fill the Wolf's belly with them.
"Lorsque celui-ci se réveilla, il voulut s'enfuir.",LOUP REVEILLER S' ENFUIR,REVEILLER ENFUIR VOULOIR ,['Pres']['Pres'],,"and when he woke up and tried to run away,",110,"et quand il s'est réveillé et a essayé de s'enfuir,","When he woke up, he wanted to run away."
Mais les pierres étaient si lourdes qu'il s'écrasa par terre et mourut.,LOURDE PIERRES TIRER LOUP SOL MOURIR,PIERRES LOURDES TERRE MOURUT ECRASER ,['Imp']['Past'],,the stones were so heavy that he fell down dead.,111,les pierres étaient si lourdes qu'il tomba raide mort.,But the stones were so heavy that he crashed to the ground and died.
Ils étaient bien contents tous les trois:,TOUT TROIS CONTENTS,BIEN CONTENTS TOUS ,['Imp'],,The three of them were happy.,112,Ils étaient tous les trois heureux.,The three of them were very happy:
le chasseur dépouilla le Loup et l'emporta chez lui.,CHASSEUR DEPOUILLER LOUP EMPORTER CHEZ LUI,CHASSEUR LOUP EMPORTA DEPOUILLER ,['Pres'],,The huntsman took the wolf's pelt.,113,Le chasseur a pris la peau du loup.,the hunter skinned the wolf and took him home.
La grand-mère mangea le gâteau et but le vin que le Petit Chaperon Rouge avait apportés. Elle s'en trouva toute ragaillardie.,GRAND-MERE MANGER GATEAU BOIRE VIN APPORTER PETIT CHAPERON ROUGE CONTENTE,GRAND-MERE GATEAU VIN PETIT CHAPERON ROUGE MANGER BUT APPORTES RAGAILLARDIE TROUVA ,['Pres']['Pres']['Imp']['Past']['Past'],,The grandmother ate the cake and drank the wine that Little Red Riding Hood had brought.,114,La grand-mère mangea le gâteau et but le vin que le petit chaperon rouge avait apporté.,The grandmother ate the cake and drank the wine that Little Red Riding Hood had brought. She was all cheered up.
Le Petit Chaperon Rouge cependant pensait:,PETIT CHAPERON ROUGE PENSER,PETIT CHAPERON ROUGE CEPENDANT PENSER ,['Imp'],,And Little Red Riding Hood thought to herself:,115,Et le petit chaperon rouge se dit :,"Little Red Riding Hood, however, thought:"
"Je ne quitterai plus jamais mon chemin pour aller me promener dans la forêt, quand ma maman me l'aura interdit.",JAMAIS CHEMIN SORTIR PROMENER FORET MAMAN DIT INTERDIRE,NE PLUS JAMAIS CHEMIN FORET QUITTER ALLER PROMENER MAMAN INTERDIT ,['Fut']['Fut']['Past'],,"As long as I live, I will never leave the path and run off into the woods by myself if mother tells me not to.",116,"Aussi longtemps que je vivrai, je ne quitterai jamais le chemin et ne m'enfuirai jamais seul dans les bois si ma mère me dit de ne pas le faire.","I will never again leave my path to go for a walk in the forest, when my mother has forbidden me."
"On raconte encore qu'une autre fois, quand le Petit Chaperon Rouge apportait de nouveau de la galette à sa vieille grand-mère,",PERSONNE DIRE PROCHAINE FOIS PETIT CHAPERON ROUGE APPORTER GALETTE SA GRAND MERE ,RACONTE ENCORE AUTRE FOIS PETIT CHAPERON ROUGE NOUVEAU GALETTE VIEILLE GRAND-MERE APPORTER ,['Imp'],,"They also tell how Little Red Riding Hood was taking some baked things to her grandmother another time,",117,"Ils racontent aussi comment le petit chaperon rouge apportait des pâtisseries à sa grand-mère une autre fois,","It is said that another time, when Little Red Riding Hood was bringing some cake to her old grandmother,"
un autre loup essaya de la distraire et de la faire sortir du chemin.,AUTRE LOUP DERANGER TENTER CHEMIN SORTIR ,AUTRE ESSAYA DISTRAIRE CHEMIN SORTIR ,,,when another wolf spoke to her and wanted her to leave the path.,118,lorsqu'un autre loup lui parle et lui demande de quitter le sentier.,another wolf tried to distract her and take her out of the way.
Mais elle s'en garda bien ,REFUSER PORTER D' AUTRES,GARDA BIEN ,<unk>,,But Little Red Riding Hood took care,119,Mais le petit chaperon rouge a pris soin,But she didn't do it 
et continua à marcher tout droit.,MARCHER CHEMIN,DROIT CONTINUA MARCHER ,['Past'],,and went straight to grandmother's.,120,et est allé directement chez sa grand-mère.,and continued walking straight ahead.
"Arrivée chez sa grand-mère, elle lui raconta bien vite que le loup était venu à sa rencontre",ARRIVER SA GRAND MERE RACONTER LOUP RENCONTRER ELLE,ARRIVEE GRAND-MERE BIEN VITE LOUP RENCONTRE RACONTER VENU ,['Pres']['Imp']['Past'],,"She told her that she had seen the wolf,",121,"Elle lui dit qu'elle a vu le loup,","When she arrived at her grandmother's house, she quickly told her that the wolf had come to meet her"
"et qu'il lui avait souhaité le bonjour, mais qu'il l'avait regardée avec des yeux si méchants:",LOUP DIRE BONJOUR ELLE. ELLE REGARDER LOUP MECHAMENT ,BONJOUR SOUHAITE YEUX MECHANTS REGARDEE ,['Imp']['Past']['Imp']['Past'],,"and that he had wished her a good day, but had stared at her in a wicked manner.",122,"et qu'il lui avait souhaité une bonne journée, mais qu'il l'avait regardée d'un air méchant.","and that he had wished her good morning, but that he had looked at her with such evil eyes:"
"Si je n'avais pas été sur la grand-route,",PAS RESTER GRANDE ROUTE,PAS GRAND-ROUTE AVOIR ,['Pres']['Past'],,"If we hadn't been on a public road,",123,"Si nous n'avions pas été sur une route publique,",If I had not been on the highway
il m'aurait dévorée! ajouta-t'elle.,IL DEVORER MOI,AJOUTA DEVOREE ,['Pres']['Past'],,"he would have eaten me up, she said.",124,"il m'aurait dévorée, dit-elle.",he would have eaten me up!
"Viens, lui dit sa grand-mère,",GRAND MERE DIRE VENIR,VIENS GRAND-MERE DIRE ,['Pres'],,"Come, said the grandmother.",125,"Viens, dit la grand-mère.","Come, said her grandmother,"
nous allons fermer la porte et bien la cadenasser pour qu'il ne puisse pas entrer ici.,FERMER PORTER CADENASSER RENTER PAS,PORTE BIEN NE PAS ICI ALLER FERMER CADENASSER POUVOIR ENTRER ,['Pres']['Pres'],,"Let's lock the door, so he can't get in.",126,Fermons la porte à clé pour qu'il ne puisse pas entrer.,we'll close the door and lock it so that he can't come in.
"Peu après, le loup frappait à la porte et criait:",TEMPS APRES LOUP PORTE FRAPPER ,PEU LOUP PORTE FRAPPER CRIER ,['Imp']['Imp'],,Soon afterward the wolf knocked on the door and called out:,127,"Peu après, le loup frappa à la porte et appela :","Soon after, the wolf knocked on the door and shouted:"
"Ouvre-moi, grand-mère!",CRIER OUVRIR PORTE GRAND-MERE,OUVRE-MOI GRAND-MERE ,<unk>,,"Open up, grandmother.",128,"Ouvrez, grand-mère.","Open up, grandmother!"
"c'est moi, le Petit Chaperon Rouge, qui t'apporte des gâteaux!",PETIT CHAPERON ROUGE APPORTER GATEAU ,MOI PETIT CHAPERON ROUGE APPORTE GATEAUX ,['Pres']['Past'],,"It's Little Red Riding Hood, and I'm bringing you some baked things.",129,"C'est le Petit Chaperon Rouge, et je vous apporte des pâtisseries.","It's me, Little Red Riding Hood, who brings you cakes!"
Mais les deux gardèrent le silence et n'ouvrirent point la porte.,DEUX SILENCE PORTE OUVRIR PAS,DEUX SILENCE OUVRIRENT PORTE GARDER POINDRE ,['Pres']['Pres'],,"They remained silent, and did not open the door.",130,Ils sont restés silencieux et n'ont pas ouvert la porte.,But the two kept silent and did not open the door.
"Tête-Grise fit alors plusieurs fois le tour de la maison à pas feutrés,",LOUP MAISON TOURNER AUTOUR DOUCEMENT,TETE GRISE ALORS FOIS TOUR MAISON PAS FAIRE FEUTRES ,['Past']['Past'],,"The wicked one walked around the house several times,",131,"Le méchant a fait plusieurs fois le tour de la maison,","Then, Grey-head went around the house several times with hushed steps,"
"et, pour finir, il sauta sur le toit,",TOIT SAUTER,FINIR TOIT SAUTER ,['Pres'],,and finally jumped onto the roof.,132,et a finalement sauté sur le toit.,"and, finally, he jumped on the roof,"
"décidé à attendre jusqu'au soir, quand le Petit Chaperon Rouge sortirait,",LOUP TOIT ATTENDRE CHAPERON ROUGE SORTIT JUSQU' AU SOIR ,SOIR DECIDE ATTENDRE PETIT CHAPERON ROUGE SORTIR ,['Past']['Imp'],,"He wanted to wait until Little Red Riding Hood went home that evening,",133,"Il voulait attendre que le petit chaperon rouge rentre chez lui ce soir-là,","determined to wait until evening, when Little Red Riding Hood would come out,"
pour profiter de l'obscurité et l'engloutir.,ATTENDRE NOIR POUR MANGER ,OBSCURITE ENGLOUTIR PROFITER ,,,then follow her and eat her up in the darkness.,134,puis la suivent et la dévorent dans l'obscurité.,to take advantage of the darkness and swallow her up.
Mais la grand-mère se douta bien de ses intentions.,GRAND MERE DEVIER IDEE LOUP,GRAND-MERE BIEN INTENTIONS DOUTER ,['Pres'],,But the grandmother saw what he was up to.,135,Mais la grand-mère a vu ce qu'il préparait.,But the grandmother suspected his intentions.
"Prends le seau, mon enfant, dit-elle au Petit Chaperon Rouge,",DIRE CHAPERON ROUGE PRENDRE SEAU MON ENFANT,PRENDS SEAU ENFANT PETIT CHAPERON ROUGE DIRE ,['Pres'],,"There was a large stone trough in front of the house. Fetch a bucket, Little Red Riding Hood, she said.",136,"Il y avait un grand abreuvoir en pierre devant la maison. Va chercher un seau, petit chaperon rouge, dit-elle.","Take the bucket, my child,"" she said to Little Red Riding Hood,"
"j'ai fait cuire des saucisses hier,",HIER SAUCISSE CUIRE,SAUCISSES HIER FAIT CUIRE ,['Pres']['Past'],,Yesterday I cooked some sausage.,137,"Hier, j'ai fait cuire des saucisses.","I cooked some sausages yesterday,"
et tu vas porter l'eau de cuisson dans la grande auge de pierre qui est devant l'entrée de la maison.,SEAU APPORTER GRANDE AUGE PIERRE MAISON ENTREE,EAU CUISSON GRANDE AUGE PIERRE ENTREE MAISON TU PORTER ,['Past']['Pres'],,Carry the water that I boiled them with to the trough.,138,Portez l'eau avec laquelle je les ai fait bouillir jusqu'à l'abreuvoir.,and you are going to carry the cooking water to the big stone trough in front of the house.
"Le Petit Chaperon Rouge en porta tant et tant de seaux que, pour finir, l'auge était pleine.",CHAPERON ROUGE APPORTER SEAU SEAU AUGE PLEINE ,PETIT CHAPERON ROUGE PORTA TANT TANT SEAUX FINIR AUGE PLEINE ,['Imp'],,"Little Red Riding Hood carried water until the large, large trough was clear full.",139,Le petit chaperon rouge a transporté de l'eau jusqu'à ce que la grande auge soit complètement remplie.,"Little Red Riding Hood carried so many buckets that, in the end, the trough was full."
Alors la bonne odeur de la saucisse vint caresser les narines du loup jusque sur le toit.,ODEUR SAUCISSE NEZ LOUP BAVER,ALORS BONNE ODEUR SAUCISSE NARINES LOUP JUSQUE TOIT VINT CARESSER ,['Past'],,The smell of sausage arose into the wolf's nose.,140,L'odeur de la saucisse est apparue au nez du loup.,Then the good smell of sausage came to caress the nostrils of the wolf up to the roof.
"Il se pencha si bien en tendant le cou, qu'à la fin il glissa et ne put plus se retenir.",LOUP PENCHER COU LONG LOUP AINSI TOIT GLISSER,BIEN COU PENCHER TENDANT FIN NE PUT PLUS GLISSER RETENIR ,['Pres']['Pres']['Pres'],,"He sniffed and looked down, stretching his neck so long that he could no longer hold himself,",141,"Il renifla et baissa les yeux, étirant son cou si longtemps qu'il ne pouvait plus se retenir,","He bent over so well, stretching his neck, that in the end he slipped and could not hold on any longer."
Il glissa du toit et tomba droit dans l'auge de pierre où il se noya.,GLISSER TOIT TOMBER AUGE NOYER,TOIT TOMBA DROIT AUGE PIERRE GLISSER NOYER ,['Pres']['Pres'],,"and he began to slide. He slid off the roof, fell into the trough, and drowned.",142,"et il commença à glisser. Il a glissé du toit, est tombé dans l'abreuvoir et s'est noyé.",He slipped off the roof and fell straight into the stone trough where he drowned.
"Allègrement, le Petit Chaperon Rouge regagna sa maison, et personne ne lui fit le moindre mal.",CHAPERON ROUGE CONTENT MAISON RENTRER PERSONNE EMBETER ELLE,ALLEGREMENT PETIT CHAPERON ROUGE REGAGNA MAISON NE MOINDRE MAL PERSONNE FAIRE ,['Pres']['Past'],,And Little Red Riding Hood returned home happily and safely.,143,"Et le petit chaperon rouge rentra chez lui, heureux et en sécurité.","Happily, Little Red Riding Hood returned to her house, and no one hurt her in the least."
