FR,GLOSS_LSF,GENERATED_LSF,TENSE,GLOSS_LSFB,EN,NUM,GENERATED_FR,GENERATED_EN
"Elle leur donna un morceau de pain, plus petit encore que l'autre fois.",ELLE DONNER MORCEAU PAIN PLUS PETIT QUE DERNIERE FOIS,MORCEAU PAIN DONNER PLUS PETIT ENCORE AUTRE FOIS ,['Past'],,"She gave them each a little piece of bread, less than before; ",112,,"She gave them a piece of bread, even smaller than the other time."
"Sur la route de la forêt, Hansel l'émietta dans sa poche;",ROUTE FORET HANSEL EMIETTER PAIN,ROUTE FORET HANSEL EMIETTA POCHE ,<unk>,,"and on the way to the wood Hansel crumbled the bread in his pocket, ",113,,"On the way to the forest, Hansel crumbled it into his pocket;"
il s'arrêtait souvent pour en jeter un peu sur le sol.,LUI S'ARRETER SOUVENT POUR JETER SOL,SOUVENT PEU SOL ARRETER JETER ,['Imp'],,and often stopped to throw a crumb on the ground. ,114,,he often stopped to throw some on the ground.
"Hansel, qu'as-tu à t'arrêter et à regarder autour de toi? dit le père. Va ton chemin!",PERE DIRE HANSEL POURQUOI T'ARRETER REGARDER AUTOUR TOI ? SUIS TON CHEMIN !,HANSEL AS TOI T' AUTOUR TOI PERE ARRETER REGARDER DIRE CHEMIN ALLER ,['Pres']['Pres'],,"Hansel, what are you stopping behind and staring for? said the father.",115,,"Hansel, why do you stop and look around? Go your way!"
"Je regarde ma petite colombe, sur le toit,",HANSEL REPONDRE MOI REGARDER PETITE COLOMBE SUR TOIT,PETITE COLOMBE REGARDE TOIT ,['Pres'],,"I am looking at my little pigeon sitting on the roof, ",116,,"I look at my little dove on the roof,"
pour lui dire au revoir! répondit Hansel.,POUR DIRE AU REVOIR !,REVOIR HANSEL DIRE REPONDRE ,['Past'],,"to say good-bye to me, answered Hansel. ",117,,"to say goodbye!"" replied Hansel."
"Fou! dit la femme. Ce n'est pas la colombe,",FEMME REPONDRE TOI FOU ! CA PAS COLOMBE,FOU FEMME DIRE PAS COLOMBE ,['Pres']['Pres'],,"You fool, said the wife, that is no pigeon, ",118,,"Crazy!"" said the woman. It is not the dove,"
c'est le soleil qui se joue sur la cheminée.,CA PAS COLOMBE CHEMINE REFLET SOLEIL,SOLEIL CHEMINEE JOUE ,['Pres']['Pres'],,but the morning sun shining on the chimney pots. ,119,,it is the sun that plays on the fireplace.
"Hansel, cependant, continuait à semer des miettes de pain le long du chemin.",MAIS HANSEL QUAND MEME CONTINUER MIETTE PAIN SEMER CHEMIN,HANSEL CEPENDANT MIETTES PAIN LONG CHEMIN CONTINUER SEMER ,['Imp'],,"Hansel went on as before, and strewed bread crumbs all along the road. ",120,,"Hansel, however, continued to scatter breadcrumbs along the path."
"La marâtre conduisit les enfants au fin fond de la forêt, ",MERE AMENER ENFANT FON FORET,MARATRE ENFANTS FIN FOND FORET CONDUIRE ,['Pres'],,"The woman led the children far into the wood, ",121,,"The stepmother led the children deep into the forest, "
plus loin qu'ils n'étaient jamais allés.,JAMAIS ALLER LA TELLEMENT LOIN,PLUS LOIN JAMAIS ALLES ,['Imp']['Past'],,where they had never been before in all their lives. ,122,,further than they had ever gone before.
On y refit un grand feu et la femme dit:,REFAIRE GRAND FEU FEMME DIRE,GRAND FEU FEMME REFAIRE DIRE ,['Pres']['Pres'],,"And again there was a large fire made, and the mother said, ",123,,A big fire was built and the woman said:
"Restez là, les enfants.",VOUS RESTER ICI,LA RESTER ENFANTS ,,,"Sit still there, you children, and when you are tired you can go to sleep; ",124,,"Stay there, kids."
"Quand vous serez fatigués, vous pourrez dormir un peu nous allons couper du ce soir, quand nous aurons fini, nous viendrons vous chercher. bois et,",QUAND VOUS FATIGUER POUVOIR DORMIR NOUS COUPER BOIS POUR CE SOIR QUAND NOUS FINIR NOUS VENIR VOUS CHERCHER,ETRE FATIGUES PEU SOIR DORMIR ALLER COUPER FINI VENIR CHERCHER BOIS ,['Pres']['Past']['Pres']['Pres']['Pres']['Fut']['Past']['Pres'],,"we are going into the forest to cut wood, and in the evening, when we are ready to go home we will come and fetch you.",125,,"When you are tired, you can sleep a little we will cut some tonight, when we finish, we will come to get you. wood and,"
"À midi, Grethel partagea son pain avec Hansel qui avait éparpillé le sien le long du chemin.",MIDI GRETHEL PARTAGER SON PAIN AVEC HANSEL PAR LUI EPARPILLER SUR CHEMIN,MIDI GRETHEL PARTAGEA PAIN HANSEL SIEN LONG CHEMIN EPARPILLE ,['Imp']['Past'],,"So when noon came Grethel shared her bread with Hansel, who had strewed his along the road. ",126,,"At noon, Grethel shared her bread with Hansel, who had scattered hers along the path."
Puis ils dormirent,ENSUITE DORMIR,DORMIR ,['Imp'],,"Then they went to sleep, ",127,,Then they slept
et la soirée passa sans que personne ne revînt auprès d'eux.,SOIREE PERSONNE REVENIR,SOIREE NE AUPRES PASSA PERSONNE REVENIR ,['Pres']['Pres']['Pres'],,"and the evening passed, and no one came for the poor children. ",128,,and the evening passed without anyone coming back to them.
"Ils s'éveillèrent au milieu de la nuit,",NUIT S'EVEILLER,EVEILLERENT MILIEU NUIT ,<unk>,,"When they awoke it was dark night, ",129,,"They woke up in the middle of the night,"
"et Hansel consola sa petite soeur, disant:",HANSEL CONSOLER SA SOEUR LUI DIRE,HANSEL PETITE SOEUR CONSOLER DISANT ,['Pres']['Pres'],,"and Hansel comforted his little sister, ",130,,"and Hansel comforted his little sister, saying:"
"Attends que la lune se lève, Grethel, nous verrons les miettes de pain que j'ai jetées; elles nous montreront le chemin de la maison.",ATTEND LUNE CIEL LEVER NOUS VOIR MIETTE PAIN MOI JETER ELLES MONTRER NOUS CHEMIN RENTRER MAISON,ATTENDS LUNE LEVER GRETHEL MIETTES PAIN VOIR JETEES CHEMIN MAISON MONTRER ,['Pres']['Pres']['Pres']['Past']['Fut'],,"and said, Wait a little, Grethel, until the moon gets up, then we shall be able to see the way home by the crumbs of bread that I have scattered along it.",131,,"Wait until the moon rises, Grethel, and we'll see the breadcrumbs I threw away; they'll show us the way home."
"Quand la lune se leva, ils se mirent en route. Mais de miettes, point.",LUNE LEVER TOUS DEUX MARCHER  MAIS PAS DE MIETTE,LUNE LEVER ROUTE METTRE MIETTES POINT ,['Imp']['Pres'],,"So when the moon rose they got up, but they could find no crumbs of bread, ",132,,"When the moon rose, they set off. But no crumbs."
Les mille oiseaux des champs et des bois les avaient mangées.,TOUS OISEAUX CHAMPS BOIS MANGER MIETTES,MILLE OISEAUX CHAMPS BOIS MANGEES ,['Imp']['Past'],,for the birds of the woods and of the fields had come and picked them up. ,133,,The thousand birds of the fields and woods had eaten them.
"Les deux enfants marchèrent toute la nuit et le jour suivant, ",DEUX ENFANTS MARCHER TOUTE NUIT LENDEMAIN TOUTE JOURNEE,DEUX ENFANTS TOUTE NUIT JOUR SUIVANT MARCHER ,['Imp'],,"They went on all that night, and the next day from the morning until the evening, ",134,,"The two children walked all night and the next day, "
sans trouver à sortir de la forêt.,IMPOSSIBLE TROUVER SORTIE FORET,FORET TROUVER SORTIR ,,,"but they could not find the way out of the wood, ",135,,without finding a way out of the forest.
"Ils mouraient de faim, n'ayant à se mettre sous la dent que quelques baies sauvages.",DEUX MOURIR FAIM RIEN MANGER SAUF BAIES SAUVAGE,MOURAIENT FAIM DENT BAIES SAUVAGES AYANT METTRE ,['Pres'],,"and they were very hungry, for they had nothing to eat but the few berries they could pick up. ",136,,"They were starving, having only a few wild berries to eat."
Ils étaient si fatigués que leurs jambes ne voulaient plus les porter. Ils se couchèrent au pied d'un arbre et s'endormirent.,DEUX TRES FATIGUER JAMBES EPUISE PAS MARCHER ARBRE PIED S'ALLONGER S'ENDORMIR,JAMBES NE PLUS FATIGUES VOULOIR PORTER PIED ARBRE COUCHER ENDORMIR ,['Imp']['Past']['Imp']['Pres']['Pres'],,"And when they were so tired that they could no longer drag themselves along, they lay down under a tree and fell asleep.",137,,They were so tired that their legs wouldn't carry them anymore. They lay down at the foot of a tree and fell asleep.
Trois jours s'étaient déjà passés depuis qu'ils avaient quitté la maison paternelle.,TROIS JOUR DEJA DEPUIS QUITTER MAISON,TROIS JOURS DEJA MAISON PATERNELLE PASSES QUITTE ,['Imp']['Past']['Imp']['Past'],,It was now the third morning since they had left their father's house. ,138,,Three days had already passed since they had left their father's house.
"Ils continuaient à marcher, s'enfonçant toujours plus avant dans la forêt.",CONTINUER MARCHER FORET S'ENFONCER ENCORE PLUS,CONTINUAIENT MARCHER TOUJOURS PLUS FORET ENFONCANT ,['Pres'],,"They were always trying to get back to it, but instead of that they only found themselves farther in the wood, ",139,,"They kept walking, going deeper and deeper into the forest."
"Si personne n'allait venir à leur aide, ils ne tarderaient pas à mourir.",SI PERSONNE AIDER EUX EUX BIENTOT MOURIR,AIDE PERSONNE ALLER VENIR NE PAS TARDER MOURIR ,['Pres']['Imp']['Pres'],,and if help had not soon come they would have been starved.,140,,"If no one came to their aid, they would soon die."
"A midi, ils virent un joli oiseau sur une branche, blanc comme neige.",MIDI VOIR BEAU OISEAU SUR BRANCHE BLANC COMME NEIGE,MIDI JOLI OISEAU BRANCHE VOIR BLANC NEIGE ,['Past']['Past'],,"About noon they saw a pretty snow-white bird sitting on a bough, ",141,,"At noon, they saw a pretty bird on a branch, white as snow."
Il chantait si bien que les enfants s'arrêtèrent pour l'écouter.,OISEAU CHANTER BIEN ENFANTS S'ARRETER L'ECOUTER,BIEN ENFANTS CHANTER ARRETER ECOUTER ,['Imp']['Pres'],,and singing so sweetly that they stopped to listen. ,142,,He sang so well that the children stopped to listen.
"Quand il eut fini, il déploya ses ailes et vola devant eux.",OISEAU FINIR CHANTER DEPLOYER AILE S'ENVOLER,FINI AILES DEPLOYER VOLA ,['Past']['Past']['Pres']['Past'],,"And when he had finished the bird spread his wings and flew before them,",143,,"When he finished, he spread his wings and flew in front of them."
Ils le suivirent jusqu'à une petite maison sur le toit de laquelle le bel oiseau blanc se percha.,ENFANTS LE SUIVRE JUSQU’A PETITE MAISON BEL OISEAU BLANC SE PERCHER TOIT,PETITE MAISON TOIT BEL OISEAU BLANC SUIVRE PERCHER ,['Pres']['Pres'],,"and they followed after him until they came to a little house, and the bird perched on the roof, ",144,,They followed him to a small house on whose roof the beautiful white bird perched.
"Quand ils s'en furent approchés tout près, ils virent qu'elle était faite de pain et recouverte de gâteaux.",ENFANTS APPROCHER VOIR MAISON CONSTRUITE PAIN RECOUVERT GATEAU,TOUT PRES APPROCHES PAIN RECOUVERTE GATEAUX VOIR FAITE ,['Past']['Past']['Pres']['Imp']['Past'],,"and when they came nearer they saw that the house was built of bread, and roofed with cakes; ",145,,"When they got close to it, they saw that it was made of bread and covered with cakes."
Les fenêtres étaient en sucre.,FENETRE SUCRE,FENETRES SUCRE ,['Imp'],,and the window was of transparent sugar. ,146,,The windows were made of sugar.
"Nous allons nous mettre au travail, dit Hansel, et faire un repas béni de Dieu.",HANSEL DIRE ALLER TRAVAIL NOUS PREPARER DELICIEUX REPAS DIEU BENIR NOUS,TRAVAIL ALLER METTRE HANSEL DIRE REPAS BENI DIEU FAIRE ,['Pres']['Pres'],,"We will have some of this, said Hansel, and make a fine meal. ",147,,"We'll get to work,"" said Hansel, ""and make a meal blessed by God."
"Je mangerai un morceau du toit, Grethel;",MOI MANGER MORCEAU TOIT ,MORCEAU TOIT MANGER GRETHEL ,['Fut'],,"I will eat a piece of the roof, Grethel, ",148,,"I'll eat a piece of the roof, Grethel;"
"Et tu peux avoir un morceau de la fenêtre, elle est si bonne.",TOI PREND MORCEAU FENETRE BONNE,TOI MORCEAU FENETRE POUVOIR AVOIR SI BONNE ,['Pres']['Pres'],,and you can have some of the window-that will taste sweet. ,149,,"And you can have a piece of the window, it's so good."
Hansel grimpa sur le toit et en arracha un petit morceau pour goûter.,HANSEL TOIT GRIMPER ARRACHER MORCEAU POUR GOUTER,HANSEL GRIMPA TOIT PETIT MORCEAU GOUTER ARRACHA ,['Pres'],,"So Hansel reached up and broke off a bit of the roof, just to see how it tasted, ",150,,Hansel climbed onto the roof and took a small piece to taste.
Grethel se mit à lécher les carreaux.,GRETHEL FENETRE LECHER,GRETHEL CARREAUX METTRE LECHER ,['Past'],,and Grethel stood by the window and gnawed at it. ,151,,Grethel began to lick the tiles.
On entendit alors une voix suave qui venait de la chambre,D'UN COUP ENTENDRE VOIX DOUCE VENIR CHAMBRE,ALORS VOIX SUAVE CHAMBRE ENTENDRE VENIR ,['Pres']['Imp'],,"Then they heard a thin voice call out from inside,",152,,Then a sweet voice was heard coming from the room
"Grignoter, grignoter, comme une souris,",VOIX DIRE GRIGNOTER GRIGNOTER COMME SOURIS,GRIGNOTER GRIGNOTER SOURIS ,,,"Nibble, nibble, like a mouse,",153,,"Nibble, nibble, like a mouse,"
Qui donc grignote ma maison ?,QUI GRIGNOTE MA MAISON ?,DONC GRIGNOTE MAISON ,<unk>,,Who is nibbling at my house?,154,,Who's eating away at my house?
Les enfants répondirent,ENFANTS REPONDRE,ENFANTS REPONDRE ,['Imp'],,"And the children answered,",155,,The children replied
"Oubliez, c'est le vent.",NON NON VENT ,OUBLIEZ VENT ,['Pres'],,"Never mind, It is the wind.",156,,"Forget it, it's the wind."
Et ils continuèrent à manger sans se laisser détourner de leur tâche.,CONTINUER MANGER SANS PERTUBER,TACHE CONTINUER MANGER LAISSER DETOURNER ,['Imp'],,"And they went on eating, never disturbing themselves. ",157,,And they continued to eat without being diverted from their task.
"Hansel, qui trouvait le toit fort bon, en fit tomber un gros morceau par terre",HANSEL ADORER TOIT DELICIEUX MORCEAU TOMBER,HANSEL TOIT FORT BON TROUVER FIT GROS MORCEAU TERRE TOMBER ,['Imp'],,"Hansel, who found that the roof tasted very nice, took down a great piece of it, ",158,,"Hansel, who thought the roof was very good, dropped a large piece of it on the ground"
"et Grethel découpa une vitre entière, s'assit sur le sol et se mit à manger.",GRETHEL VITRE DECOUPER SOL S'ASSOIR MANGER,GRETHEL VITRE ENTIERE DECOUPER SOL ASSEOIR METTRE MANGER ,['Past']['Pres']['Past'],,"and Grethel pulled out a large round window-pane, and sat her down and began upon it.",159,,"and Grethel cut out a whole window, sat down on the floor and began to eat."
"La porte, tout à coup s'ouvrit",D'UN COUP PORTE OUVRIR,PORTE TOUT COUP OUVRIR ,,,"Then the door opened, ",160,,The door suddenly opened
"et une femme, vieille comme les pierres, s'appuyant sur une canne, sortit de la maison.",FEMME VIEILLE COMME PIERRE CANNE S'APPUYER MAISON SORTIR,FEMME VIEILLE PIERRES CANNE APPUYANT MAISON SORTIR ,['Pres']['Pres'],,"and an aged woman came out, leaning upon a crutch. ",161,,"and a woman, old as stones, leaning on a cane, came out of the house."
Hansel et Grethel eurent si peur qu'ils laissèrent tomber tout ce qu'ils tenaient dans leurs mains.,HANSEL GRETHEL PEUR MAIN TOUT TOMBER,HANSEL GRETHEL EURENT PEUR TOUT MAINS LAISSER TOMBER TENIR ,['Past']['Pres'],,"Hansel and Grethel felt very frightened, and let fall what they had in their hands. ",162,,Hansel and Grethel were so frightened that they dropped everything in their hands.
La vieille secoua la tête et dit:,VIEILLE SECOUER TETE DIRE,VIEILLE TETE SECOUA DIT ,['Past']['Past'],,"The old woman, however, nodded her head, and said, ",163,,The old woman shook her head and said:
"Eh! chers enfants, qui vous a conduits ici?",EH ENFANTS COMMENT VOUS VENIR ICI ?,CHERS ENFANTS ICI CONDUITS ,['Pres']['Past'],,"Ah, my dear children, how come you here? ",164,,"Hey, dear children, who brought you here?"
"Entrez, venez chez moi!",ENTREZ VENEZ CHEZ MOI !,ENTREZ VENIR ,['Pres'],,"you must come indoors and stay with me, ",165,,"Come in, come to my house!"
Il ne vous sera fait aucun mal.,MOI MAL VOUS JAMAIS,NE MAL FAIT ,['Fut']['Past'],,you will be no trouble. ,166,,No harm will come to you.
Elle les prit tous deux par la main,PRENDRE DEUX MAINS,PRIT TOUS MAIN ,<unk>,,"So she took them each by the hand, ",167,,She took them both by the hand
et les fit entrer dans la maisonnette.,MAISONNETTE ENTRER,FIT MAISONNETTE ENTRER ,,,and led them into her little house. ,168,,and brought them into the cottage.
"Elle leur servit un bon repas, du lait et des beignets avec du sucre, des pommes et des noix.",DAME SERVIR REPAS BON LAIT BEIGNET AVEC SUCRE POMME NOIX,SERVIT BON REPAS LAIT BEIGNETS SUCRE POMMES NOIX ,<unk>,,"And there they found a good meal laid out, of milk and pancakes, with sugar, apples, and nuts. ",169,,"She served them a good meal, milk and doughnuts with sugar, apples and nuts."
Elle prépara ensuite deux petits lits.,PREPARER DEUX PETITS LITS,ENSUITE DEUX PETITS LITS PREPARER ,['Pres'],,"After that she showed them two little white beds, ",170,,She then prepared two small beds.
Hansel et Grethel s'y couchèrent.,HANSEL GRETHEL SE COUCHER,HANSEL GRETHEL COUCHER ,['Past'],,"and Hansel and Grethel laid themselves down on them, ",171,,Hansel and Grethel went to bed.
Ils se croyaient au Paradis.,DEUX ENFANT CROIRE PARADIS,PARADIS CROIRE ,['Imp'],,and thought they were in heaven.,172,,They thought they were in heaven.
Mais l'amitié de la vieille n'était qu'apparente.,MAIS VIEILLE MONTRER GENTILLE AMIE MAIS FAUX,AMITIE VIEILLE QU' APPARENTE ,['Imp'],,"The old woman, although her behaviour was so kind, ",173,,But the old woman's friendship was only apparent.
"En réalité, c'était une méchante sorcière à l'affût des enfants.",VRAI ELLE MECHANTE SORCIERE CHERCHER ENFANT,REALITE MECHANTE SORCIERE AFFUT ENFANTS ,['Imp'],,"was a wicked witch, who lay in wait for children, ",174,,"In reality, she was a wicked witch on the lookout for children."
Elle n'avait construit la maison de pain que pour les attirer.,ELLE CONSTRUIRE MAISON PAIN EXPRES ATTIRER,MAISON PAIN CONSTRUIT ATTIRER ,['Imp']['Past'],,and had built the little house on purpose to entice them. ,175,,She had built the bread house only to attract them.
"Quand elle en prenait un, elle le tuait, le faisait cuire et le mangeait.",QUAND REUSSIR ATTRAPER UN ENFANT TUER CUIRE ENFANT MANGER,PRENDRE TUAIT MANGEAIT FAIRE CUIRE ,['Imp']['Imp'],,"When they were once inside she used to kill them, cook them, and eat them, ",176,,"When she caught one, she killed it, cooked it and ate it."
"Pour elle, c'était alors jour de fête.",ALORS AUJOURD'HUI FETE POUR ELLE,ALORS JOUR FETE ,['Imp'],,and then it was a feast day with her. ,177,,"For her, it was a day of celebration."
La sorcière avait les yeux rouges et elle ne voyait pas très clair.,SORCIERE YEUX ROUGE PAS BIEN VOIR,SORCIERE YEUX ROUGES NE PAS TRES CLAIR VOIR ,['Imp']['Imp'],,"The witch's eyes were red, and she could not see very far, but she had a keen scent, like the beasts, ",178,,The witch's eyes were red and she couldn't see very clearly.
"Mais elle avait un instinct très sûr, comme les bêtes, et sentait venir de loin les êtres humains.",MAIS INSTINCT SUR COMME ANIMAUX SENTIR HUMAIN DE LOIN,INSTINCT TRES SUR AVOIR BETES LOIN ETRES HUMAINS SENTIR VENIR ,['Imp']['Imp'],,and knew very well when human creatures were near. ,179,,"But she had a very sure instinct, like the beasts, and could sense human beings coming from afar."
"Quand Hansel et Grethel s'étaient approchés de sa demeure, elle avait ri méchamment et dit d'une voix mielleuse:",QUAND HANSEL GRETHEL APPROCHER SA MAISON ELLE RIRE MECHAMMENT DIRE VOIX DOUCE,HANSEL GRETHEL DEMEURE APPROCHES MECHAMMENT VOIX MIELLEUSE DIT ,['Imp']['Past']['Imp']['Past'],,"When she knew that Hansel and Grethel were coming, she gave a spiteful laugh, and said triumphantly, ",180,,"When Hansel and Grethel had approached her home, she had laughed wickedly and said in a honeyed voice:"
"Ceux-là, je les tiens! Il ne faudra pas qu'ils m'échappent!",CES ENFANTS MOI TENIR ATTENTION PAS ECHAPPER,-LA TIENS NE PAS FALLOIR ECHAPPER ,['Fut']['Past'],,"I have them, and they shall not escape me!",181,,I've got them! They must not escape me!
"A l'aube, avant que les enfants ne se soient éveillés, elle se leva.",SOLEIL LEVER ENFANT PAS ENCORE REVEILLER DAME SE LEVER,AUBE ENFANTS NE EVEILLES LEVER ,['Pres']['Past']['Imp'],,"Early in the morning, before the children were awake, she got up to look at them, ",182,,"At dawn, before the children were awake, she got up."
"Quand elle les vit qui reposaient si gentiment, avec leurs bonnes joues toutes roses, ",ELLE VOIR ENFANTS SE REPOSER SEREIN GROSSE JOUE ROSE,GENTIMENT VOIR REPOSER BONNES JOUES TOUTES ROSES ,['Pres']['Pres'],,"and as they lay sleeping so peacefully with round rosy cheeks, ",183,,"When she saw them resting so nicely, with their good pink cheeks, "
elle murmura:,ELLE CHUCHOTER,MURMURER ,['Pres'],,"she said to herself, ",184,,she murmured:
Quel bon repas je vais faire!,HMM BON REPAS MOI PREPARER,BON REPAS ALLER FAIRE ,['Pres'],,What a fine feast I shall have! ,185,,What a great meal I'm going to make!
"Elle attrapa Hansel de sa main rêche,",VIEILLLE ATTRAPER FORTEMENT HANSEL ,MAIN RECHE ATTRAPER ,['Pres'],,"Then she grasped Hansel with her withered hand, ",186,,"She grabbed Hansel with her rough hand,"
le conduisit dans une petite étable,AMENER DANS PETITE ETABLE,CONDUISIT PETITE ETABLE ,<unk>,,"and led him into a little stable, ",187,,led him to a small stable
et l'y enferma au verrou.,ENFERMER FERMER CLE,VERROU ENFERMER ,['Pres'],,and shut him up behind a grating; ,188,,and locked him in.
"Il eut beau crier, cela ne lui servit à rien.",GARCON CRIER CRIER PAS LA PEINE,BEAU CRIER AVOIR NE SERVIR ,['Past']['Pres'],,"and call and scream as he might, it was no good. ",189,,"He shouted, but it was no use."
"La sorcière s'approcha ensuite de Grethel, la secoua pour la réveiller et s'écria:",SORCIERE APPROCHER GRETHEL SECOUER REVEILLER DAME CRIER,SORCIERE APPROCHA ENSUITE GRETHEL SECOUA REVEILLER ECRIA ,<unk>,,"Then she went back to Grethel and shook her, crying,  water, ",190,,"The witch then approached Grethel, shook her awake and cried out:"
"Debout, paresseuse!",DEBOUT DEBOUT PARESSEUSE,DEBOUT PARESSEUSE ,<unk>,,"Get up, lazy bones; ",191,,"Get up, lazybones!"
Va chercher de l'eau et prépare quelque chose de bon à manger pour ton frère. ,CHERCHER EAU PREPARER BON REPAS POUR TON FRERE,EAU CHOSE BON TON FRERE ALLER CHERCHER PREPARE MANGER ,['Pres']['Pres'],,fetch and cook something nice for your brother; ,192,,Go get some water and prepare something good to eat for your brother. 
Il est enfermé à l'étable et il faut qu'il engraisse.,ETABLE LUI ENFERMER FAUT L'ENGRAISSER,ETABLE ENFERME FALLOIR ENGRAISSE ,['Pres']['Past']['Pres']['Pres'],,"he is outside in the stable, and must be fattened up.",193,,He is locked up in the barn and has to fatten up.
"Quand il sera à point, je le mangerai.",QUAND PRET MOI MANGER LUI,POINT MANGERAI ,['Fut'],,And when he is fat enough I will eat him. ,194,,"When it is ready, I will eat it."
"Grethel se mit à pleurer, mais cela ne lui servit à rien.",GRETHEL PLEURER MAIS PAS LA PEINE,GRETHEL METTRE PLEURER NE SERVIR ,['Past']['Pres'],,"Grethel began to weep bitterly, but it was of no use,",195,,"Grethel began to cry, but it did her no good."
Elle fut obligée de faire ce que lui demandait l'ogresse.,OBLIGER ECOUTER FAIRE ORDRE MECHANTE DAME,OGRESSE OBLIGEE FAIRE DEMANDER ,['Past']['Past']['Imp'],,she had to do what the wicked witch bade her. ,196,,She was forced to do what the ogress asked her to do.
On prépara pour le pauvre Hansel les plats les plus délicats.,PREPARER POUR HANSEL REPAS DELICIEUX,PAUVRE HANSEL PLATS PLUS DELICATS PREPARER ,['Pres'],,"And so the best kind of victuals was cooked for poor Hansel, ",197,,The most delicate dishes were prepared for poor Hansel.
"Grethel, elle, n'eut droit qu'à des carapaces de crabes.",GRETHEL ELLE POUVOIR MANGER CRABE CARAPACE,GRETHEL DROIT CARAPACES CRABES ,['Past'],,while Grethel got nothing but crab-shells.,198,,"Grethel, on the other hand, was only given crab shells."
"Tous les matins, la vieille se glissait jusqu'à l'écurie",TOUS LES MATINS VIEILLE ALLER DANS ECURIE,TOUS MATINS VIEILLE ECURIE GLISSER ,['Imp'],,"Each morning the old woman visited the little stable, ",199,,"Every morning, the old woman would slip away to the stable"
"et disait: Hansel, tends tes doigts, que je voie si tu es déjà assez gras.",DIRE HANSEL MONTRER TES DOIGTS MOI VOIR SI DEJA SUFFISAMENT GRAS,DIRE HANSEL TENDS TES DOIGTS TOI DEJA ASSEZ GRAS VOIR ,['Imp']['Pres']['Pres'],,"and cried, Hansel, stretch out your finger, that I may tell if you will soon be fat enough. ",200,,"and said: Hansel, hold out your fingers so I can see if you are already fat enough."
Mais Hansel tendait un petit os ,HANSEL MONTRER PETIT OS,HANSEL PETIT OS TENDRE ,['Imp'],,"Hansel, however, used to hold out a little bone, ",201,,But Hansel held out a small bone 
"et la sorcière, qui avait de mauvais yeux, ne s'en rendait pas compte.",SORCIERE YEUX MAUVAIS VOIR MAL PAS SE RENDRE COMPTE,SORCIERE MAUVAIS YEUX NE PAS COMPTE RENDRE ,['Imp']['Imp'],,"and the old woman, who had weak eyes, could not see what it was,",202,,"and the witch, who had bad eyes, did not realize it."
Elle croyait que c'était vraiment le doigt de Hansel et s'étonnait qu'il n'engraissât point.,ELLE CROIRE OS VRAIMENT DOIGT DE HANSEL ELLE SURPRISE LUI PAS GROSSIR,VRAIMENT DOIGT HANSEL POINT CROIRE ETONNER ENGRAISSAT ,['Imp']['Imp']['Imp']['Past'],,"and supposing it to be Hansel's finger, wondered very much that it was not getting fatter.",203,,She thought it was really Hansel's finger and was surprised that it didn't get fat.
"Quand quatre semaines furent passées, et que l'enfant était toujours aussi maigre,",QUATRE SEMAINE PASSER DEJA ENFANT TOUJOURS MAIGRE,QUATRE SEMAINES PASSEES ENFANT TOUJOURS AUSSI MAIGRE ,['Past']['Past']['Imp'],,"When four weeks had passed and Hansel seemed to remain so thin, ",204,,"When four weeks had passed, and the child was still thin,"
she lost patience and could wait no longer. ,PAS PATIENTE ELLE PAS POUVOIR ATTENDRE,SHE LOST PATIENCE COULD WER LONGER ,['Imp'],,elle perdit patience et décida de ne pas attendre plus longtemps.,205,,she lost patience and could wait no longer. 
"Holà! Grethel, cria-t-elle à la petite fille,",VIELLE DAME CRIER BONJOUR GRETHEL,HOLA GRETHEL CRIA PETITE FILLE ,<unk>,,"Now then, Grethel, cried she to the little girl; ",206,,"Whoa! Grethel,"" she called out to the little girl,"
dépêche-toi d'apporter de l'eau.,VITE VITE APPORTER MOI EAU,DEPECHE TOI EAU APPORTER ,,,be quick and draw water; ,207,,hurry up and bring some water.
"Que Hansel soit gras ou maigre, c'est demain que je le tuerai et le mangerai.",HANSEL GROS MAIGRE TANT PIS DEMAIN MOI TUER LUI MANGER,HANSEL GRAS MAIGRE DEMAIN TUERAI MANGERAI ,['Pres']['Pres'],,"be Hansel fat or be he lean, tomorrow I must kill and cook him. ",208,,"Whether Hansel is fat or thin, I will kill and eat him tomorrow."
"Ah, comme elle pleurait, la pauvre petite, en charriant ses seaux d'eau,",GRETHEL PLEURER PLEURER ELLE PORTER SEAUX EAU,AH PLEURER PAUVRE PETITE SEAUX EAU CHARRIANT ,['Imp']['Pres'],,"Oh what a grief for the poor little sister to have to fetch water, ",209,,"Ah, how she cried, the poor little girl, while carrying her buckets of water,"
comme les larmes coulaient le long de ses joues!,PAR PLEURER EAU COULER COULER JOUES !,LARMES COULAIENT LONG JOUES ,<unk>,,and how the tears flowed down over her cheeks! ,210,,how the tears flowed down her cheeks!
"Dieu bon, aide-nous donc! s'écria-t-elle.",GRETHEL CRIER BON DIEU TOI AIDER NOUS !,DIEU BON AIDE DONC ECRIER ,['Past'],,"Dear God, pray help us! cried she; ",211,,"Good God, help us!"" she cried."
