FR,GLOSS_LSF,GENERATED_LSF,TENSE,GLOSS_LSFB,EN,NUM,GENERATED_FR,GENERATED_EN
"qui le suivit, impatient aussi de se venger du musicien.",RENARD SUIVRE LOUP VENGER MUSICIEN,SUIVIT AUSSI MUSICIEN IMPATIER VENGER ,['Pres'],,who went with him to take revenge on the musician.,103,qui l'accompagne pour se venger du musicien.,"who followed him, also impatient to get back at the musician."
"Ils rencontrèrent bientôt le pauvre levraut,",BIENTOT RENCONTRER PAUVRE LIEVRE,BIENTOT PAUVRE LEVRAUT RENCONTRER ,['Pres'],,"They found the tied-up hare,",104,"Ils ont trouvé le lièvre attaché,","They soon met the poor dog,"
"qu'ils délivrèrent également,",LIBRER AUSSI,DELIVRERENT EGALEMENT ,<unk>,,"whom likewise they delivered,",105,"qu'ils ont livrés,","which they also delivered,"
et tous les trois se mirent à la poursuite de l'ennemi commun.,TROIS POURSUIVRE MEME ENNEMI,TOUS TROIS POURSUITE ENNEMI COMMUN METTRE ,['Pres'],,and then they all sought the enemy together.,106,et ils ont cherché ensemble l'ennemi.,and all three went after the common enemy.
"Or, en continuant son chemin, le ménétrier avait une quatrième fois joué de son violon merveilleux;",MAIS CONTINUER MARCHER CHEMIN MUSICIEN JOUER VIOLON 4EME FOIS,CHEMIN CONTINUANT MENETRIER QUATRIEME FOIS VIOLON MERVEILLEUX JOUE ,['Pres']['Imp']['Past'],,"The musician had once more played his fiddle as he went on his way,",107,"Le musicien avait de nouveau joué de son violon en continuant son chemin,","But as he continued on his way, the minstrel had played his marvelous violin a fourth time;"
pour le coup il avait mieux réussi.,JOUER VIOLON MIEUX,COUP MIEUX REUSSI ,['Imp'],,and this time he had been more fortunate.,108,"et cette fois-ci, il a eu plus de chance.",for the blow it had better succeeded.
"Les accords de son instrument étaient arrivés jusqu'aux oreilles d'un pauvre bûcheron,",AIR BUCHERON ARRIVER OREILLES,ACCORDS INSTRUMENT OREILLES PAUVRE BUCHERON ARRIVES ,['Imp']['Past'],,"The sound reached the ears of a poor wood-cutter,",109,"Le son parvient aux oreilles d'un pauvre coupeur de bois,","The chords of his instrument had reached the ears of a poor woodcutter,"
"qui, séduit par cette douce musique, abandonna sa besogne, et, la hache sous le bras, s'empressa de courir vers l'endroit d'où partaient les sons.",BUCHERON AIMER MUSIQUE ABANDONNER SON TRAVAIL HACHE TOMBER BRAS SUIVRE COURIR AIR MUSIQUE,SEDUIT DOUCE MUSIQUE BESOGNE ABANDONNER HACHE BRAS ENDROIT PARTAIENT SONS EMPRESSER COURIR ,['Past']['Pres'],,"who instantly, whether he would or no, gave up his work and came with his hatchet under his arm to listen to the music.",110,"qui aussitôt, qu'il le veuille ou non, abandonne son travail et vient, sa hachette sous le bras, écouter la musique.","who, seduced by this sweet music, abandoned his work, and, with his axe under his arm, ran towards the place where the sounds were coming from."
"Voilà donc enfin le compagnon qu'il me faut! dit le musicien,",MUSICIEN DIRE VOILA COMPAGNON BESOIN,DONC ENFIN COMPAGNON MUSICIEN VOILA FALLOIR DIRE ,['Pres']['Pres'],,"At last comes the right companion, said the musician,",111,"Enfin le bon compagnon, dit le musicien,","Here is finally the companion that I need! said the musician,"
car je cherchais un homme et non des bêtes sauvages.,MOI VOULOIR HUMAIN PAS ANIMAL,HOMME NON BETES SAUVAGES CHERCHER ,['Pres'],,"for I was seeking a human being, and no wild beast.",112,"car je cherchais un être humain, et non une bête sauvage.",because I was looking for a man and not for wild animals.
"Puis il se remit à jouer d'une façon si harmonieuse et si magique, que le pauvre homme resta là immobile comme sous l'empire d'un charme,",MUSICIEN JOUER VIOLON MAGNIFIQUE MAGIQUE BUCHERON IMMOBILE AIR EMPRISE,FACON HARMONIEUSE MAGIQUE REMETTRE JOUER PAUVRE HOMME RESTA LA IMMOBILE EMPIRE CHARME ,['Past'],,"And he began and played so beautifully and delightfully that the poor man stood there as if bewitched,",113,"Il commença et joua si bien et si délicieusement que le pauvre homme resta là, comme envoûté,","Then he began to play again in such a harmonious and magical way, that the poor man remained there motionless as if under a spell,"
et que son coeur déborda de joie.,BUCHERON COEUR CONTENT,COEUR DEBORDA JOIE ,<unk>,,and his heart leaped with gladness.,114,et son cœur tressaillit d'allégresse.,and his heart overflowed with joy.
"C'est en ce moment qu'arrivèrent le loup, le renard et le levraut.",MEME MOMENT LOUP RENARD LIEVRE ARRIVER,MOMENT LOUP ARRIVER RENARD LEVRAUT ,['Pres']['Pres'],,"And as he thus stood, the wolf, the fox, and the hare came up,",115,"Comme il se tenait ainsi, le loup, le renard et le lièvre surgirent,","At that moment, the wolf, the fox and the leopard arrived."
Le bûcheron n'eut pas de peine à remarquer que ses camarades n'avaient pas les meilleures intentions.,BUCHERON VOIR ANIMAUX MAUVAISE INTENTION,BUCHERON PAS PEINE CAMARADES PAS MEILLEURES INTENTIONS AVOIR REMARQUER AVOIR ,['Past']['Imp'],,and he saw well that they had some evil design.,116,et il vit bien qu'ils avaient quelque mauvais dessein.,The woodcutter was quick to notice that his comrades did not have the best of intentions.
"En conséquence, il saisit sa hache brillante et se plaça devant le musicien,",ALORS BUCHERON HACHE PRENDRE DEVANT MUSICIEN,CONSEQUENCE HACHE BRILLANTE MUSICIEN SAISIR PLACER ,['Pres']['Pres'],,"So he raised his glittering axe and placed himself before the musician,",117,"Il leva donc sa hache étincelante et se plaça devant le musicien,","Accordingly, he grabbed his shiny axe and stood in front of the musician,"
"d'un air qui voulait dire: Celui qui en veut au ménétrier fera bien de se tenir sur ses gardes,",MONTRER DEFENDRE MUSICIEN,AIR VOULOIR DIRE CELUI MENETRIER BIEN GARDES VOULOIR FAIRE TENIR ,['Imp']['Pres']['Fut'],,"as if to say, Whoso wishes to touch him let him beware,",118,"comme pour dire : Que celui qui veut le toucher se méfie,","with an air that meant: Whoever has a grudge against the minstrel will do well to be on his guard,"
car il aura affaire à moi.,TOUCHER MUSICIEN D' ABORD COMBATTRE MOI,AFFAIRE AVOIR ,['Fut'],,for he will have to do with me!,119,car il devra faire avec moi !,because he will have to deal with me.
"Aussi la peur s'empara-t-elle des animaux conjurés, qui retournèrent en courant dans la forêt.",ANIMAUX VOIR BUCHERON MECHANT PEUR PARTIR COURIR DANS FORET,AUSSI PEUR ANIMAUX CONJURES COURANT FORET RETOURNER ,['Pres']['Pres'],,Then the beasts were terrified and ran back into the forest.,120,Les bêtes furent alors terrifiées et s'enfuirent dans la forêt.,"So the fear seized the conjured animals, who ran back into the forest."
"Le musicien témoigna sa reconnaissance au bûcheron en lui jouant encore un air mélodieux, puis il s'éloigna.",MUSICIEN REMERCIER BUCHERON JOUER VIOLON PARTIR ,MUSICIEN TEMOIGNA RECONNAISSANCE BUCHERON ENCORE AIR MELODIEUX JOUANT ELOIGNER ,['Pres']['Past'],,"The musician, however, played once more to the man out of gratitude, and then went onwards.",121,"Le musicien, cependant, joua encore une fois pour l'homme en signe de gratitude, puis continua.","The musician showed his gratitude to the woodcutter by playing one more melodious tune, and then he walked away."
