FR,GLOSS_LSF,GENERATED_LSF,TENSE,GLOSS_LSFB,EN,NUM,GENERATED_FR,GENERATED_EN
"Comme ça, je saurai au moins faire quelque chose pour gagner mon pain.",GRACE CA MOI SAVOIR MINIMUM FAIRE QUELQUE CHOSE POUR GAGNER ARGENT,MOINS CHOSE PAIN SAURAI FAIRE GAGNER ,['Pres'],," and then I shall, at any rate, understand one art which will support me.",100," et alors je comprendrai, en tout cas, un art qui me soutiendra.","That way, I'll at least know how to do something to earn my keep."
"Apprends ce que tu veux, dit le père.",PERE DIRE APPRENDRE CE QUE TU VEUX !,APPRENDS TOI VEUX PERE DIRE ,['Pres'],,"Learn what thou wilt, spake the father,",101,"Apprends ce que tu veux, dit le père,","Learn what you want, said the father."
Ça m'est égal!,M'EST EGAL,CA EGAL ,['Pres'],,it is all the same to me.,102,"pour moi, c'est du pareil au même.",I don't care!
"Voici cinquante talents, ",LA CINQUANTE EUROS,VOICI CINQUANTE TALENTS ,<unk>,,Here are fifty thalers for thee.,103,Voici cinquante thalers pour toi.,"Here are fifty talents, "
va par le monde et surtout ne dis à personne d'où tu viens et qui est ton père.,VA DECOUVRIR MONDE TOI PAS DIRE OU TU VIENS PAS DIRE QUI TON PERE,MONDE SURTOUT NE DIS PERSONNE TOI VIENS PERE ALLER ,['Pres']['Pres'],,"Take these and go into the wide world, and tell no one from whence thou comest, and who is thy father, for I have reason to be ashamed of thee.",104,"Prends-les et va dans le vaste monde, et ne dis à personne d'où tu viens et qui est ton père, car j'ai raison d'avoir honte de toi.",go around the world and don't tell anyone where you come from or who your father is.
"Qu'il en soit fait selon votre volonté, père.",FILS REPONDRE OK COMME TOI VOULOIR PERE,VOLONTE FAIT PERE ,['Pres']['Past'],,"Yes, father, it shall be as you will. ",105,"Oui, père, il en sera ainsi.","Let it be done according to your will, Father."
"Si c'est là tout ce que vous exigez, je m'y tiendrai sans peine.",SI TES CONDITIONS CA D'ACCORD MOI ECOUTER ,LA TOUT EXIGER PEINE TENIR ,['Pres']['Pres']['Fut'],,"If you desire nothing more than that, I can easily keep it in mind.",106,"Si vous ne souhaitez rien de plus, je peux facilement le garder à l'esprit.","If that's all you ask, I'll stick to it."
"Quand vint le jour, le jeune homme empocha les cinquante talents et prit la route en se disant:",JOUR JEUNE HOMME PRENDRE CINQUANTE EUROS PARTIR PENSER,JOUR VENIR JEUNE HOMME EMPOCHA CINQUANTE TALENTS ROUTE PRENDRE DISANT ,['Pres']['Pres']['Pres'],,"When day dawned, therefore, the boy put his fifty thalers into his pocket, and went forth on the great highway, and continually said to himself,",107,"Quand le jour se leva, le garçon mit ses cinquante thalers dans sa poche et s'en alla sur la grande route, en se disant continuellement ,","When the day came, the young man pocketed the fifty talents and set out on the road, saying to himself"
Si seulement j'avais peur!,SI MOI SAVOIR PEUR !,SEULEMENT PEUR AVOIR ,['Pres'],,If I could but shudder!,108,Si je ne pouvais que frémir !,If only I were afraid!
si seulement je frissonnais!,SI MOI SAVOIR FRISSONNER !,SEULEMENT FRISSONNER ,['Pres'],,If I could but shudder!,109,Si je ne pouvais que frémir !,if only I shivered!
Arrive un homme qui entend les paroles que le garçon se disait à lui-même.,HOMME ARRIVER ENTENDRE SES PAROLES ,HOMME PAROLES GARCON ARRIVE ENTENDRE DIRE ,['Pres']['Pres']['Imp'],,"Then a man approached who heard this conversation which the youth was holding with himself,",110,"Un homme s'approcha et entendit la conversation que le jeune homme avait avec lui-même,",A man arrives who hears the words the boy was saying to himself.
"Un peu plus loin, à un endroit d'où l'on apercevait des gibets, il lui dit:",PLUS LOIN LIEU PENDRE HOMME DIRE,PEU PLUS LOIN ENDROIT GIBETS APERCEVOIR DIRE ,['Imp']['Pres'],,"and when they had walked a little farther to where they could see the gallows, the man said to him,",111,"Et quand ils eurent marché un peu plus loin jusqu'à l'endroit où ils pouvaient voir le gibet, l'homme lui dit,","A little further on, at a place from which one could see the gibbets, he said to her"
Tu vois cet arbre?,TOI VOIR CET ARBRE ?,ARBRE ,<unk>,,"Look, there is the tree",112,"Regardez, il y a l'arbre",See that tree?
Il y en a sept qui s'y sont mariés avec la fille du cordier et qui maintenant prennent des leçons de vol.,SEPT HOMME MARIER LA AVEC FILLE DU CORDIER MAINTENANT EUX PRENDRE LECON VOL,SEPT FILLE CORDIER MAINTENANT LECONS VOL AVOIR MARIES PRENDRE ,['Pres']['Pres']['Past']['Imp'],,"where seven men have married the ropemaker's daughter, and are now learning how to fly.",113,où sept hommes ont épousé la fille du cordelier et apprennent à voler.,There are seven who married the tailor's daughter and are now taking flying lessons.
Assieds-toi là et attends que tombe la nuit.,T'ASSOIR LA BAS ATTENDRE NUIT,ASSIEDS TOI LA ATTENDS TOMBE NUIT ,<unk>,,"Sit down below it, and wait till night comes,",114,"Asseyez-vous en dessous et attendez la nuit,",Sit there and wait for nightfall.
Tu sauras ce que c'est que de frissonner.,TOI SAVOIR C'EST QUOI PEUR ,SAURAS QUE ETRE FRISSONNER ,['Pres'],,and you will soon learn how to shudder.,115,et vous apprendrez bientôt à frissonner.,You'll know what it's like to shiver.
"Si c'est aussi facile que ça, répondit le garçon, c'est comme si c'était déjà fait.",GARCON REPONDRE SI AUSSI FACILE ALORS MOI FAIRE,AUSSI FACILE GARCON REPONDRE DEJA FAIT ,['Pres']['Past']['Pres']['Pres']['Imp']['Past'],,"If that is all that is wanted, answered the youth, it is easily done;",116,"Si c'est tout ce que l'on veut, ont répondu les jeunes, c'est facile à faire ;","If it's as easy as that, the boy replied, it's as good as done."
"Si j'apprends si vite à frissonner, je te donnerai mes cinquante talents.",SI MOI APPRENDRE PEUR VITE MOI DONNER MES CINQUANTES EUROS,APPRENDS VITE FRISSONNER CINQUANTE TALENTS DONNER ,['Fut'],,"but if I learn how to shudder as fast as that, thou shalt have my fifty thalers.",117,"mais si j'apprends à trembler aussi vite que cela, tu auras mes cinquante thalers.","If I learn to shiver so quickly, I'll give you my fifty talents."
Tu n'as qu'à revenir ici demain matin.,TOI REVENIR DEMAIN MATIN,ICI DEMAIN MATIN AS REVENIR ,['Past'],,Just come back to me early in the morning.,118,Revenez me voir tôt le matin.,Just come back here tomorrow morning.
Le jeune homme s'installa sous la potence et attendit que vînt le soir.,JEUNE HOMME S'ASSOIR SOUS ARBRE ATTENDRE SOIR,JEUNE HOMME POTENCE VINT SOIR INSTALLER ATTENDRE ,['Past']['Pres'],,"Then the youth went to the gallows, sat down below it, and waited till evening came.",119,"Le jeune homme se rendit à la potence, s'assit en dessous et attendit le soir.",The young man sat down under the gallows and waited for evening to come.
"Et comme il avait froid, il alluma du feu.",JEUNE HOMME FROID ALLUMER FEU,FROID AVOIR FEU ALLUMER ,['Imp'],,"And as he was cold, he lighted himself a fire,",120,"Comme il avait froid, il s'alluma un feu,","And since he was cold, he lit a fire."
"A minuit le vent était devenu si glacial que, malgré le feu, il ne parvenait pas à se réchauffer.",MINUIT VENT GLACIAL MEME FEU PAS LE RECHAUFFER,VENT GLACIAL MINUIT DEVENU FEU NE PAS PARVENIR RECHAUFFER ,['Past']['Imp']['Past']['Imp']['Pres'],,"but at midnight the wind blew so sharply that in spite of his fire, he could not get warm. ",121,"mais à minuit, le vent soufflait si fort que, malgré son feu, il ne pouvait se réchauffer.","At midnight the wind had become so cold that, despite the fire, he could not warm up."
"Et les pendus s'entrechoquaient en s'agitant de-ci, de-là.",PENDUS S'ENTROCHOQUER S'AGITER,PENDUS DE-CI ENTRECHOQUER AGITANT DE-LA ,['Pres']['Pres'],,"And as the wind knocked the hanged men against each other, and they moved backwards and forwards,",122,"Et comme le vent frappait les pendus les uns contre les autres, ils avançaient et reculaient,",And the hanged men were clattering here and there.
"Il pensa: Moi, ici, près du feu, je gèle.",JEUNE HOMME PENSER MOI ICI A COTE FEU MOI GELER,PENSER MOI ICI PRES FEU GELER ,['Pres']['Pres'],,"he thought to himself Thou shiverest below by the fire,",123,"Il se dit que c'est en bas, au coin du feu, que l'on grelotte le plus,","He thought :  I, here, near the fire, am freezing."
"Comme ils doivent avoir froid et frissonner, ceux qui sont là-haut!",EUX EN HAUT FROID PEUR,FROID DEVOIR AVOIR FRISSONNER LA HAUT ,['Pres']['Pres'],,but how those up above must freeze and suffer!,124,mais comme ceux d'en haut doivent geler et souffrir !,How cold and shivering they must be up there!
"Et, comme il les prenait en pitié,",FILS PITIE EUX,PITIE PRENDRE ,['Imp'],,"And as he felt pity for them,",125,"Et comme il avait pitié d'eux,","And, as he took pity on them,"
"il appliqua l'échelle contre le gibet,",ECHELLE CONTRE PENDU,ECHELLE GIBET APPLIQUER ,['Pres'],,"he raised the ladder,",126,"il soulève l'échelle,","he put the ladder against the gallows,"
"l'escalada, décrocha les pendus les uns après les autres et les descendit tous les sept.",LUI ESCALADER DECROCHER CORPS PENDU UN APRES L'AUTRE SEPT PERSONNE DESCENDRE,ESCALADA PENDUS UNS AUTRES TOUS SEPT. DESCENDRE ,['Pres'],,"and climbed up, unbound one of them after the other, and brought down all seven.",127,"et grimpa, les détacha l'un après l'autre et les fit redescendre tous les sept.","climbed it, unhooked the hanged men one after the other and lowered all seven of them."
"Il attisa le feu,",ATTISER FEU,FEU ATTISER ,['Pres'],,"Then he stirred the fire,",128,"Puis il a attisé le feu,","He stoked the fire,"
souffla sur les braises et disposa les pendus tout autour pour les réchauffer.,SOUFFLER SUR BRAISE METTRE CORPS AUTOUR FEU POUR RECHAUFFER,BRAISES PENDUS TOUT AUTOUR RECHAUFFER SOUFFLA DISPOSER ,['Past']['Past'],,"blew it, and set them all round it to warm themselves.",129,Le vent a soufflé et les a fait se réchauffer autour d'elle.,blew on the embers and arranged the hanged men around them to warm them up.
"Comme ils ne bougeaient pas et que les flammes venaient lécher leurs vêtements, il dit:",CORPS PAS BOUGER FLAMME TOUCHER LEUR VETEMENT JEUNE HOMME DIRE,NE PAS FLAMMES VENAIENT VETEMENTS BOUGER LECHER DIRE ,['Pres']['Pres'],,"But they sat there and did not stir, and the fire caught their clothes.",130,"Ils restèrent assis sans bouger, et le feu s'empara de leurs vêtements.","As they did not move and the flames came to lick their clothes, he said"
Faites donc attention!,OH ATTENTION !,FAITES DONC ATTENTION ,<unk>,,"So he said, Take care, ",131,"Il m'a donc dit : ""Prends soin de toi"",",So be careful!
Sinon je vais vous rependre là-haut!,SINON MOI REPENDRE EN HAUT,SINON LA HAUT ALLER REPENDRE ,['Pres'],,or I will hang you up again.,132,ou je vous raccrocherai au nez.,Otherwise I'll take you back upstairs!
"Les morts, cependant, n'entendaient rien, se taisaient et laissaient brûler leurs loques.",PERSONNES MORTES PAS ECOUTER PAS PARLER LAISSER LEUR VETEMENT BRULER,MORTS CEPENDANT ENTENDRE LAISSAIENT LOQUES TAIRE BRULER ,['Imp']['Pres'],,"The dead men, however, did not hear, but were quite silent, and let their rags go on burning.",133,"Les morts, cependant, n'entendirent pas, mais restèrent silencieux et laissèrent leurs chiffons continuer à brûler.","The dead, however, heard nothing, kept silent and let their rags burn."
Le garçon finit par se mettre en colère.,GARCON COLERE,GARCON FINIT COLERE METTRE ,,,"On this he grew angry,",134,"Sur ce, il se mit en colère,",The boy finally gets angry.
"Si vous ne faites pas attention, dit-il, je n'y puis rien!",LUI DIRE SI VOUS PAS ATTENTION PAS MA FAUTE,NE FAITES PAS ATTENTION DIRE ,['Pres'],,"and said, If you will not take care, I cannot help you,",135,"et lui a dit : ""Si tu ne fais pas attention, je ne peux pas t'aider,","If you don't pay attention, he says, I can't help it!"
Je n'ai pas envie de brûler avec vous.,MOI PAS VOULOIR BRULER AVEC VOUS,PAS ENVIE BRULER ,['Pres'],,"I will not be burnt with you,",136,"Je ne serai pas brûlé avec vous,",I don't want to burn with you.
"Et, l'un après l'autre, il les raccrocha au gibet.",LUI RACCROCHER CORPS,RACCROCHA GIBET ,<unk>,,and he hung them up again each in his turn.,137,et il les a raccrochés chacun à son tour.,"And, one by one, he hung them up on the gallows."
Il se coucha près du feu et s'endormit.,COUCHER A COTE FEU S'ENDORMIR,PRES FEU ENDORMIT COUCHER ,['Pres'],,"Then he sat down by his fire and fell asleep,",138,"Puis il s'assit près du feu et s'endormit,",He lay down by the fire and fell asleep.
"Le lendemain, l'homme s'en vint et lui réclama les cinquante talents:",LENDEMAIN HOMME VENIR RECLAMER CINQUANTE EUROS,LENDEMAIN HOMME CINQUANTE TALENTS VINT RECLAMER ,['Past']['Pres'],,"and the next morning the man came to him and wanted to have the fifty thalers,",139,"Le lendemain matin, l'homme vint le trouver et voulut les cinquante thalers,","The next day, the man came and asked him for the fifty talents"
"Alors, sais-tu maintenant ce que c'est que d'avoir le frisson? lui dit-il.",MONSIEUR DIRE ALORS MAINTENANT TOI SAVOIR C'EST QUOI PEUR ?,ALORS SAIS TOI MAINTENANT QUE FRISSON ETRE AVOIR DIRE ,['Pres']['Pres'],,"and said, Well, dost thou know how to shudder?",140,"et dit : Eh bien, sais-tu trembler ?","So, do you know now what it is to have the shivers?"
"Non, répondit le garçon, d'où le saurais-je?",JEUNE HOMME REPONDRE NON COMMENT SAVOIR ?,NON GARCON REPONDRE SAURAIS -JE ,['Pres'],,"No, answered he, how was I to get to know?",141,"Non, répondit-il, comment pouvais-je le savoir ?","No, said the boy, how would I know?"
"Ceux qui sont là-haut n'ont pas ouvert la bouche,",PERSONNE EN HAUT PAS PARLE,LA HAUT PAS BOUCHE OUVERT ,['Pres']['Pres']['Past'],,"Those fellows up there did not open their mouths,",142,"Ces gens là-haut n'ont pas ouvert la bouche,","Those who are up there have not opened their mouths,"
et ils sont si bêtes qu'ils ont laissé brûler les quelques hardes qu'ils ont sur le dos.,EUX BETE LAISSER LEUR VETEMENT BRULER !,BETES QUELQUES HARDES DOS LAISSE BRULER AVOIR ,['Pres']['Pres']['Past']['Pres'],,and were so stupid that they let the few old rags which they had on their bodies get burnt.,143,et étaient si stupides qu'ils laissaient brûler les quelques vieux chiffons qu'ils avaient sur le corps.,and they are so stupid that they let the few clothes they have on their backs burn.
L'homme comprit qu'il n'obtiendrait pas les cinquante talents ce jour-là,MONSIEUR COMPRENDRE LUI PAS OBTENIR CINQUANTE EUROS,HOMME PAS CINQUANTE TALENTS JOUR -LA COMPRIT OBTENIR ,['Past']['Imp'],,"Then the man saw that he would not get the fifty thalers that day,",144,"L'homme vit alors qu'il n'obtiendrait pas les cinquante thalers ce jour-là,",The man understood that he would not get the fifty talents that day
et s'en alla en disant:,LUI PARTIR DIRE,ALLA DISANT ,['Past']['Pres'],,"and went away saying,",145,"et s'en alla en disant ,",and went away saying
Je n'ai jamais vu un être comme celui-là!,JAMAIS VU QUELQU'UN COMME LUI,JAMAIS -LA VU ,['Pres']['Past'],,One of this kind has never come my way before.,146,Je n'ai jamais eu l'occasion d'en rencontrer un de ce type.,I have never seen a being like that!
"Le jeune homme reprit également sa route et se dit à nouveau, parlant à haute voix:",JEUNE HOMME REPRENDRE SON CHEMIN LUI PARLER LUI-MÊME ,JEUNE HOMME EGALEMENT ROUTE NOUVEAU REPRENDRE DIRE HAUTE VOIX PARLANT ,['Pres']['Pres']['Pres'],,"The youth likewise went his way, and once more began to mutter to himself,",147,"Le jeune homme s'en alla lui aussi et se remit à marmonner pour lui-même,","The young man also resumed his journey and said to himself again, speaking aloud"
Ah! si seulement j'avais peur!,AH ! SI MOI PEUR !,AH SEULEMENT PEUR AVOIR ,['Pres'],,"Ah, if I could but shudder!",148,"Ah, si je pouvais trembler !",Ah! if only I were afraid!
Si seulement je savais frissonner!,SI MOI SAVOIR FRISSONNER !,SEULEMENT SAVOIR FRISSONNER ,['Pres'],,"Ah, if I could but shudder!",149,"Ah, si je pouvais trembler !",If only I knew how to shiver!
Un cocher qui marchait derrière lui l'entendit et demanda:,COCHER MARCHER DERRIERE LUI ENTENDRE DIRE,COCHER ENTENDIT DEMANDA MARCHER ,['Imp'],,"A waggoner who was striding behind him heard that and asked,",150,"Un wagonnier qui marchait à grands pas derrière lui entendit cela et demanda,",A coachman walking behind him heard him and asked
Qui es-tu?,TOI QUI ?,ES TOI ,<unk>,,Who are you?,151,Qui êtes-vous ?,Who are you?
"Je ne sais pas, répondit le garçon.",GARCON REPONDRE MOI PAS SAVOIR,NE PAS SAVOIR GARCON REPONDRE ,['Pres']['Pres'],,"I don't know, answered the youth.",152,"Je ne sais pas, répond le jeune.","I don't know, said the boy."
Le cocher reprit:,COCHER REPRENDRE PAROLE,COCHER REPRIT ,<unk>,,"Then the waggoner asked,",153,"Le wagonnier demanda alors,",The coachman continued
D'où viens-tu?,TOI VENIR OU ?,VIENS TOI ,<unk>,,From whence comest thou?,154,D'où viens-tu ?,Where do you come from?
"Je ne sais pas, rétorqua le jeune homme.",JEUNE HOMME REPONDRE MOI PAS SAVOIR,NE PAS SAVOIR JEUNE HOMME RETORQUA ,['Pres']['Past'],,I know not.,155,Je ne sais pas.,"I don't know, said the young man."
Qui est ton père?,COCHER REPONDRE QUI TON PERE ?,PERE ,['Pres'],,Who is thy father?,156,Qui est ton père ?,Who is your father?
Je n'ai pas le droit de le dire.,PAS DROIT DIRE,PAS DROIT AVOIR DIRE ,['Pres'],,That I may not tell thee.,157,Je ne peux pas te le dire.,I'm not allowed to say that.
Que marmonnes-tu sans cesse dans ta barbe?,COCHER DIRE TOI CHUCHOTER QUOI ?,MARMONNES TOI CESSE BARBE ,<unk>,,What is it that thou art always muttering between thy teeth.,158,Qu'est-ce que tu marmonnes toujours entre tes dents ?,What do you keep mumbling in your beard?
"Eh! répondit le garçon, je voudrais frissonner.",GARCON REPONDRE MOI VOULOIR PEUR,GARCON REPONDRE VOULOIR FRISSONNER ,['Pres']['Pres'],,"Ah, replied the youth, I do so wish I could shudder,",159,"Ah, répondit le jeune homme, j'aimerais tellement pouvoir frissonner,","Eh! said the boy, I would like to shiver."
Mais personne ne peut me dire comment j'y arriverai.,PERSONNE ME DIRE COMMENT REUSSIR ,PERSONNE NE COMMENT ARRIVERAI POUVOIR DIRE ,['Pres'],,but no one can teach me how to do it.,160,mais personne ne peut m'apprendre à le faire.,But no one can tell me how I'll get there.
Cesse de dire des bêtises! reprit le cocher.,COCHER DIRE ARRETE TES BETISES,CESSE BETISES COCHER DIRE REPRENDRE ,['Pres'],,"Give up thy foolish chatter, said the waggoner.",161,"Abandonne ton bavardage stupide, dit le charretier.",Stop talking nonsense! said the coachman.
Viens avec moi!,VIENS AVEC MOI,VIENS ,<unk>,,"Come, go with me, I will see about a place for thee.",162,"Viens, viens avec moi, je vais te trouver une place.",Come with me!
"Le jeune homme accompagna donc le cocher et,",JEUNE HOMME ALLER AVEC COCHER ,JEUNE HOMME DONC COCHER ACCOMPAGNER ,['Pres'],,"The youth went with the waggoner, and",163,"Le jeune homme est parti avec le charretier, et","So the young man accompanied the coachman and,"
"le soir,",SOIR,SOIR ,<unk>,,in the evening,164,le soir,"in the evening,"
ils arrivèrent à une auberge avec l'intention d'y passer la nuit.,EUX ARRIVER AUBERGE POUR RESTER NUIT,AUBERGE INTENTION NUIT ARRIVER PASSER ,['Imp'],,they arrived at an inn where they wished to pass the night.,165,ils arrivèrent à une auberge où ils souhaitaient passer la nuit.,they arrived at an inn with the intention of spending the night there.
"En entrant dans sa chambre,",ENTRER DANS CHAMBRE,CHAMBRE ENTRANT ,['Pres'],,Then at the entrance of the room,166,Puis à l'entrée de la salle,"When I entered his room,"
le garçon répéta à haute et intelligible voix:,GARCON DIRE VOIX HAUTE,GARCON HAUTE INTELLIGIBLE VOIX REPETA ,['Past'],,"the youth again said quite loudly,",167,"dit encore le jeune à voix haute,",the boy repeated in a loud and clear voice
Si seulement j'avais peur!,SI MOI PEUR,SEULEMENT PEUR AVOIR ,['Pres'],,If I could but shudder!,168,Si je ne pouvais que frémir !,If only I were afraid!
Si seulement je savais frissonner!,SI MOI SAVOIR COMMENT FRISSONNER,SEULEMENT SAVOIR FRISSONNER ,['Pres'],,If I could but shudder!,169,Si je ne pouvais que frémir !,If only I knew how to shiver!
L'aubergiste l'entendit et dit en riant:,RECEPTIONISTE L'ENTENDRE DIRE,AUBERGISTE ENTENDIT DIT RIANT ,['Past']['Pres'],,"The host who heard this, laughed and said,",170,"L'hôte, qui a entendu cela, a ri et a dit,",The innkeeper heard this and said with a laugh
"Si vraiment ça te fait plaisir, tu en auras sûrement l'occasion chez moi.",SI VRAIMENT TE DONNER PLAISIR PEUT ETRE ICI TOI PEUR,VRAIMENT PLAISIR FAIRE AURAS SUREMENT OCCASION TU ,['Pres']['Past'],,"If that is your desire, there ought to be a good opportunity for you here.",171,"Si c'est ce que vous souhaitez, il devrait y avoir une bonne opportunité pour vous ici.","If you really want to, you will surely have the opportunity to do so at my place."
Tais-toi donc! dit sa femme.,SA FEMME DIRE TAIS TOI !,TAIS TOI DONC FEMME DIRE ,['Pres'],,"Ah, be silent, said the hostess,",172,"Ah, taisez-vous, dit l'hôtesse,",Shut up! said his wife.
"À être curieux, plus d'un a déjà perdu la vie ,",SI TOI VOULOIR SAVOIR PLUSIEURS PERSONNES MORTE,CURIEUX PLUS DEJA VIE PERDRE ,['Pres']['Pres'],,"so many inquisitive persons have already lost their lives,",173,"tant de curieux ont déjà perdu la vie,","To be curious, more than one has already lost his life,"
et ce serait vraiment dommage pour ses jolis yeux s'ils ne devaient plus jamais voir la lumière du jour.,VRAIMENT DOMMAGE POUR TOI SI PLUS VOIR JOUR,VRAIMENT JOLIS YEUX NE PLUS JAMAIS LUMIERE JOUR DOMMAGE DEVOIR VOIR ,['Pres']['Fut']['Imp'],,it would be a pity and a shame if such beautiful eyes as these should never see the daylight again.,174,il serait dommage et honteux que de si beaux yeux ne revoient jamais la lumière du jour.,and it would be a real shame for her pretty eyes if they never saw the light of day again.
Mais le garçon répondit:,GARCON REPONDRE,GARCON REPONDIT ,<unk>,,"But the youth said,",175,"Mais le jeune a dit,",But the boy answered
"Même s'il fallait en arriver là,",SI FAUT CA,MEME LA FALLOIR ARRIVER ,['Imp'],,"However difficult it may be,",176,"Même si c'est difficile,","Even if it came to that,"
je veux apprendre à frissonner.,POUR APPRENDRE FRISSONNER,VOULOIR APPRENDRE FRISSONNER ,['Pres'],,I will learn it,177,Je l'apprendrai,I want to learn to shiver.
C'est d'ailleurs pour ça que je voyage.,C'EST POUR CA MOI VOYAGER,AILLEURS VOYAGER ,['Pres']['Pres'],,and for this purpose indeed have I journeyed forth.,178,et c'est dans ce but que je suis parti.,That's why I travel.
Il ne laissa à l'aubergiste ni trêve ni repos jusqu'à ce qu'il lui dévoilât son secret.,LUI EXPLIQUER AUBERGISTE SON SECRET,NE AUBERGISTE TREVE REPOS SECRET LAISSER DEVOILER ,['Pres']['Pres'],,"He let the host have no rest, until the latter told him,",179,"Il ne laissa aucun répit à son hôte, jusqu'à ce que celui-ci le lui dise,",He gave the innkeeper no rest until he told him his secret.
"Non loin de là, se trouvait un château maudit,",A COTE LA CHATEAU MAUDIT,NON LOIN LA CHATEAU MAUDIT TROUVER ,['Imp'],,that not far from thence stood a haunted castle,180,que non loin de là se trouvait un château hanté,"Not far from there was a cursed castle,"
"dans lequel il pourrait certainement apprendre ce que c'était que d'avoir peur,",DEDANS POSSIBLE LUI APPRENDRE C'EST QUOI PEUR,CERTAINEMENT QUE PEUR POUVOIR APPRENDRE AVOIR ,['Pres']['Imp'],,"where any one could very easily learn what shuddering was,",181,"où n'importe qui pouvait très facilement apprendre ce qu'était un frisson,","in which he could certainly learn what it was like to be afraid,"
en y passant seulement trois nuits.,FAUT RESTER TROIS NUIT C'EST TOUT,SEULEMENT TROIS NUITS PASSANT ,['Pres'],,if he would but watch in it for three nights.,182,s'il voulait bien y veiller pendant trois nuits.,by spending only three nights there.
Le roi avait promis sa fille en mariage à qui tenterait l'expérience et cette fille était la plus belle qu'on eût jamais vue sous le soleil.,ROI PROMETTRE SA FILLE MARIER PERSONNE ESSAYER CETTE EXPERIENCE CETTE FILLE PLUS BELLE DE TERRE,ROI FILLE MARIAGE EXPERIENCE FILLE PLUS BELLE JAMAIS SOLEIL PROMIS TENTER VUE ,['Imp']['Past']['Imp']['Imp']['Pres']['Past'],,"The King had promised that he who would venture should have his daughter to wife, and she was the most beautiful maiden the sun shone on.",183,"Le roi avait promis que celui qui s'y risquerait aurait sa fille pour épouse, et c'était la plus belle jeune fille sur laquelle le soleil ait brillé.",The king had promised his daughter in marriage to whoever would try the experiment and this girl was the most beautiful ever seen under the sun.
Il y avait aussi au château de grands trésors gardés par de mauvais génies dont la libération pourrait rendre un pauvre très riche.,AUSSI CHATEAU LA GRAND TRESORS GARDER PAR MAUVAISE PERSONNE SI CES TRESORS LIBRE POSSIBLE RENDRE PAUVRE RICHE,AUSSI CHATEAU GRANDS TRESORS MAUVAIS GENIES LIBERATION PAUVRE TRES RICHE AVOIR GARDES POUVOIR RENDRE ,['Imp']['Past']['Pres'],,"Great treasures likewise lay in the castle, which were guarded by evil spirits, and these treasures would then be freed, and would make a poor man rich enough.",184,Le château renfermait également de grands trésors gardés par des esprits maléfiques. Ces trésors seraient alors libérés et rendraient un pauvre homme suffisamment riche.,There were also great treasures in the castle guarded by evil genies whose release could make a poor man very rich.
"Bien des gens étaient déjà entrés au château, mais personne n'en était jamais ressorti.",PLUSIEURS PERSONNES AVANT DEJA RENTRER DANS CHATEAU MAIS PERSONNE SORTIR,BIEN GENS DEJA CHATEAU ENTRES JAMAIS PERSONNE RESSORTI ,['Imp']['Past']['Pres']['Imp']['Past'],,"Already many men had gone into the castle, but as yet none had come out again.",185,"Beaucoup d'hommes étaient déjà entrés dans le château, mais aucun n'en était encore ressorti.","Many people had already entered the castle, but no one had ever left."
"Le lendemain, le jeune homme se rendit auprès du roi:",LENDEMAIN JEUNE HOMME ALLER VOIR ROI,LENDEMAIN JEUNE HOMME AUPRES ROI RENDRE ,['Past'],,Then the youth went next morning to the King ,186,"Le lendemain matin, le jeune homme se rendit auprès du roi","The next day, the young man went to the king"
"Si vous le permettez, je voudrais bien passer trois nuits dans le château.",SI VOUS M'AUTORISER MOI VOULOIR RESTER TROIS NUIT DANS CHATEAU,PERMETTRE BIEN TROIS NUITS CHATEAU VOULOIR PASSER ,['Pres']['Pres'],,and said if he were allowed he would watch three nights in the haunted castle.,187,"et a déclaré que si on le lui permettait, il passerait trois nuits dans le château hanté.","If you allow me, I would like to spend three nights in the castle."
"Le roi l'examina, et comme il lui plaisait, il répondit:",ROI REGARDER HAUT EN BAS ROI APPRECIER CE GARCON ALORS LUI REPONDRE,ROI EXAMINA PLAIRE REPONDRE ,['Imp']['Pres'],,"The King looked at him, and as the youth pleased him, he said,",188,"Le roi le regarda, et comme le jeune homme lui plaisait, il dit,","The king examined it, and as he liked it, he answered"
Tu peux me demander trois choses.,TOI POUVOIR ME DEMANDER TROIS CHOSES,TROIS CHOSES POUVOIR DEMANDER ,['Pres'],,"Thou mayest ask for three things to take into the castle with thee,",189,"Tu peux demander trois choses à emporter dans le château,",You can ask me three things.
Mais aucune d'elles ne saurait être animée et tu pourras les emporter avec toi au château.,MAIS PAS CHOSES ANIMER TOI POUVOIR PRENDRE CES OBJETS AVEC TOI,NE TOI POURRAS TOI CHATEAU SAVOIR ANIMEE EMPORTER ,['Imp']['Past'],,but they must be things without life.,190,mais il doit s'agir de choses sans vie.,But none of them can be animated and you can take them with you to the castle.
Le garçon lui dit alors: ,GARCON DIRE,GARCON ALORS DIRE ,['Pres'],,"Then he answered,",191,"Il répondit,",The boy then said to him
