FR,GLOSS_LSF,GENERATED_LSF,TENSE,GLOSS_LSFB,EN,NUM,GENERATED_FR,GENERATED_EN
"se plaçait au pied de l'arbre,",ARBRE PIED SE PLACER,PIED ARBRE PLACER ,['Imp'],,"and sat in front of the tree,",92,"et s'est assis devant l'arbre,","stood at the foot of the tree,"
et ses longs cheveux la couvraient de tous côtés comme un manteau.,SES LONG CHEVEUX COUVRIR SON CORPS COMME MANTEAU,LONGS CHEVEUX COUVRAIENT MANTEAU COTES ,['Past'],,and her long hair covered her on all sides like a mantle.,93,et ses longs cheveux la couvraient de tous côtés comme un manteau.,and her long hair covered her on all sides like a coat.
"Elle demeura longtemps dans cet état, éprouvant toutes les misères et toutes les souffrances du monde.",RESTER LONGTEMPS COMME CA SOUFFRIR VIVRE MISERE SOUFRRANCE MONDE,LONGTEMPS ETAT DEMEURER TOUTES MISERES TOUTES SOUFFRANCES MONDE EPROUVANT ,['Past']['Pres'],,"Thus she sat year after year, and felt the pain and the misery of the world.",94,"C'est ainsi qu'elle s'assoit, année après année, et qu'elle ressent la douleur et la misère du monde.","She remained in this state for a long time, experiencing all the miseries and sufferings of the world."
"Un jour de printemps,",UN JOUR PRINTEMPS,JOUR PRINTEMPS ,<unk>,,"One day, when the trees were once more clothed in fresh green,",95,"Un jour, quand les arbres se sont remis à verdir,","A spring day,"
le roi du pays chassait dans la forêt et poursuivait une pièce de gibier.,ROI PAYS CHASSER DANS FORET LUI SUIVRE GIBIER,ROI PAYS FORET PIECE GIBIER CHASSER POURSUIVRE ,['Imp']['Imp'],,"the King of the country was hunting in the forest, and followed a roe,",96,"Le roi du pays chassait dans la forêt et suivait un chevreuil,",the king of the country was hunting in the forest and was pursuing a piece of game.
"L'animal s'étant réfugié dans le taillis qui entourait le vieil arbre creux,",ANIMAL REFUGIER DANS TAILLIS ENTOURER ARBRE VIEUX CREUX,ANIMAL TAILLIS VIEIL ARBRE CREUX REFUGIE ENTOURER ,['Pres']['Past']['Imp'],,"and as it had fled into the thicket which shut in this part of the forest,",97,"et comme il s'était enfui dans le fourré qui ferme cette partie de la forêt,","The animal had taken refuge in the copse that surrounded the old hollow tree,"
"le prince descendit de cheval,",PRINCE CHEVAL DESCENDRE,PRINCE CHEVAL DESCENDIT ,['Past'],,"he got off his horse,",98,"il descendit de son cheval,","the prince got off his horse,"
sépara les branches du fourré et s'y ouvrit un chemin avec son épée.,SEPARER BRANCHE EPEE OUVRIR CHEMIN,BRANCHES FOURRE CHEMIN EPEE SEPARER OUVRIR ,['Pres']['Pres'],,"tore the bushes asunder, and cut himself a path with his sword.",99,"déchira les buissons, et se fraya un chemin avec son épée.",separated the branches of the thicket and cut his way through with his sword.
"Quand il eut réussi à le franchir,",REUSSIR FRANCHIR,REUSSI FRANCHIR AVOIR ,['Past'],,"When he had at last forced his way through,",100,"Lorsqu'il a enfin réussi à se frayer un chemin,","When he had succeeded in crossing it,"
"il vit assise sous l'arbre une jeune fille merveilleusement belle,",LUI VOIR ASSISE ABRE DESSOUS JEUNE FILLE MAGNIFIQUE BELLE,ARBRE JEUNE FILLE MERVEILLEUSEMENT BELLE VOIR ASSISE ,['Pres']['Past'],,he saw a wonderfully beautiful maiden sitting under the tree;,101,il vit une jeune fille merveilleusement belle assise sous l'arbre ;,"he saw a wonderfully beautiful girl sitting under the tree,"
que ses cheveux d'or couvraient tout entière jusqu'à la pointe des pieds.,SES CHEVEUX OR COUVRIR SON CORPS JUSQU' AU PIED,CHEVEUX TOUT ENTIERE POINTE PIEDS COUVRIR ,['Imp'],,and she sat there and was entirely covered with her golden hair down to her very feet.,102,Elle s'assit et fut entièrement couverte de ses cheveux d'or jusqu'aux pieds.,that her golden hair covered all the way to the tip of her feet.
Il la regarda avec étonnement et lui dit: Comment es-tu venue dans ce désert?,LUI REGARDER ETONNER DIRE COMMENT TOI VENIR ICI ?,REGARDA ETONNEMENT DIRE COMMENT ES TOI DESERT VENUE ,['Pres']['Past'],,"He stood still and looked at her full of surprise, then he spoke to her and said: Who art thou? Why art thou sitting here in the wilderness?",103,"Il s'arrêta et la regarda avec surprise, puis il lui parla et dit : Qui es-tu ? Pourquoi es-tu assise ici, dans le désert ?","He looked at her in amazement and said to her, How did you come to this desert?"
"Elle resta muette, car il lui était impossible d'ouvrir la bouche.",ELLE MUETTE IMPOSSIBLE OUVRIR BOUCHE,MUETTE RESTER IMPOSSIBLE BOUCHE OUVRIR ,['Pres']['Imp'],,"But she gave no answer, for she could not open her mouth.",104,"Mais elle ne répondit pas, car elle ne pouvait pas ouvrir la bouche.","She remained silent, for it was impossible for her to open her mouth."
Le roi lui dit encore:,ROI DIRE ,ROI ENCORE DIRE ,['Pres'],,The King continued:,105,Le roi poursuit :,The king said to him again
Veux-tu venir avec moi dans mon palais?,TOI VOULOIR VENIR AVEC MOI DANS MON PALAIS ?,VEUX PALAIS VENIR ,,,Wilt thou go with me to my castle?,106,Veux-tu m'accompagner dans mon château ?,Will you come with me to my palace?
Elle fit seulement un petit signe de la tète.,ELLE PETIT SIGNE TETE,SEULEMENT PETIT SIGNE TETE FAIRE ,['Past'],,Then she just nodded her head a little.,107,Puis elle a hoché légèrement la tête.,She only nodded her head a little.
"Le roi la prit dans ses bras,",ROI PRENDRE DANS SES BRAS,ROI PRIT BRAS ,<unk>,,"The King took her in his arms,",108,"Le roi la prend dans ses bras,","The king took her in his arms,"
"la porta sur son cheval et l'emmena dans sa demeure,",CHEVAL MONTER ALLER DANS SA DEMEURE,PORTA CHEVAL DEMEURE EMMENER ,,,"carried her to his horse, and rode home with her, and when he reached the royal castle",109,"la porta sur son cheval et rentra chez lui avec elle, et lorsqu'il arriva au château royal","carried her on his horse and took her to his house,"
où il lui fit prendre des vêtements et lui donna tout en abondance.,LUI DONNER VETEMENT TOUT DONNER ,VETEMENTS TOUT ABONDANCE FAIRE PRENDRE DONNER ,['Past']['Past'],,"he caused her to be dressed in beautiful garments, and gave her all things in abundance.",110,"Il la fit revêtir de beaux vêtements, et lui donna tout en abondance.",where he made him take clothes and gave him everything in abundance.
"Quoiqu'elle ne pût parler,",MEME SI ELLE PAS POUVOIR PARLER,NE POUVOIR PARLER ,['Pres'],,"Although she could not speak,",111,"Bien qu'elle ne puisse pas parler,","Although she could not speak,"
elle était si belle et si gracieuse qu'il se prit pour elle d'une grande passion et l'épousa.,FILLE BELLE GRACIEUSE LUI AMOUREUX ELLE L' EPOUSER,SI BELLE GRACIEUSE GRANDE PASSION EPOUSA PRENDRE ,['Imp']['Pres'],,"she was still so beautiful and charming that he began to love her with all his heart, and it was not long before he married her.",112,Elle était encore si belle et si charmante qu'il se mit à l'aimer de tout son cœur et ne tarda pas à l'épouser.,she was so beautiful and graceful that he took a great passion for her and married her.
Une année à peu près s'était écoulée quand la reine mit au monde un fils.,UN AN APRES REINE NAITRE FILS,ANNEE PEU PRES REINE MONDE FILS ECOULEE METTRE ,['Imp']['Past']['Past'],,"After a year or so had passed, the Queen brought a son into the world.",113,"Au bout d'un an environ, la reine mit au monde un fils.",About a year had passed when the queen gave birth to a son.
"La nuit, comme elle était couchée seule dans son lit, la Vierge Marie lui apparut et lui parla ainsi:",NUIT ELLE COUCHER SEUL DANS LIT VIERGE MARIE APPARAITRE DIRE,NUIT SEULE LIT COUCHEE VIERGE MARIE APPARUT PARLA AINSI ,['Imp']['Past'],,"Thereupon the Virgin Mary appeared to her in the night when she lay in her bed alone, and said:",114,"La Vierge Marie lui apparut dans la nuit, alors qu'elle était seule dans son lit, et lui dit :","At night, as she lay alone in bed, the Virgin Mary appeared to her and spoke to her in this way"
"Si tu veux enfin dire la vérité et avouer que tu as ouvert la porte défendue,",SI TOI ENFIN VOULOIR AVOUER VERITE TOI PORTE OUVRIR INTERDITE,TOI VEUX ENFIN VERITE TOI PORTE DEFENDUE DIRE AVOUER OUVERT ,['Imp']['Past'],,"If thou wilt tell the truth and confess that thou didst unlock the forbidden door,",115,"Si tu veux bien dire la vérité et avouer que tu as déverrouillé la porte interdite,","If you want to finally tell the truth and admit that you opened the forbidden door,"
je t'ouvrirai la bouche et te rendrai la parole;,SI DIRE VERITE BOUCHE T' OUVRIR TE RENDRE PAROLE,OUVRIRAI BOUCHE PAROLE RENDRE ,['Fut'],,"I will open thy mouth and give thee back thy speech,",116,"J'ouvrirai ta bouche et je te rendrai la parole,",I will open your mouth and give you back your word;
"mais si tu t'obstines dans le péché et persistes à mentir,",MAIS SI TOI TETUE RESTER DANS PECHER QUAND MEME MENTIR,TOI T' OBSTINES PECHE PERSISTES MENTIR ,,,"but if thou perseverest in thy sin, and deniest obstinately,",117,"mais si tu persévères dans ton péché, et si tu refuses obstinément,","but if you persist in sin and lie,"
j'emporterai avec moi ton enfant nouveau-né.,MOI PRENDRE TON NOUVEAU NE,TON ENFANT NOUVEAU EMPORTER NE ,['Pres']['Past'],,I will take thy new-born child away with me.,118,J'emporterai ton nouveau-né avec moi.,I will take your newborn child with me.
"Alors il fut permis à la reine de répondre, mais elle dit:",ALORS REINE POUVOIR REPONDRE MAIS ELLE DIRE,ALORS REINE PERMIS REPONDRE DIRE ,['Past']['Past']['Pres'],,"Then the queen was permitted to answer, but she remained hard, and said:",119,"Il fut alors permis à la reine de répondre, mais elle resta dure et dit :","Then it was allowed to the queen to answer, but she said"
"Non, je n'ai pas ouvert la porte défendue.",NON MOI PAS OUVRIR PORTE INTERDITE,NON PAS PORTE DEFENDUE OUVERT ,['Pres']['Past'],,"No, I did not open the forbidden door,",120,"Non, je n'ai pas ouvert la porte interdite,","No, I did not open the forbidden door."
Et la Vierge Marie enleva de ses bras son enfant nouveau-né et disparut avec lui.,VIERGE MARIE ENLEVER ENFANT DISPARAITRE AVEC,VIERGE MARIE ENLEVA BRAS ENFANT NOUVEAU DISPARUT NE ,['Past'],,"and the Virgin Mary took the new-born child from her arms, and vanished with it.",121,et la Vierge Marie prit le nouveau-né dans ses bras et disparut avec lui.,And the Virgin Mary took her newborn child from her arms and disappeared with him.
"Le lendemain matin, quand on ne trouva plus l'enfant,",LENDEMAIN MATIN IMPOSSIBLE TROUVER ENFANT ,LENDEMAIN MATIN NE PLUS ENFANT TROUVER ,['Pres'],,"Next morning when the child was not to be found,",122,"Le lendemain matin, l'enfant était introuvable,","The next morning, when the child was no longer found,"
un bruit se répandit parmi les gens du palais que la reine était une ogresse,RUMEUR DIRE REINE OGRE,BRUIT GENS PALAIS REINE OGRESSE REPANDRE ,['Past']['Imp'],,"it was whispered among the people that the Queen was a man-eater,",123,"on murmurait parmi le peuple que la reine était une mangeuse d'hommes,",a rumor spread among the palace people that the queen was an ogress
et qu'elle l'avait tué.,ELLE TUER SON ENFANT,TUE ,['Imp']['Past'],,and had killed her own child.,124,et avait tué son propre enfant.,and that she had killed him.
Elle entendait tout et ne pouvait rien répondre;,ELLE TOUT ENTENDRE MAIS PAS POSSIBLE REPONDRE,NE ENTENDRE POUVOIR REPONDRE ,['Imp']['Imp'],,"She heard all this and could say nothing to the contrary,",125,"Elle a entendu tout cela et n'a rien pu dire d'autre,",She heard everything and could not answer anything;
mais le roi l'aimait trop tendrement pour croire ce qui se disait.,ROI AIMER TELLEMENT LUI PAS CROIRE RUMEUR,ROI TROP TENDREMENT AIMER CROIRE DIRE ,['Imp']['Imp'],,"but the King would not believe it, for he loved her so much.",126,"mais le roi ne voulait pas le croire, car il l'aimait tant.",but the king loved her too dearly to believe what was said.
Au bout d'un an la reine eut encore un fils;,UN AN APRES REINE ENCORE NAITRE FILS,BOUT AN REINE ENCORE FILS AVOIR ,['Pres'],,"When a year had gone by the Queen again bore a son,",127,"Au bout d'un an, la reine donna à nouveau naissance à un fils,",After one year the queen had another son;
la Vierge Marie se présenta de nouveau la nuit devant elle et lui dit:,VIERGE MARIE VENIR ENCORE NUIT ELLE DIRE,VIERGE MARIE NOUVEAU NUIT PRESENTER DIRE ,['Past']['Pres'],,"and in the night the Virgin Mary again came to her, and said:",128,"et dans la nuit, la Vierge Marie vint de nouveau à elle et lui dit :",the Virgin Mary presented herself again at night before her and said to her
"Si tu veux enfin avouer que tu as ouvert la porte défendue,",SI TOI ENFIN VOULOIR AVOUER VERITE TOI PORTE OUVRIR INTERDITE,TOI VEUX ENFIN TOI PORTE DEFENDUE AVOUER OUVERT ,['Imp']['Past'],,"If thou wilt confess that thou openedst the forbidden door,",129,"Si tu avoues que tu as ouvert la porte interdite,","If you want to finally admit that you opened the forbidden door,"
je te rendrai ton enfant et je te délierai la langue;,MOI RENDRE TON ENFANT DEBLOQUER TA LANGUE,TON LANGUE TE ENFANT TE DELIER ,['Pres']['Past']['Pres']['Past'],,I will give thee thy child back and untie thy tongue;,130,Je te rendrai ton enfant et je délierai ta langue ;,I will give you back your child and I will loosen your tongue;
"mais si tu t'obstines dans ton péché et continues à mentir,",MAIS SI TOI TETUE RESTER DANS PECHER QUAND MEME MENTIR,TOI T' OBSTINES TON PECHE CONTINUES MENTIR ,,,"but if you continuest in sin and deniest it,",131,"mais si vous persistez dans le péché et le reniez,","but if you persist in your sin and continue to lie,"
j'emporterai encore ton nouveau-né.,MOI PRENDRE TON NOUVEAU NE,ENCORE TON NOUVEAU EMPORTER NE ,['Pres']['Past'],,I will take away with me this new child also.,132,J'emporterai aussi ce nouvel enfant avec moi.,I will still carry your newborn child.
La reine dit comme la première fois:,REINE DIRE COMME PREMIERE FOIS,REINE PREMIERE FOIS DIRE ,['Pres'],,Then the Queen again said:,133,La Reine dit alors à nouveau :,The queen says as she did the first time
"Non, je n'ai pas ouvert la porte défendue.",NON MOI PAS OUVRIR PORTE INTERDITE,NON PAS PORTE DEFENDUE OUVERT ,['Pres']['Past'],,"No, I did not open the forbidden door;",134,"Non, je n'ai pas ouvert la porte interdite ;","No, I did not open the forbidden door."
Et la Vierge lui prit dans ses bras son enfant,VIERGE PRENDRE SON ENFANT,VIERGE BRAS ENFANT PRENDRE ,['Pres'],,"and the Virgin took the child out of her arms,",135,"et la Vierge prit l'enfant dans ses bras,",And the Virgin took her child in her arms
et l'enleva dans le ciel.,EMPORTER DANS CIEL,CIEL ENLEVER ,['Past'],,and away with her to heaven.,136,et s'en va avec elle au ciel.,and took him up into the sky.
"Le matin, quand les gens apprirent que l'enfant avait encore disparu,",MATIN GENS DECOUVRIR ENFANT ENCORE DISPARU,MATIN GENS ENFANT ENCORE APPRENDRE DISPARU ,['Pres']['Imp']['Past'],,"Next morning, when this child also had disappeared,",137,"Le lendemain matin, cet enfant avait lui aussi disparu,","In the morning, when people learned that the child had disappeared again,"
"ils dirent tout haut que la reine l'avait mangé,",PEUPLE DIRE REINE MANGER ENFANT,TOUT HAUT REINE DIRE MANGE ,['Pres']['Imp']['Past'],,"the people declared quite loudly that the Queen had devoured it,",138,"le peuple déclara haut et fort que la Reine l'avait dévoré,","they said out loud that the queen had eaten it,"
et les conseillers du roi demandèrent qu'on lui fit son procès.,CONSEILLER DU ROI DEMANDER PROCES REINE,CONSEILLERS ROI PROCES DEMANDER FAIRE ,['Pres']['Past'],,and the King's councillors demanded that she should be brought to justice.,139,et les conseillers du roi exigent qu'elle soit traduite en justice.,and the king's advisors asked that he be tried.
Mais le roi l'aimait si tendrement qu'il n'en voulut rien croire,ROI AIMER TELLEMENT LUI PAS CROIRE RUMEUR,ROI SI TENDREMENT AIMER VOULOIR CROIRE ,['Imp']['Imp'],,"The King, however, loved her so dearly that he would not believe it,",140,"Mais le roi l'aime tellement qu'il ne veut pas le croire,",But the king loved her so dearly that he would not believe it
et qu'il ordonna à ses conseillers de ne plus reparler de cela sous peine de la vie.,ROI ORDONNER SES CONSEILLERS INTERDIT PARLER SINON VOUS MOURIR,CONSEILLERS NE PLUS CELA PEINE VIE ORDONNER REPARLER ,['Past'],,and commanded the councillors under pain of death not to say any more about it.,141,"et a ordonné aux conseillers, sous peine de mort, de ne plus en parler.",and that he ordered his advisors not to speak of it again on pain of life.
"La troisième année,",TROISIEME ANNEE,TROISIEME ANNEE ,<unk>,,The following year,142,L'année suivante,"The third year,"
"la reine donna le jour à une belle petite fille,",REINE NAITRE PETITE FILLE,REINE JOUR BELLE PETITE FILLE DONNER ,['Past'],,"the Queen gave birth to a beautiful little daughter,",143,"la reine a donné naissance à une belle petite fille,","the queen gave birth to a beautiful little girl,"
et la Vierge Marie lui apparut encore pendant la nuit et lui dit: Suis-moi.,VIERGE MARIE APPARAITRE ENCORE NUIT ELLE DIRE SUIS MOI,VIERGE MARIE ENCORE NUIT APPARAITRE DIRE ,['Pres']['Pres']['Pres'],,and for the third time the Virgin Mary appeared to her in the night and said: Follow me.,144,"et pour la troisième fois, la Vierge Marie lui apparut dans la nuit et lui dit : Suis-moi.",and the Virgin Mary appeared to him again during the night and said to him : Follow me.
"Elle la prit par la main, la conduisit dans le ciel",PRENDRE MAIN ALLER DANS CIEL,PRIT MAIN CONDUISIT CIEL ,<unk>,,"She took the Queen by the hand and led her to heaven,",145,"Elle a pris la Reine par la main et l'a conduite au ciel,",She took her by the hand and led her into the sky
et lui montra ses deux premiers-nés qui lui souriaient,MONTRER SES DEUX PETITS ENFANTS EUX SOURIRE,DEUX PREMIERS MONTRER NES SOURIRE ,['Fut']['Past']['Pres'],,"and showed her there her two eldest children, who smiled at her,",146,"et lui montra ses deux aînés, qui lui sourirent,",and showed him his two first-born children who were smiling at him
et jouaient avec le globe du monde.,JOUER AVEC GLOBE MONDE,JOUAIENT GLOBE MONDE ,<unk>,,and were playing with the ball of the world.,147,et jouaient avec la balle du monde.,and played with the globe of the world.
"Et comme la mère se réjouissait de les voir,",MERE CONTENTE VOIR,MERE REJOUIR VOIR ,['Imp'],,"When the Queen rejoiced thereat,",148,"La reine s'en réjouit,","And how happy the mother was to see them,"
la Vierge Marie lui dit:,VIERGE MARIE DIRE,VIERGE MARIE DIRE ,['Pres'],,the Virgin Mary said:,149,la Vierge Marie a dit :,the Virgin Mary said to him
"Si tu veux avouer maintenant que tu as ouvert la porte défendue,",SI TOI AVOUER MAINTENANT TOI OUVRIR PORTE INTERDITE,TOI VEUX MAINTENANT TOI PORTE DEFENDUE AVOUER OUVERT ,['Imp']['Past'],,"Is thy heart not yet softened? If thou wilt own that thou openedst the forbidden door,",150,"Ton cœur ne s'est-il pas encore adouci ? Si tu reconnais que tu as ouvert la porte interdite,","If you want to confess now that you have opened the forbidden door,"
je te rendrai tes deux beaux petits garçons.,MOI RENDRE TES BEAUX PETIT GARCONS,TES DEUX BEAUX PETITS GARCONS TE RENDRE ,['Pres']['Fut'],,I will give thee back thy two little sons.,151,Je te rendrai tes deux petits fils.,I will give you back your two beautiful little boys.
La reine répondit pour la troisième fois:,REINE REPONDRE ENCORE,REINE TROISIEME FOIS REPONDRE ,['Pres'],,But for the third time the Queen answered:,152,"Mais pour la troisième fois, la Reine répondit :",The queen answered for the third time
"Non, je n'ai pas ouvert la porte défendue.",NON MOI PAS OUVRIR PORTE INTERDITE,NON PAS PORTE DEFENDUE OUVERT ,['Pres']['Past'],,"No, I did not open the forbidden door.",153,"Non, je n'ai pas ouvert la porte interdite.","No, I did not open the forbidden door."
La Vierge la laissa retomber sur la terre,VIERGE LAISSER REINE RETOURNER SUR TERRE,VIERGE LAISSA TERRE RETOMBER ,,,"Then the Virgin let her sink down to earth once more,",154,"Puis la Vierge la laisse retomber sur terre,",The Virgin let her fall back to earth
et lui prit son troisième enfant.,VIERGE MARIE PRENDRE TROISIEME ENFANT,TROISIEME ENFANT PRENDRE ,['Pres'],,and took from her likewise her third child.,155,et lui a enlevé son troisième enfant.,and took her third child.
"Le lendemain matin,",LENDEMAIN MATIN,LENDEMAIN MATIN ,<unk>,,"Next morning,",156,"Le lendemain matin,","The next morning,"
"quand on ne le trouva plus,",IMPOSSIBLE TROUVER ENFANT,NE TROUVA PLUS ,<unk>,,"when the loss was reported abroad,",157,"lorsque la perte a été signalée à l'étranger,","when it was no longer found,"
chacun dit tout haut:,GENS DIRE,TOUT HAUT DIRE ,['Pres'],,all the people cried loudly:,158,tous les gens ont poussé de grands cris :,everyone says out loud
La reine est une ogresse;,REINE OGRESSE,REINE OGRESSE ,['Pres'],,The Queen is a man-eater.,159,La reine est une mangeuse d'hommes.,The queen is an ogress;
il faut qu'elle soit jugée.,FAUT ELLE JUGER,FALLOIR JUGEE ,['Pres']['Pres']['Past'],,"She must be judged,",160,"Elle doit être jugée,",it must be judged.
Et le roi ne put cette fois repousser l'avis de ses conseillers.,ROI PAS POSSIBLE REPOUSSER AVIS SES CONSEILLERS,ROI NE PUT FOIS AVIS CONSEILLERS REPOUSSER ,,,and the King was no longer able to restrain his councillors.,161,et le roi n'est plus en mesure de retenir ses conseillers.,And this time the king could not reject the advice of his advisors.
"Elle fut appelée devant un tribunal,",TRIBUNAL CONVOQUER ELLE,TRIBUNAL APPELEE ,['Past']['Past'],,"Thereupon a trial was held,",162,"Un procès a alors eu lieu,","She was called before a court,"
"et comme elle ne pouvait ni répondre ni se défendre,",ELLE IMPOSSIBLE PARLER DEFENDRE,NE POUVOIR REPONDRE DEFENDRE ,['Imp'],,"and as she could not answer, and defend herself,",163,"et comme elle ne pouvait pas répondre et se défendre,","and as she could neither answer nor defend herself,"
elle fut condamnée à périr sur le bûcher.,ELLE CONDAMNER MOURIR SUR BUCHER,BUCHER CONDAMNEE PERIR ,['Past']['Past'],,she was condemned to be burnt alive.,164,elle est condamnée à être brûlée vive.,she was condemned to die at the stake.
"Le bois était amassé, elle était attachée au poteau,",BOIS PRET ELLE POTEAU ATTACHEE,BOIS AMASSE POTEAU ATTACHEE ,['Imp']['Past']['Imp']['Past'],,"The wood was got together, and when she was fast bound to the stake,",165,"On rassembla le bois et on l'attacha solidement au pieu,","The wood was piled up, she was tied to the post,"
"et la flamme commençait à s'élever autour d'elle,",FLAMME S' ELEVER AUTOUR ELLE,FLAMME AUTOUR COMMENCER ELEVER ,['Imp'],,"and the fire began to burn round about her,",166,"et le feu commença à brûler autour d'elle,","and the flame began to rise around her,"
lorsque son coeur fut touché de repentir:,FLAMME TOUCHER SON COEUR,COEUR TOUCHE REPENTIR ,['Past']['Past'],,"the hard ice of pride melted, her heart was moved by repentance,",167,"la glace dure de l'orgueil a fondu, son cœur a été touché par la repentance,",when his heart was touched with repentance
"Si je pouvais avant de mourir, pensa-t-elle, avouer que j'ai ouvert la porte!",ELLE PENSER SI MOI POUVOIR AVANT MOURIR MOI AVOUER OUVRIR PORTE INTERDITE !,POUVOIR MOURIR PENSA PORTE AVOUER OUVERT ,['Pres']['Pres']['Past'],,and she thought: If I could but confess before my death that I opened the door.,168,et elle pensait : Si je pouvais avouer avant ma mort que j'ai ouvert la porte.,"If only I could confess before I die, she thought, that I opened the door!"
"Et elle cria: Oui, Marie, je suis coupable! Comme cette pensée lui venait au coeur,",ELLE CRIER OUI MARIE MOI COUPABLE ! ELLE PENSEE VENIR COEUR,CRIER OUI MARIE COUPABLE COEUR PENSEE VENIR ,['Imp']['Pres']['Past']['Imp'],,"Then her voice came back to her, and she cried out loudly: Yes, Mary, I did it,",169,"Puis sa voix lui est revenue et elle a crié très fort : Oui, Marie, je l'ai fait,","And she shouted : Yes, Mary, I am guilty! As this thought came to her heart,"
la pluie commença à tomber du ciel et éteignit le feu du bûcher:,PLUIE COMMENCER PLEUVOIR ETEINDRE FEU BUCHER,PLUIE COMMENCA CIEL FEU BUCHER TOMBER ETEINDRE ,,,"and straight-way rain fell from the sky and extinguished the flames of fire, ",170,"et une pluie franche tomba du ciel et éteignit les flammes,",the rain began to fall from the sky and extinguished the fire of the pyre
"une lumière se répandit autour d'elle,",LUMIERE REPANDRE AUTOUR ELLE,LUMIERE AUTOUR REPANDRE ,['Past'],,"and a light broke forth above her,",171,"et une lumière jaillit au-dessus d'elle,","a light spread around her,"
"et la Vierge Marie descendit,",VIERGE MARIE DESCENDRE,VIERGE MARIE DESCENDRE ,['Past'],,and the Virgin Mary descended,172,et la Vierge Marie est descendue,"and the Virgin Mary came down,"
ayant à ses côtés les deux fils premiers nés et portant dans ses bras la petite fille venue la dernière.,VIERGE MARIE AVEC DEUX FILS A SES COTE ELLE PORTER FILLE DERNIERE ENFANT,COTES DEUX FILS PREMIERS BRAS PETITE FILLE DERNIERE AYANT NES PORTANT VENUE ,['Pres']['Past']['Pres']['Past'],,"with the two little sons by her side, and the new-born daughter in her arms.",173,"avec les deux petits fils à ses côtés, et la fille nouveau-née dans ses bras.",having at his side the two first born sons and carrying in his arms the little girl who came last.
Elle dit à la reine d'un ton plein de bonté:,ELLE DIRE REINE DOUX,REINE TON PLEIN BONTE DIRE ,['Pres'],,"She spoke kindly to her, and said:",174,Elle lui parla gentiment et dit :,She said to the queen with a tone full of kindness
Il est pardonné à celui qui avoue son péché et s'en repent.,TOI PARDONNER TOI AVOUER TON PECHER ALORS TOI PARONNER,PARDONNE PECHE REPENT AVOUE ,['Pres']['Pres'],,"He who repents his sin and acknowledges it, is forgiven.",175,Celui qui se repent de son péché et le reconnaît est pardonné.,He is forgiven who confesses his sin and repents of it.
"Elle lui présenta les enfants,",VIERGE MARIE PRESENTER SES ENFANTS,ENFANTS PRESENTER ,['Past'],,"Then she gave her the three children,",176,"Puis elle lui a donné les trois enfants,","She introduced him to the children,"
lui délia la langue ,DEBLOQUER SA LANGUE,LANGUE DELIER ,['Pres'],,"untied her tongue,",177,"a détaché sa langue,",loosened his tongue 
et lui donna du bonheur pour toute sa vie.,DONNER BONHEUR POUR TOUTE SA VIE,BONHEUR TOUTE VIE DONNER ,['Past'],,and granted her happiness for her whole life.,178,et lui a donné le bonheur pour toute sa vie.,and gave him happiness for his whole life.
