FR,GLOSS_LSF,GENERATED_LSF,TENSE,GLOSS_LSFB,EN,NUM,GENERATED_FR,GENERATED_EN
,,TU AS DONC REVE DIABLE DIRE ,['Pres'],,What did you dream then? said the devil. ,153,Qu'as-tu donc rêvé ? dit le diable. ,
,,FONTAINE PLACE MARCHE REVE AUTREFOIS VIN COULER ASSECHEE MEME EAU PLUS SORTIR ,['Pres']['Past']['Imp']['Imp']['Past']['Imp'],,"I dreamed that a fountain in a market-place from which wine once flowed was dried up, and not even water would flow out of it; ",154,"J'ai rêvé qu'une fontaine sur une place de marché, d'où coulait autrefois du vin, était asséchée et que même de l'eau n'en sortait plus ; ",
,,QUELLE CAUSE ,['Pres'],,what is the cause of it? ,155,quelle en est la cause ? ,
,,OH SAVAIENT DIABLE REPONDRE ,['Pres'],,"Oh, ho! if they did but know it, answered the devil; ",156,"Oh ! s'ils le savaient, répondit le diable ; ",
,,CRAPAUD PIERRE PUITS AVOIR ASSIS ,['Pres']['Past'],,there is a toad sitting under a stone in the well; ,157,Il y a un crapaud assis sous une pierre dans le puits ; ,
,,TUAIENT VIN NOUVEAU COULER ,['Imp'],,"if they killed it, the wine would flow again.",158,"s'ils le tuaient, le vin coulerait à nouveau.",
,,RENDORMIR FENETRES TREMBLENT RONFLER ,['Past'],,He went to sleep again and snored until the windows shook. ,159,Il se rendormit et ronfla jusqu'à ce que les fenêtres tremblent. ,
,,DEUXIEME CHEVEU ARRACHE ,['Pres']['Past'],,Then she pulled the second hair out. ,160,Puis elle a arraché le deuxième cheveu. ,
,,TU FAIS DIABLE COLERE ECRIER ,['Pres']['Past'],,Ha! what are you doing? cried the devil angrily. ,161,Ha ! qu'est-ce que tu fais ? s'écria le diable avec colère. ,
,,NE PRENEZ PAS MAL DIRE REVE FAIT ,['Pres']['Pres']['Past'],,"Do not take it ill, said she, I did it in a dream. ",162,"Ne le prenez pas mal, dit-elle, je l'ai fait en rêve. ",
,,TU AS REVE FOIS CI DEMANDA ,<unk>,,What have you dreamt this time? asked he. ,163,Qu'as-tu rêvé cette fois-ci ? demanda-t-il. ,
,,CERTAIN POMMIER AUTREFOIS POMMES OR REVER TROUVER PORTE ,['Pres']['Pres']['Imp']['Imp']['Past'],,"I dreamt that in a certain kingdom there stood an apple-tree which had once borne golden apples, ",164,"J'ai rêvé que dans un certain royaume se trouvait un pommier qui avait autrefois porté des pommes d'or, ",
,,PRESENT NE MEME PLUS FEUILLES PORTE ,['Pres'],,but now would not even bear leaves. ,165,"mais qui, à présent, ne porte même plus de feuilles. ",
,,QUELLE RAISON PENSER ,['Pres']['Pres'],,"What, think you, was the reason?",166,"Quelle en est la raison, pensez-vous ?",
,,OH SAVOIR DIABLE REPONDRE ,['Imp']['Pres'],,"Oh! if they did but know, answered the devil. ",167,"Oh ! s'ils savaient, répondit le diable. ",
,,SOURIS RACINE RONGER ,['Pres'],,A mouse is gnawing at the root; ,168,Une souris ronge la racine ; ,
,,ELIMINAIENT NOUVEAU POMMES OR ,['Pres'],,"if they killed this they would have golden apples again, ",169,"s'ils l'éliminaient, ils auraient à nouveau des pommes d'or, ",
,,CONTINUE RONGER ARBRE COMPLETEMENT DESSECHER ,['Pres']['Fut'],,but if it gnaws much longer the tree will wither altogether. ,170,"mais s'il continue à ronger, l'arbre se desséchera complètement. ",
,,SEUL TES REVES LAISSE ,['Pres'],,But leave me alone with your dreams,171,Mais laisse-moi seul avec tes rêves,
,,TU ENCORE FOIS SOMMEIL DERANGER TU BOITE OREILLE RECEVOIR ,['Pres']['Pres'],,if you disturb me in my sleep again you will get a box on the ear. ,172,"si tu me déranges encore une fois dans mon sommeil, tu recevras une boîte sur l'oreille. ",
,,GRAND-MERE DOUCEMENT NOUVEAU ENDORMIR RONFLE ,['Past'],,The grandmother spoke gently to him until he fell asleep again and snored.,173,La grand-mère lui parle doucement jusqu'à ce qu'il s'endorme à nouveau et ronfle.,
,,TROISIEME CHEVEU OR SAISIR ARRACHE ,['Pres'],,Then she took hold of the third golden hair and pulled it out. ,174,Puis elle saisit le troisième cheveu d'or et l'arrache. ,
,,DIABLE BOND LEVE RUGI ,['Pres']['Past']['Pres']['Past'],,"The devil jumped up, roared out, ",175,"Le diable s'est levé d'un bond et a rugi, ",
,,NE PAS FOIS PLUS MALTRAITEE CALME DISANT MAUVAIS REVES POUVOIR AIDER ,['Pres']['Past']['Imp']['Past']['Pres']['Pres'],,"and would have treated her ill if she had not quieted him once more and said, Who can help bad dreams?",176,"et l'aurait maltraitée si elle ne l'avait pas calmé une fois de plus en lui disant : ""Qui peut aider les mauvais rêves ?",
,,QUEL DONC REVE DEMANDA ,['Imp'],,"What was the dream, then? asked he, ",177,"Quel était donc ce rêve ? demanda-t-il, ",
,,ASSEZ CURIEUX ,['Imp'],,and was quite curious. ,178,et était assez curieux. ,
,,REVE PASSEUR TOUJOURS COTE PLAINDRE DEVOIR PASSER ,['Pres']['Imp'],,"I dreamt of a ferry-man who complained that he must always ferry from one side to the other, ",179,"J'ai rêvé d'un passeur qui se plaignait de devoir toujours passer d'un côté à l'autre, ",
,,JAMAIS PUBLIE ,['Pres']['Past']['Past'],,and was never released. ,180,et n'a jamais été publié. ,
,,QUELLE CAUSE ,['Pres'],,What is the cause of it? ,181,Quelle en est la cause ? ,
,,AH IMBECILE DIABLE REPONDRE ,['Pres'],,"Ah! the fool, answered the devil; ",182,"Ah ! l'imbécile, répondit le diable ; ",
,,ARRIVE VOULOIR TRAVERSER AVIRON MAIN DEVOIR METTRE ,['Pres']['Pres'],,"when any one comes and wants to go across he must put the oar in his hand, ",183,"Lorsque quelqu'un arrive et veut traverser, il doit mettre l'aviron dans sa main, ",
,,AUTRE HOMME DEVOIR FERRER LIBRE ,['Fut']['Fut'],,and the other man will have to ferry and he will be free. ,184,et l'autre homme devra ferrer et il sera libre. ,
,,TROIS GRAND-MERE CHEVEUX OR ARRACHE ,['Imp']['Past'],,"As the grandmother had plucked out the three golden hairs, ",185,"Comme la grand-mère avait arraché les trois cheveux d'or, ",
,,TROIS QUESTIONS REPONSE RECU ,['Pres']['Past'],,"and the three questions were answered, ",186,"et les trois questions ont reçu une réponse, ",
,,VIEUX SERPENT TRANQUILLE LAISSER AUBE DORMIR ,['Pres']['Pres'],,"she let the old serpent alone, and he slept until daybreak. ",187,"Elle laissa le vieux serpent tranquille, et il dormit jusqu'à l'aube. ",
,,DIABLE REPARTI VIEILLE FEMME FOURMI PLIS ROBE SORTIR ,['Past']['Past']['Past'],,"When the devil had gone out again the old woman took the ant out of the folds of her dress, ",188,"Lorsque le diable fut reparti, la vieille femme sortit la fourmi des plis de sa robe, ",
,,REDONNE ENFANT CHANCE FORME HUMAINE ,<unk>,,and gave the luck-child his human shape again.,189,et redonne à l'enfant de la chance sa forme humaine.,
,,TROIS CHEVEUX OR TOI VOICI DIRE ,['Pres'],,"There are the three golden hairs for you, said she. ",190,"Voici les trois cheveux d'or pour toi, dit-elle. ",
,,TROIS DIABLE QUESTIONS REPONDU ,['Pres']['Past'],,"What the Devil said to your three questions, ",191,"Ce que le diable a répondu à vos trois questions, ",
,,COURANT SUPPOSE ,['Pres']['Pres'],,I suppose you heard? ,192,Je suppose que vous êtes au courant ? ,
,,OUI REPONDIT ENTENDU SOUVIENDRAI ,['Pres']['Past'],,"Yes, answered he, I heard, and will take care to remember. ",193,"Oui, répondit-il, j'ai entendu et je m'en souviendrai. ",
,,AVOIR VOULOIR DIRE MAINTENANT POUVOIR PARTIR ,['Pres']['Pres']['Pres']['Pres'],,"You have what you want, said she, and now you can go your way. ",194,"Vous avez ce que vous voulez, dit-elle, et maintenant vous pouvez partir. ",
,,VIEILLE FEMME BESOIN REMERCIER AVOIR AIDE ENFER QUITTER SATISFAIT BIEN PASSE ,['Pres']['Past']['Fut']['Pres']['Past'],,"He thanked the old woman for helping him in his need, and left hell well content that everything had turned out so fortunately. ",195,"Il remercia la vieille femme de l'avoir aidé dans son besoin et quitta l'enfer, satisfait que tout se soit si bien passé. ",
,,ADRESSER REPONSE PROMISE ATTENDRE DONNE ,['Imp']['Imp']['Pres'],,When he came to the ferry-man he was expected to give the promised answer.,196,"Lorsqu'il s'adressait à l'homme-ferry, on attendait de lui qu'il donne la réponse promise.",
,,ABORD ENFANT CHANCEUX DIRE ,['Pres'],,"Ferry me across first, said the luck-child, ",197,"Traversez-moi d'abord, dit l'enfant chanceux, ",
,,TU ENSUITE COMMENT DIRE POUVOIR LIBERE RIVE OPPOSEE ATTEINDRE CONSEIL DIABLE DONNER ,['Fut']['Pres']['Past']['Pres']['Past'],,"and then I will tell you how you can be set free, and when he reached the opposite shore he gave him the devil's advice",198,"et ensuite je te dirai comment tu peux être libéré, et lorsqu'il atteignit la rive opposée, il lui donna le conseil du diable",
,,PROCHAINE FOIS VIENT FERRY VOULOIR TRANSPORTE ,['Pres']['Past'],,"Next time any one comes, who wants to be ferried over, ",199,"La prochaine fois que quelqu'un vient, qui veut être transporté en ferry ? ",
,,JUSTE AVIRON MAIN MIS ,['Pres']['Past'],,just put the oar in his hand.,200,a juste mis l'aviron dans sa main.,
,,ROUTE POURSUIVRE VILLE ARBRE INFRUCTUEUX ARRIVER TROUVER ,['Pres']['Pres']['Imp'],,"He went on and came to the town wherein stood the unfruitful tree, ",201,"Il poursuivit sa route et arriva à la ville où se trouvait l'arbre infructueux, ",
,,LA AUSSI GARDIEN REPONSE VOULOIR ,['Imp'],,and there too the watchman wanted an answer. ,202,"et là aussi, le gardien voulait une réponse. ",
,,DONC DIABLE RACONTER ENTENDU ,['Pres']['Imp']['Past'],,So he told him what he had heard from the devil,203,Il lui raconta donc ce qu'il avait entendu du diable,
,,SOURIS RACINE TUER RONGER ,['Pres'],,"Kill the mouse which is gnawing at its root, ",204,"Tuez la souris qui ronge sa racine, ",
,,NOUVEAU POMMES OR PORTER ,['Fut'],,and it will again bear golden apples. ,205,et il portera à nouveau des pommes d'or. ,
,,SENTINELLE REMERCIA DEUX RECOMPENSE OR DONNER CHARGES SUIVIRENT ,['Past']['Past'],,"Then the watchman thanked him, and gave him as a reward two asses laden with gold, which followed him. ",206,"La sentinelle le remercia et lui donna en récompense deux ânes chargés d'or, qui le suivirent. ",
,,ENFIN VILLE PUITS ARRIVER SEC ,['Pres']['Imp'],,At last he came to the town whose well was dry. ,207,"Enfin, il arriva à la ville dont le puits était à sec. ",
,,SENTINELLE DIABLE RACONTE DIT ,['Pres']['Past']['Imp']['Past'],,He told the watchman what the devil had said,208,Il a raconté à la sentinelle ce que le diable avait dit,
,,CRAPAUD PUITS PIERRE TROUVE DEVOIR TROUVER TUER ,['Pres']['Pres'],,"A toad is in the well beneath a stone; you must find it and kill it, ",209,"Un crapaud se trouve dans le puits sous une pierre ; vous devez le trouver et le tuer, ",
,,PUITS NOUVEAU VIN ABONDANCE DONNER ,['Fut'],,and the well will again give wine in plenty. ,210,et le puits donnera à nouveau du vin en abondance. ,
,,SENTINELLE REMERCIA DEUX OR DONNER CHARGES ,['Past']['Past'],,"The watchman thanked him, and also gave him two asses laden with gold.",211,La sentinelle le remercia et lui donna deux ânes chargés d'or.,
,,ENFIN ENFANT CHANCE RENTRE FEMME RETROUVE ,['Pres']['Pres'],,"At last the luck-child got home to his wife, ",212,"Enfin, l'enfant de la chance rentre chez lui et retrouve sa femme, ",
,,REVOIR REJOUIR BIEN REUSSI CHOSES APPRENDRE ,['Imp']['Imp'],,"who was heartily glad to see him again, and to hear how well he had prospered in everything. ",213,qui se réjouissait de le revoir et d'apprendre qu'il avait bien réussi en toutes choses. ,
,,ROI RECEVOIR DEMANDE ,['Past']['Imp']['Past'],,"To the King he took what he had asked for, ",214,"Le roi reçut ce qu'il avait demandé, ",
,,TROIS CHEVEUX OR DIABLE ,<unk>,,"the devil's three golden hairs, ",215,"les trois cheveux d'or du diable, ",
,,QUATRE ROI OR VOIR CHARGES SATISFAIT ,['Pres']['Past']['Past'],,"and when the King saw the four asses laden with gold he was quite content, ",216,"Et quand le roi vit les quatre ânes chargés d'or, il fut satisfait, ",
,,DIT MAINTENANT TOUTES CONDITIONS REMPLIES ,['Pres']['Past']['Pres']['Past'],,"and said, Now all the conditions are fulfilled, ",217,"et a dit : ""Maintenant, toutes les conditions sont remplies, ",
,,FILLE POUVOIR GARDER ,['Pres'],,and you can keep my daughter. ,218,et vous pouvez garder ma fille. ,
,,DITES CHER GENDRE TOUT OR VENIR ,['Past']['Pres'],,"But tell me, dear son-in-law, where did all that gold come from? ",219,"Mais dites-moi, cher gendre, d'où vient tout cet or ? ",
,,RICHESSE EXTRAORDINAIRE ,['Pres'],,this is tremendous wealth! ,220,c'est une richesse extraordinaire ! ,
,,RIVIERE RAME FAIT TRAVERSER REPONDRE LA TROUVEE ,['Pres']['Past']['Pres']['Pres']['Pres']['Past'],,"I was rowed across a river, answered he, and got it there; ",221,"On m'a fait traverser une rivière à la rame, répondit-il, et c'est là que je l'ai trouvée ; ",
,,RIVAGE LIEU SABLE REPOSE ,['Pres'],,it lies on the shore instead of sand. ,222,il repose sur le rivage au lieu du sable. ,
,,AUSSI ROI ALLER CHERCHER DIRE ,['Pres'],,Can I too fetch some of it? said the King; ,223,Puis-je aller en chercher moi aussi ? dit le roi ; ,
,,TRES ENTHOUSIASTE SUJET ,['Imp'],,and he was quite eager about it. ,224,et il était très enthousiaste à ce sujet. ,
,,AUTANT VOULOIR REPONDRE ,['Pres']['Pres'],,"As much as you like, answered he. ",225,"Autant que vous voulez, répondit-il. ",
,,PASSEUR RIVIERE AVOIR ,['Pres'],,There is a ferry-man on the river; ,226,Il y a un passeur sur la rivière ; ,
,,LAISSEZ TRAVERSER SACS AUTRE COTE REMPLIR ,['Pres'],,"let him ferry you over, and you can fill your sacks on the other side.",227,"Laissez-le vous faire traverser, et vous pourrez remplir vos sacs de l'autre côté.",
,,ROI CUPIDE ROUTE HATE METTRE ,['Past'],,"The greedy King set out in all haste, ",228,"Le roi cupide se mit en route en toute hâte, ",
,,RIVIERE ARRIVER PASSEUR FAIRE SIGNE TRAVERSER ,['Pres']['Past']['Pres'],,and when he came to the river he beckoned to the ferry-man to put him across.,229,"et lorsqu'il arriva à la rivière, il fit signe au passeur de le faire traverser.",
,,PASSEUR ARRIVA INVITA MONTER ,['Past'],,"The ferry-man came and bade him get in, ",230,"Le passeur arriva et l'invita à monter, ",
,,AUTRE RIVE ATTEINDRE AVIRON MAIN PRENDRE ELANCER ,['Pres']['Pres'],,and when they got to the other shore he put the oar in his hand and sprang out. ,231,"et lorsqu'ils atteignirent l'autre rive, il prit l'aviron dans sa main et s'élança. ",
,,MOMENT PARTIR ROI FERRY DEVOIR PASSER ,['Pres'],,"But from this time forth the King had to ferry, ",232,"Mais à partir de ce moment-là, le roi doit passer par le ferry, ",
,,PUNITION PECHES ,<unk>,,as a punishment for his sins. ,233,en punition de ses péchés. ,
,,PEUT ETRE ENCORE TRAIN FERRY BOAT CAS FAIRE ,['Pres']['Pres'],,"Perhaps he is ferrying still? If he is, ",234,"Peut-être est-il encore en train de faire du ferry-boat ? Si c'est le cas, ",
,,NE RAME ETRE PERSONNE PRIS ,['Pres']['Pres']['Pres']['Past'],,it is because no one has taken the oar from him.,235,c'est parce que personne ne lui a pris la rame.,
