FR,GLOSS_LSF,GENERATED_LSF,TENSE,GLOSS_LSFB,EN,NUM,GENERATED_FR,GENERATED_EN
,PAROLE NE BOUCHE VRAIE SORTIR ,['Pres']['Pres'],,,no true word ever comes out of his mouth! ,169,aucune parole vraie ne sort de sa bouche ! ,
,VAURIEN CAPABLE MANTEAU MAINTENIR PORTE ,['Pres']['Pres'],,,That rascal there is capable of maintaining that I have his coat on.,170,Ce vaurien est capable de maintenir que je porte son manteau.,
,JUIF ETRE ECRIER ,['Pres']['Pres']['Past'],,,What is that? shrieked the Jew. ,171,Qu'est-ce que c'est ? s'écria le Juif. ,
,MANTEAU PAS ,['Pres'],,,Is the coat not mine? ,172,Le manteau n'est pas à moi ? ,
,NE PAS PURE AMITIE TE PRETE ,['Pres']['Pres']['Past'],,,"Have I not lent it to thee out of pure friendship, ",173,"Je ne te l'ai pas prêté par pure amitié, ",
,TU PUISSES SEIGNEUR ROI PRESENTER ,,,,in order that thou might appear before the lord King? ,174,afin que tu puisses te présenter devant le seigneur roi ? ,
,ROI ENTENDRE DIRE ,['Pres']['Pres'],,,"When the King heard that, he said, ",175,"Quand le roi entendit cela, il dit, ",
,JUIF CERTAINEMENT TROMPE ,['Pres']['Past'],,,"The Jew has assuredly deceived one or the other of us, ",176,"Le Juif a certainement trompé l'un ou l'autre d'entre nous, ",
,PAYSAN ,['Pres'],,,"either myself or the peasant, ",177,"que ce soit moi ou le paysan, ",
,NOUVEAU CHOSE THALERS DURS ORDONNER COMPTE ,['Past']['Pres'],,,and again he ordered something to be counted out to him in hard thalers. ,178,et il ordonna à nouveau qu'on lui compte quelque chose en thalers durs. ,
,PAYSAN BON MANTEAU RENTRE ,['Pres']['Past'],,,"The peasant, however, went home in the good coat, ",179,"Le paysan, lui, est rentré chez lui avec le bon manteau, ",
,BON ARGENT POCHE DIRE ,['Pres'],,,"with the good money in his pocket, and said to himself, ",180,"avec le bon argent dans sa poche, et se dit, ",
,FOIS REUSSI ,['Pres'],,,This time I have hit it!,181,"Cette fois, j'ai réussi !",
